#{"t_start": 1656949382.9937577, "env_id": "CustomHopper-source-v0"}
r,l,t
94.052692,49,6.340763
69.545251,40,6.368705
82.805765,47,6.40259
11.830973,14,6.412661
79.588748,42,6.443077
115.091874,55,6.699347
74.492588,48,6.734453
70.314272,39,6.762648
59.207263,32,6.785437
99.559571,49,6.820285
84.264176,52,6.857499
60.707337,34,6.881886
49.172543,32,6.904001
111.928156,62,6.94847
56.663107,30,6.977668
157.45823,83,7.057711
78.759615,43,7.10099
140.726852,68,7.168988
40.56655,21,7.188999
71.431612,37,7.226225
60.980715,32,7.257843
46.479962,25,7.282533
112.570724,57,7.340085
41.990983,34,7.374182
85.975051,45,7.419325
109.643942,53,7.471592
51.777414,28,7.499756
71.86442,39,7.53831
88.474377,45,7.583076
254.330364,112,7.693079
73.660695,38,7.729078
57.154519,31,7.75949
80.523471,43,7.789702
142.409456,76,7.843758
149.36847,79,7.900202
50.045095,27,7.921636
50.262306,27,7.940666
100.199364,50,7.976314
69.810358,38,8.003649
91.768775,51,8.040262
70.572547,37,8.066484
72.945885,39,8.094567
82.700225,43,8.124615
145.520023,68,8.173635
110.540196,54,8.212371
95.32393,54,8.250479
104.747477,54,8.289602
57.743178,32,8.313029
127.670082,58,8.356553
64.143272,37,8.386239
87.812952,45,8.738174
247.870498,122,8.856646
136.953514,76,8.930672
54.516201,29,8.95924
93.214875,50,9.009477
229.72024,106,9.113958
60.90619,35,9.14912
269.957059,168,9.290218
158.570289,69,9.339791
26.826223,24,9.357554
66.31701,36,9.384012
67.509011,39,9.412068
127.295777,61,9.45624
291.168097,183,9.588924
40.823276,29,9.610051
89.056281,45,9.642308
7.348999,11,9.650489
121.617467,56,9.690807
156.714782,75,9.744934
60.261725,32,9.768459
128.584936,62,9.812854
51.778862,34,9.837582
35.226326,37,9.864793
117.992871,64,9.910053
94.700866,49,9.943531
199.508768,103,10.014491
48.081162,26,10.032418
90.713129,50,10.066759
104.519961,64,10.110706
174.346516,98,10.177544
161.525436,74,10.228204
223.380522,132,10.517515
222.899473,131,10.60755
107.953161,54,10.644814
94.026761,48,10.678191
146.392358,99,10.74642
122.825026,75,10.801207
78.995527,45,10.834294
154.605012,79,10.892771
94.686169,51,10.930028
242.06164,119,11.018748
201.691593,113,11.101379
180.952324,95,11.170801
153.940891,75,11.226049
133.692682,70,11.277364
105.306785,62,11.325451
222.596586,111,11.410192
219.09651,105,11.485431
250.102273,134,11.57744
187.597117,94,11.642138
160.967112,83,11.699422
206.711918,115,11.782003
116.435446,57,11.832179
292.659267,149,11.942445
216.657462,123,12.327371
186.240509,85,12.391536
261.23928,116,12.479362
248.14249,131,12.573531
301.543085,243,12.74708
273.214266,137,12.844474
265.17493,147,12.945736
113.955129,57,12.98801
244.400936,109,13.065851
133.276133,73,13.117476
153.159761,77,13.171422
247.855513,103,13.255422
240.326165,123,13.383451
240.627181,128,13.512391
224.502969,124,13.63757
176.38846,107,13.742257
236.985354,117,13.854314
234.089151,133,14.189787
119.799606,62,14.232336
229.707866,151,14.33592
211.573491,121,14.419331
199.027714,101,14.488336
188.417257,103,14.558181
146.460691,82,14.615359
220.605471,103,14.686093
290.717504,152,14.790283
242.123204,118,14.871589
212.171908,103,14.940866
312.200015,153,15.045905
120.241979,87,15.105139
245.644229,113,15.184535
214.827468,113,15.264205
271.241806,152,15.368699
136.641364,68,15.414868
211.864652,113,15.491644
200.452238,123,15.575683
223.92032,114,15.853824
191.967961,109,15.92876
328.102231,167,16.042719
215.103987,107,16.11599
165.037968,83,16.173143
113.090351,59,16.213416
284.23005,130,16.302811
99.508592,54,16.339527
203.986319,118,16.41979
228.366598,116,16.499436
208.284778,123,16.583506
179.791138,105,16.655639
187.598894,104,16.726413
208.072726,101,16.795889
104.539254,54,16.832612
280.855204,128,16.92082
144.037142,86,16.984848
235.826189,123,17.069758
270.164325,137,17.163797
316.053085,146,17.632088
255.892371,134,17.733621
301.503929,133,17.824036
263.043703,120,17.904969
245.081581,133,18.000435
306.669467,162,18.139256
235.026339,119,18.220771
205.275229,101,18.289235
143.654223,77,18.342148
167.682402,85,18.400046
321.841293,149,18.500851
283.886842,135,18.592201
288.243583,151,18.694893
48.880093,32,18.716626
241.66459,115,18.795137
240.883005,162,18.906066
288.832779,153,19.215019
203.603975,106,19.287413
206.457791,98,19.354137
267.109998,140,19.449684
282.399805,138,19.544563
292.301301,120,19.626751
247.171117,146,19.727199
279.777347,118,19.808804
244.868033,119,19.89076
270.211716,129,19.983094
213.141924,151,20.08867
322.496455,152,20.192561
267.413115,160,20.302165
301.994852,136,20.395331
307.820418,157,20.501184
215.559107,109,20.575975
299.940753,145,20.873561
317.175637,140,20.969543
325.475332,173,21.087415
145.7918,83,21.144189
211.752115,107,21.217264
272.460355,143,21.313485
307.340983,138,21.407563
243.798967,105,21.47911
252.066298,140,21.575268
265.357995,136,21.66807
230.397331,147,21.768093
179.94638,85,21.826029
351.529329,179,21.948963
323.598944,128,22.036909
345.264933,165,22.149664
299.470382,135,22.438064
323.22878,141,22.534607
282.844803,119,22.615027
331.391946,142,22.711639
268.214189,113,22.787999
310.837046,145,22.886596
317.083895,140,22.982471
465.316102,195,23.115272
389.288532,185,23.240526
317.918108,136,23.333107
330.788718,158,23.440528
363.950888,151,23.54343
291.340312,124,23.627581
139.651556,87,23.687179
255.190487,138,23.977724
424.463152,286,24.172205
343.401122,132,24.261993
313.188108,132,24.351779
311.395594,138,24.445114
304.200194,177,24.564681
95.431699,56,24.603647
338.492571,136,24.696897
114.499258,98,24.763099
325.461961,142,24.859886
203.54845,116,24.938616
406.026833,191,25.068523
298.096948,116,25.147705
376.079935,190,25.276017
325.43285,149,25.58311
271.404349,140,25.678692
333.61527,133,25.769329
337.565386,154,25.873358
381.642615,181,25.996109
322.661774,134,26.087119
242.652067,111,26.162533
343.707605,144,26.260071
315.88235,137,26.353013
240.36061,146,26.451481
337.201614,141,26.547547
346.184846,190,26.67681
211.686865,107,26.749114
314.800569,138,26.842643
212.516878,107,26.915106
390.073066,201,27.248881
361.21859,150,27.35175
374.330491,173,27.470463
243.191557,114,27.548172
342.695742,138,27.642063
381.960577,166,27.755032
358.514438,180,27.877547
358.593126,154,27.982721
348.598694,146,28.082457
123.313546,72,28.131758
337.473963,147,28.263858
297.337034,120,28.362244
388.414745,185,28.500854
330.600655,150,28.609391
322.305182,160,28.947237
305.344893,140,29.047677
224.795086,111,29.123102
363.628873,197,29.256541
243.634256,111,29.332908
373.314226,148,29.436447
340.293837,160,29.550773
208.213071,96,29.617284
299.023236,145,29.715719
363.848624,159,29.824193
275.427053,133,29.915753
372.440115,158,30.024593
347.749042,152,30.133049
280.308017,123,30.217153
360.54826,146,30.517034
343.015084,150,30.618701
448.067443,201,30.754386
151.133047,81,30.809359
521.95202,224,30.961374
362.243573,153,31.065617
323.93483,158,31.172409
307.288097,131,31.261399
389.688642,171,31.377526
377.425583,153,31.483716
354.079603,152,31.587196
339.647242,129,31.674115
343.172606,133,31.764087
455.923117,193,32.095936
344.766492,149,32.198199
248.638923,107,32.272085
326.98434,128,32.366074
261.84812,132,32.50109
267.96286,119,32.590945
319.876059,123,32.680546
257.13994,131,32.771946
512.495924,253,32.944192
308.710186,123,33.029109
351.302251,131,33.118262
328.829271,127,33.205285
292.301755,110,33.280566
346.602266,135,33.373093
356.9715,154,33.477796
331.157028,133,33.897797
410.909864,162,34.016761
335.431765,135,34.109598
352.043323,152,34.214349
346.393846,142,34.312295
330.174311,153,34.416872
242.228791,103,34.487305
329.610665,126,34.573228
204.475719,99,34.641269
463.571839,190,34.77101
331.764229,134,34.862802
336.695658,140,34.958563
344.329955,147,35.059888
353.064074,137,35.153794
264.931842,131,35.44188
415.053548,173,35.560971
335.071599,139,35.656568
459.080212,192,35.788166
519.387678,214,35.933695
159.064285,106,36.006037
352.700047,140,36.102306
374.517683,148,36.203818
553.89449,213,36.348084
367.590332,140,36.443224
425.233368,169,36.558797
345.494018,134,36.649706
299.214312,127,36.735614
403.764827,156,37.040407
350.632313,143,37.13802
348.73032,140,37.23356
387.493902,169,37.349112
333.980371,142,37.44577
372.449049,153,37.55052
360.840881,143,37.647922
528.722813,226,37.80143
490.130753,240,37.964187
347.727913,146,38.064607
337.855578,131,38.154538
363.012176,148,38.255349
350.26904,140,38.351264
389.591424,146,38.6497
331.90706,149,38.75188
353.965307,151,38.853985
351.095272,147,38.954408
343.482314,141,39.049985
423.314295,196,39.182997
376.78766,154,39.287855
401.324281,167,39.401179
195.397604,92,39.464073
193.428376,111,39.5395
366.85296,151,39.641421
372.887422,138,39.735194
377.254319,152,39.838696
411.007928,181,39.962105
373.926785,147,40.262962
394.446563,158,40.371001
641.721938,314,40.583484
406.480406,150,40.686831
354.517328,142,40.783595
376.758114,154,40.888923
581.749077,217,41.036481
404.625484,191,41.166266
402.33906,158,41.273921
159.976558,86,41.332512
489.37836,197,41.465559
239.200574,114,41.543439
403.712285,159,41.854158
361.804355,148,41.955169
340.581437,142,42.052257
392.862045,150,42.154647
335.685825,158,42.262144
377.262211,142,42.358672
243.003669,111,42.433908
356.760106,136,42.525988
174.890804,86,42.585152
383.221679,156,42.690583
378.225962,145,42.788724
428.213222,185,42.914407
355.203125,131,43.002961
364.538157,169,43.118032
372.184447,139,43.410107
359.409586,152,43.516174
365.870176,142,43.613655
392.727942,170,43.731584
315.90923,132,43.835817
373.431709,165,43.967108
378.46358,140,44.068356
517.405992,212,44.249451
482.79159,182,44.381341
306.238513,121,44.470329
378.190209,162,44.587893
326.505147,152,44.69176
319.089918,123,44.775177
384.944877,163,44.887017
370.925758,139,45.184176
341.219762,124,45.289194
405.290913,151,45.391992
398.490023,155,45.49855
353.268497,143,45.597401
382.099138,157,45.704962
271.1761,105,45.777303
345.005638,133,45.874909
375.546906,145,45.976696
336.523902,128,46.064557
318.697455,126,46.150563
351.40892,142,46.250471
375.604938,142,46.353607
308.665566,121,46.443241
364.688251,140,46.544161
356.950116,133,46.835105
637.662714,234,47.000782
429.561493,168,47.139853
337.598852,126,47.257277
403.83528,149,47.367867
350.991896,136,47.461451
365.254937,133,47.553045
326.143811,142,47.652385
418.88953,156,47.758776
389.583695,139,47.853415
419.168742,168,47.968897
386.368312,144,48.069751
1029.739124,371,48.678453
381.630327,142,48.817513
406.724903,153,48.967141
418.071991,155,49.115287
602.979914,231,49.291808
396.930866,143,49.388809
410.014388,157,49.494842
633.043739,220,49.656774
432.616083,160,49.773728
238.134394,111,49.852285
411.716869,146,49.95561
665.436653,227,50.121538
362.668547,130,50.590637
398.910725,168,50.711653
516.313163,218,50.867032
431.155563,171,50.988145
193.140131,101,51.060091
365.02186,144,51.160458
404.793894,157,51.272799
363.956331,146,51.383522
385.079421,140,51.482729
368.505299,133,51.576481
344.780394,125,51.664798
377.670321,146,51.769012
343.272124,129,51.859704
415.440795,163,52.183058
377.108795,146,52.286377
385.600784,145,52.389634
377.341347,141,52.490109
527.576067,191,52.624185
378.042659,148,52.729977
353.435252,137,52.826465
453.565036,178,52.951659
374.833417,141,53.052516
360.204655,133,53.146612
380.850724,148,53.251171
580.018072,219,53.40588
575.445727,201,53.546894
369.803699,135,53.847022
357.300735,130,53.941714
401.219607,152,54.051273
393.534007,150,54.160309
465.095231,174,54.284833
458.061394,189,54.419742
386.101382,139,54.519855
397.057124,149,54.626695
619.035902,208,54.775784
391.165367,147,54.880169
366.262354,135,54.978337
284.950281,134,55.074332
377.122094,146,55.178266
421.555483,159,55.493326
379.688846,155,55.603555
525.585656,192,55.738147
386.341312,150,55.842959
600.494751,203,55.985879
392.315565,154,56.093996
372.977198,145,56.195987
364.410424,136,56.290864
393.885279,148,56.394999
380.415802,140,56.493579
389.013074,143,56.593556
396.44345,146,56.696421
384.412156,139,56.792935
406.848378,161,56.904764
364.536799,168,57.222597
383.754694,142,57.322428
375.383846,136,57.417232
385.355988,140,57.514703
309.850662,126,57.602847
594.44768,205,57.745247
372.818884,140,57.842653
393.751876,144,57.943364
382.346485,137,58.038233
396.167786,148,58.141089
387.573166,146,58.24238
378.805419,145,58.343353
364.828645,138,58.439957
385.110092,142,58.538372
426.468885,175,58.871693
372.945647,129,58.962774
364.006392,141,59.060515
370.378341,143,59.160543
369.64646,134,59.253045
396.01769,150,59.356836
444.034832,167,59.472374
397.220022,151,59.577383
387.183359,147,59.679783
383.070744,142,59.77775
387.639832,141,59.87522
402.789422,149,59.979076
374.934921,137,60.073406
391.389162,145,60.173013
464.630879,195,60.514542
386.800994,137,60.608509
398.151642,146,60.709522
372.038082,135,60.802965
472.70708,170,60.919278
369.259588,133,61.010189
508.552658,173,61.12892
539.319232,189,61.258639
267.699415,135,61.350968
445.870178,164,61.462887
368.032176,132,61.553964
583.178648,191,61.683347
382.595994,139,61.778679
518.863631,176,62.10049
623.100332,222,62.253488
377.330247,135,62.345987
609.70026,201,62.483753
623.262709,211,62.628532
562.591374,189,62.758647
371.82718,138,62.853472
287.143101,115,62.932895
383.389244,138,63.027822
543.237922,187,63.157339
538.766849,190,63.288363
446.553658,158,63.396405
436.202714,167,63.714864
351.826453,121,63.798179
468.956633,165,63.911654
599.382001,199,64.048014
379.632235,149,64.150569
571.692396,202,64.289096
486.72368,166,64.402609
223.459733,100,64.472038
634.618808,215,64.619768
486.08749,167,64.734674
620.872991,217,64.883142
571.9695,191,65.013415
457.492576,161,65.330238
598.990073,199,65.46677
382.923775,137,65.561718
564.059798,191,65.692419
491.449261,186,65.821125
546.717381,187,65.950232
384.89491,144,66.049155
370.632733,136,66.142898
370.052391,145,66.242718
468.213736,164,66.354542
588.166241,196,66.488713
498.567988,171,66.60678
604.990314,221,67.058586
122.674068,63,67.102145
485.399895,217,67.249901
239.772964,129,67.33786
303.217829,137,67.431498
217.741652,117,67.51168
693.109478,245,67.679631
300.265142,131,67.768847
587.263791,221,67.920299
287.550453,129,68.007792
230.141505,127,68.094843
643.597385,214,68.241317
744.27994,255,68.619221
681.446062,330,68.845205
684.944072,224,68.999275
578.563532,187,69.127783
517.795196,183,69.253218
246.085254,129,69.343512
622.609212,202,69.480288
260.133656,127,69.567631
734.888575,315,69.782308
154.005536,108,69.856083
634.756136,201,70.193096
879.380728,293,70.394374
177.293874,80,70.450093
721.146634,245,70.619187
658.457314,214,70.766863
424.892082,211,70.91295
533.409579,221,71.064835
611.722683,207,71.207337
281.382368,143,71.305805
866.295078,289,71.504911
1298.98304,500,72.049357
1003.502291,372,72.305979
1254.207724,500,72.648643
593.964363,193,72.781642
691.142084,231,72.939612
1155.004223,398,73.414939
622.841473,280,73.607089
739.888182,295,73.808517
187.731467,89,73.870265
852.629121,337,74.101142
664.605567,320,74.320058
545.471119,192,74.451885
169.142604,83,74.5099
865.277455,314,74.724864
607.378952,220,75.081097
869.352034,322,75.302229
795.291747,278,75.493069
481.757517,166,75.606933
821.157244,271,75.792759
488.724274,179,75.915898
511.679884,190,76.046124
909.260309,308,76.25667
680.673341,230,76.616888
557.774217,192,76.748187
1256.59506,500,77.08945
662.570795,226,77.243857
668.805585,244,77.410724
649.131721,229,77.567416
631.579275,209,77.710647
229.808671,130,77.799477
505.5305,183,77.925486
452.134296,161,78.234103
447.668259,157,78.342793
548.040081,207,78.485616
531.995083,187,78.614678
743.044713,257,78.790298
614.881561,213,78.93636
569.089592,189,79.066096
1127.445836,432,79.361721
632.655857,215,79.509708
614.732136,199,79.849313
625.403742,208,79.991928
917.988469,315,80.20716
866.410777,287,80.403002
863.585903,301,80.609642
581.953646,197,80.744579
203.156151,92,80.808063
573.952496,202,80.946101
1194.777979,500,81.489247
487.290272,168,81.606674
648.548316,210,81.751794
882.586886,308,81.964777
855.476334,290,82.165168
541.275392,193,82.298282
436.587916,161,82.410104
624.303088,226,82.565597
598.743214,193,82.698656
774.158436,282,83.337975
578.523298,210,83.485215
856.233889,292,83.688499
389.443537,145,83.789598
597.569178,217,83.941265
604.747977,251,84.116235
826.89023,287,84.316339
625.407791,206,84.459866
734.592416,243,84.834947
1159.234566,399,85.112056
481.868509,177,85.236264
663.760253,232,85.397923
894.059825,303,85.60846
915.33734,307,85.821923
875.757362,305,86.033533
589.483112,207,86.177457
805.775504,266,86.564596
1029.261927,347,86.803436
822.261901,286,87.002173
870.354809,283,87.196916
854.456131,273,87.384892
437.5832,159,87.495469
1038.501126,361,87.743805
840.94609,272,88.133539
570.718431,196,88.269005
898.393765,319,88.489028
951.48235,425,88.782229
243.550171,130,88.872877
1016.75816,449,89.183244
1093.534808,405,89.667113
835.626727,287,89.866439
1246.838256,413,90.151359
1155.472104,500,90.498537
926.773189,315,90.717074
1330.77012,481,91.051392
1315.7094,500,91.601179
837.925114,291,91.802038
973.02684,338,92.035695
1105.473177,500,92.380822
1184.657188,500,92.925106
1120.455829,372,93.182125
1150.250692,500,93.528039
591.125369,198,93.665852
628.757249,210,93.811011
1130.561004,372,94.067943
1093.241165,359,94.52124
818.55811,288,94.721371
820.856845,272,94.9107
1054.943565,359,95.160398
1302.810594,442,95.464595
859.696746,287,95.663014
217.055985,94,95.72833
909.729784,305,96.140372
850.069871,284,96.337062
636.204233,209,96.481939
625.558639,210,96.62738
653.065174,229,96.786891
983.174747,344,97.024115
560.943362,185,97.151838
1115.89319,365,97.405012
820.256607,272,97.79207
1385.531541,461,98.11258
833.399704,281,98.308205
1073.93947,394,98.581055
954.340342,314,98.798268
987.759881,323,99.021188
390.91932,141,99.63594
377.177689,142,99.734644
362.324901,135,99.829417
584.198739,195,99.964524
469.480692,166,100.080081
392.730021,140,100.17735
581.707071,198,100.315236
540.026079,183,100.442083
558.689773,194,100.577278
586.700609,198,100.714549
633.776785,208,100.859088
577.183321,191,101.195841
649.71198,223,101.350968
661.127127,222,101.504622
646.225767,223,101.658456
560.882437,190,101.790437
568.036203,192,101.922859
571.797481,191,102.054525
527.00606,181,102.17862
654.535694,224,102.33267
579.862797,197,102.46854
442.41611,160,102.578292
626.790372,214,102.925008
729.649218,250,103.096924
582.814635,196,103.232515
822.304444,281,103.42562
663.259175,225,103.580698
675.310698,235,103.742151
573.867344,206,103.884725
600.489555,210,104.029766
718.781059,244,104.395955
755.60172,268,104.583649
582.932284,198,104.722254
637.817011,219,104.873939
645.82238,230,105.033235
798.934051,266,105.216785
610.346236,219,105.367893
894.946996,301,105.576059
598.714911,201,105.716007
725.855516,248,106.083595
522.396335,183,106.209316
496.144949,183,106.335896
631.8787,222,106.48914
573.795092,211,106.633924
730.210756,245,106.801847
677.361183,231,106.960944
737.997213,238,107.124046
506.818463,189,107.2545
850.387332,289,107.652494
741.704666,260,107.831328
635.054889,217,107.980571
552.406277,200,108.118113
649.734603,222,108.27114
813.528585,269,108.456128
787.467168,266,108.638857
882.794995,299,108.844235
619.944191,220,108.99737
776.261413,268,109.387517
615.890254,205,109.530159
863.253595,293,109.732467
659.921874,228,109.889643
924.025231,310,110.102809
674.590358,226,110.258953
700.976666,235,110.422638
669.618035,229,110.581741
907.745413,315,111.00491
1056.829805,354,111.249107
814.200003,282,111.444244
667.473286,231,111.60377
845.482438,276,111.79563
833.229577,275,111.985489
775.583792,262,112.167638
930.072446,305,112.581033
859.341816,286,112.777359
755.074183,248,112.947189
589.073735,196,113.082276
1133.85146,369,113.334998
577.121562,205,113.475552
873.639265,310,113.68795
785.3706,262,113.867143
842.665033,279,114.262584
648.523655,233,114.422196
1283.800547,418,114.707834
1301.703451,422,114.997019
973.146472,310,115.208679
978.247941,330,115.434167
1358.317667,500,116.24008
1435.766944,484,116.57003
1267.346365,500,116.910617
1412.671984,500,117.251427
1276.822593,500,117.79172
1496.19141,500,118.134474
1302.158213,500,118.476292
1472.502583,500,118.819019
1459.510565,500,119.366021
1546.418981,485,119.698424
1405.484839,500,120.041701
1196.843616,500,120.385868
1337.162194,500,120.933228
1495.841975,500,121.282374
1066.016123,322,121.506951
1253.223061,500,121.858375
1262.62627,500,122.415314
991.734272,308,122.628802
1337.59521,500,122.974536
1585.758506,488,123.309844
1443.631634,438,123.610711
1107.502572,346,124.048724
1333.907713,440,124.351456
1082.839671,320,124.57082
1559.916545,500,124.913643
1360.47316,437,125.215235
1539.107029,500,125.762872
1503.883292,480,126.094729
1614.801896,500,126.441263
890.808294,261,126.622505
888.369321,277,126.815202
1600.94218,488,127.353647
1202.821776,420,127.643823
563.973939,184,127.772213
1056.026354,326,127.996606
858.416484,272,128.184719
1024.693239,309,128.397883
882.810735,269,128.584579
800.872605,241,128.956027
1402.51603,500,129.30244
1435.61123,439,129.605669
1464.260057,471,129.929435
843.538391,247,130.099867
997.821416,295,130.506378
447.865053,154,130.613711
900.1301,268,130.797782
1590.287698,476,131.123329
1498.526333,500,131.46678
965.133279,291,131.66703
1263.714932,500,132.638595
598.170404,200,132.776645
1332.959573,500,133.120716
1245.524055,379,133.381341
1353.460323,412,133.663265
1329.063869,419,134.155644
881.180305,266,134.338563
1430.385811,500,134.683674
1304.098672,500,135.030687
1354.850366,500,135.580838
1254.658335,377,135.839967
1465.559159,500,136.184827
1569.531528,500,136.52994
826.239484,248,136.701735
1293.093433,500,137.245022
874.15695,268,137.430007
1490.976374,500,137.772985
