#{"t_start": 1656948967.4034953, "env_id": "CustomHopper-source-v0"}
r,l,t
119.249352,72,8.521419
159.5203,80,8.577413
82.698888,50,8.612462
7.756685,10,8.619402
312.826499,157,8.729181
155.953241,80,8.784972
120.571617,63,8.828978
69.782033,43,8.859917
150.388285,72,8.910126
260.689966,142,9.010726
23.503576,21,9.025463
47.172577,34,9.048681
88.270466,47,9.08192
7.070568,11,9.089412
20.000589,19,9.103185
107.307729,55,9.141826
131.704368,70,9.190494
58.465527,33,9.213374
79.049232,48,9.246936
46.206103,33,9.270308
44.249481,39,9.29728
109.781617,64,9.342711
76.149088,45,9.373809
187.554269,97,9.442561
57.979901,33,9.465583
214.823846,119,9.548617
193.264126,94,9.615289
178.405324,88,9.676685
238.242573,134,9.970146
192.177163,104,10.04281
117.563627,61,10.086264
119.48806,62,10.129866
227.569066,133,10.223244
133.374334,73,10.274122
149.773409,82,10.332121
75.339005,46,10.364119
215.954202,112,10.442811
179.181907,97,10.510257
233.844789,132,10.602945
210.192194,106,10.676198
129.461479,89,10.738729
224.321672,119,10.821995
189.724631,100,10.892179
233.373785,115,10.973055
127.192,69,11.021108
256.662368,130,11.111732
310.373261,157,11.220888
214.556828,115,11.300434
203.882791,104,11.373663
233.3906,121,11.657706
245.31953,127,11.746738
175.519488,117,11.828471
279.892627,168,11.945909
279.197733,160,12.057438
273.431753,131,12.148642
247.756969,134,12.242468
124.744748,66,12.28816
306.945748,141,12.3857
288.042753,145,12.487121
120.648558,66,12.533424
211.472003,114,12.613019
254.794876,157,12.722518
99.92211,56,12.761209
301.23802,154,12.868576
278.687295,137,12.964188
277.226185,133,13.261305
113.450299,66,13.308029
252.461611,121,13.393737
182.143966,113,13.472832
252.824102,153,13.579769
183.232261,98,13.648411
158.803259,89,13.709988
182.958042,125,13.796941
210.181981,113,13.875987
249.189756,126,13.963975
258.881293,122,14.049087
283.527556,159,14.159165
287.970818,152,14.265509
288.059631,136,14.361397
274.008245,149,14.46419
246.774117,131,14.556361
264.943959,147,14.856504
305.58118,164,14.970267
317.669462,155,15.078384
247.37192,177,15.202651
298.979449,141,15.300404
197.274765,116,15.38072
376.851187,197,15.518273
337.973464,159,15.627979
318.923405,183,15.755482
350.612049,196,15.892127
147.669881,86,15.951477
335.941221,162,16.063814
282.025193,157,16.173429
130.462255,78,16.598881
316.026084,146,16.701661
217.160852,119,16.784603
383.604885,198,16.922302
326.156236,166,17.038468
325.353991,142,17.137541
171.088715,101,17.208005
336.673743,186,17.336429
303.108005,147,17.439595
351.529973,171,17.558125
344.726958,169,17.675706
333.425551,167,17.792601
22.365117,22,17.80778
331.313789,145,17.909486
310.273086,170,18.230163
369.050929,189,18.362407
311.732397,146,18.463891
311.053245,151,18.568555
327.98138,152,18.673639
321.213232,154,18.780673
357.465218,161,18.892259
329.147863,157,19.005591
367.050034,179,19.135134
354.122799,145,19.236525
271.392339,122,19.321229
395.676398,191,19.454694
342.08602,167,19.573267
316.415453,136,19.879566
332.213515,151,19.985312
320.173769,141,20.083815
335.847379,152,20.189959
228.420633,126,20.278053
366.37744,180,20.404017
285.999296,148,20.507216
380.880793,163,20.620636
372.053049,185,20.74907
353.213069,173,20.869648
321.081989,157,20.979135
358.4831,171,21.096564
338.814073,154,21.204457
343.679693,162,21.523647
331.143496,146,21.626221
316.861053,139,21.723544
348.220517,171,21.843113
291.618977,187,21.974908
307.198076,134,22.069922
202.297744,101,22.140536
284.507651,156,22.25027
352.562618,183,22.378382
367.475543,150,22.482964
325.912224,150,22.586579
374.248751,177,22.708827
264.9872,135,22.803163
306.656392,135,23.097308
285.069181,149,23.202276
364.653117,156,23.310415
318.329248,139,23.408125
316.986787,141,23.505581
331.071664,164,23.620162
374.616637,173,23.74132
369.79693,137,23.836683
319.284224,176,23.959636
222.79588,134,24.052864
323.191923,174,24.174909
340.375016,147,24.2784
328.454482,146,24.379742
367.215758,157,24.489166
369.013819,186,24.927927
325.69819,138,25.025271
378.679347,181,25.152517
350.527907,170,25.271229
304.745693,122,25.357427
361.140054,146,25.459849
346.819845,159,25.571088
335.929387,139,25.668705
325.966157,132,25.761453
265.286937,138,25.857501
329.924335,143,25.95826
330.233322,137,26.054258
325.396826,142,26.154359
337.302127,147,26.458904
349.453708,146,26.561531
327.418357,134,26.655806
351.053058,152,26.762981
303.719474,134,26.857176
267.883034,130,26.949273
343.743281,151,27.054679
334.525838,146,27.15799
311.068502,132,27.250584
324.944049,135,27.345187
348.503053,168,27.463268
368.808916,145,27.56448
316.49325,141,27.663377
318.52412,136,27.758542
325.825551,134,27.851715
336.234307,137,28.146728
321.339707,136,28.243117
297.728596,126,28.331963
328.9333,135,28.426335
352.900259,150,28.5321
377.773198,176,28.654369
365.163763,164,28.76862
327.567649,147,28.872291
378.453066,156,28.980413
358.199668,145,29.082438
210.60822,113,29.161265
355.361365,145,29.261918
335.854244,143,29.361703
340.741939,133,29.454346
420.071499,162,29.765736
332.585122,137,29.860675
341.538324,159,29.972517
292.62068,126,30.06052
502.130113,206,30.204093
342.847108,143,30.303104
405.365531,160,30.415177
278.86761,142,30.514585
344.00838,144,30.615883
340.584297,140,30.713795
320.536567,151,30.818997
361.367214,158,30.929177
322.408111,135,31.022602
352.429311,145,31.124534
249.502777,105,31.397521
395.790357,177,31.520675
345.777288,139,31.618204
397.994983,149,31.722088
355.403194,138,31.81798
391.58845,149,31.922823
435.778563,201,32.061999
363.669659,158,32.173386
399.567494,150,32.277557
309.892507,132,32.369428
334.70078,142,32.468408
330.028668,148,32.571749
365.40367,143,32.672173
375.707706,157,33.173732
274.479121,141,33.272024
366.954017,166,33.387489
426.703223,199,33.525095
671.504739,267,33.710076
410.985122,183,33.836792
349.083795,144,33.935977
339.697701,145,34.037105
538.270285,215,34.185665
412.505189,194,34.320748
288.557379,142,34.420186
1010.227156,390,34.895089
1053.169968,413,35.179729
566.781417,244,35.348439
278.67054,175,35.468929
556.863135,209,35.612639
632.946725,271,35.800876
502.952626,202,35.939208
469.378468,201,36.0787
570.704522,202,36.419982
479.037239,204,36.560708
254.746586,129,36.649442
314.323188,142,36.748106
248.50786,132,36.839386
490.88653,182,36.965174
651.262243,262,37.145609
569.921267,280,37.338495
493.4597,190,37.469271
417.337545,179,37.593097
627.84191,223,37.954505
757.202116,315,38.175047
311.941449,147,38.278553
269.718281,142,38.378568
359.644562,177,38.503191
740.665224,263,38.686879
561.318084,221,38.841641
662.48468,264,39.026246
739.080756,292,39.230592
537.49636,208,39.575647
1059.573861,376,39.835986
851.729956,371,40.094563
621.177365,238,40.259679
231.391071,107,40.33445
588.064047,225,40.490952
667.400361,244,40.660145
615.543167,214,40.808191
504.579719,209,40.95239
656.675157,239,41.501549
715.45417,320,41.72488
219.591655,119,41.807226
420.662328,190,41.939687
589.758755,207,42.085151
139.159821,75,42.13868
309.994897,158,42.247906
797.280053,295,42.452248
781.59025,281,42.645905
367.121852,152,42.751405
596.125394,216,43.103707
1099.4918,390,43.37691
880.16534,329,43.606505
551.18383,200,43.746292
618.244168,224,43.903157
573.769169,199,44.042404
945.104119,334,44.277582
757.502735,283,44.683101
601.745228,218,44.834796
769.15989,266,45.019133
775.002815,268,45.203562
397.289385,163,45.317129
853.776987,373,45.575238
396.230125,148,45.67934
750.756369,276,45.869456
168.278482,79,45.92538
821.009271,280,46.324804
1103.113143,423,46.617518
539.786028,185,46.745936
843.69059,306,46.958806
648.658782,250,47.133096
613.01781,224,47.287937
1129.023157,399,47.564602
566.940856,206,47.913032
661.964127,240,48.078367
616.693273,215,48.227516
1245.652586,446,48.53419
869.392625,363,48.786552
617.03183,280,48.980152
819.549374,318,49.200197
571.242968,195,49.759245
479.285685,170,49.8774
515.102444,201,50.017245
721.793946,254,50.194861
569.577126,199,50.332329
348.233858,150,50.437566
653.992369,225,50.592859
365.377318,148,50.696344
818.806321,286,50.895022
354.191144,137,50.990496
577.983508,196,51.33262
857.399476,299,51.540184
544.57588,193,51.673951
278.935758,131,51.765544
903.640935,322,51.988571
600.082559,216,52.139903
532.603085,191,52.272994
541.877396,201,52.412212
784.708173,302,52.62349
496.194627,182,52.957063
504.587183,177,53.082042
600.286365,212,53.229566
493.0814,183,53.358533
599.892235,226,53.516722
563.446772,188,53.647401
853.165342,306,53.85993
534.699317,190,53.992136
595.999009,224,54.153133
696.185679,283,54.554186
468.254305,177,54.67773
561.129816,200,54.817296
524.7004,182,54.943758
519.833497,184,55.071375
1040.978258,358,55.319245
686.987112,235,55.481948
395.575564,144,55.582061
623.858147,222,55.7362
1068.353065,374,56.196753
582.814267,203,56.336473
428.729497,157,56.445742
550.537257,192,56.57865
824.570563,280,56.772299
620.282785,227,56.928631
818.277156,297,57.133026
667.855143,240,57.298835
613.84221,228,57.456406
520.976861,180,58.165364
566.483379,202,58.30558
403.21413,146,58.407459
382.821268,143,58.506736
426.72108,163,58.619975
494.537223,173,58.740242
392.2659,155,58.847313
409.720398,158,58.958047
477.413663,171,59.077238
526.918403,190,59.209141
499.493675,184,59.337226
383.515868,150,59.442101
408.383804,160,59.753179
388.320627,141,59.85248
397.321965,157,59.961701
523.184084,178,60.086007
408.948216,151,60.192105
384.729368,146,60.293498
409.67276,154,60.401725
262.520075,119,60.485205
488.080512,172,60.605056
386.458567,149,60.708826
427.505423,155,60.817345
518.469788,178,60.940823
453.481586,160,61.052563
508.854309,173,61.372744
429.978713,154,61.47981
378.709746,136,61.574817
391.947828,155,61.681947
479.611942,172,61.801486
565.591127,200,61.94088
402.981507,164,62.054608
546.57244,186,62.184611
416.773007,150,62.2897
608.856619,223,62.444329
599.176034,213,62.592095
494.509236,176,62.71458
469.933971,169,63.030596
379.840837,137,63.126183
475.671123,166,63.242103
541.181198,193,63.376049
427.075662,153,63.482736
555.427181,188,63.613104
406.724461,155,63.72028
393.464485,141,63.819037
432.816633,160,63.93061
523.113118,173,64.051056
547.468494,196,64.18704
545.254133,190,64.319675
599.37883,207,64.666259
709.246901,246,64.836661
657.711467,238,65.001843
594.592296,203,65.141701
535.127058,189,65.273007
627.194342,213,65.420721
622.101207,215,65.569036
568.467603,199,65.706955
517.183266,185,65.835247
262.91205,131,66.374764
504.619328,199,66.512774
792.563749,282,66.70741
924.260916,305,66.918417
857.906386,288,67.117963
1005.278332,394,67.38953
235.349948,132,67.481338
732.234996,240,67.647467
909.311074,287,68.052674
600.782997,205,68.195341
695.669181,243,68.364379
1067.236756,500,68.710619
917.485562,296,68.916016
878.669876,304,69.126649
1052.027366,341,69.56846
1005.283902,336,69.80291
943.331961,313,70.020517
785.417934,253,70.195951
825.051442,268,70.382125
673.676222,223,70.539034
802.171963,253,70.714362
652.922445,216,70.864274
778.067155,240,71.229769
715.281296,233,71.390571
847.225415,312,71.605023
637.28952,259,71.784285
1167.772704,417,72.071864
622.712277,213,72.218695
647.710647,220,72.370876
666.877731,235,72.533122
1300.289797,500,73.084116
847.853469,270,73.271369
802.877714,242,73.438159
684.911785,235,73.601038
1177.146663,397,73.876484
694.10731,244,74.044996
1189.374203,387,74.911654
653.71555,285,75.109711
768.538184,277,75.301522
748.109293,244,75.471933
1310.455817,473,75.801139
1062.846607,348,76.043562
293.845952,140,76.341173
502.634161,183,76.469699
1224.634195,491,76.810778
972.070452,336,77.044228
1287.67889,423,77.338632
970.022816,339,77.573696
1043.14458,391,78.04991
153.471264,84,78.108811
895.317376,298,78.315504
1040.746893,361,78.565
871.465908,310,78.780087
1049.344494,329,79.007484
406.737093,180,79.132474
701.871469,257,79.310234
1272.538199,483,79.846525
1005.87686,349,80.087122
1131.185549,500,80.432318
1052.279287,364,80.684515
951.071923,319,80.905403
1154.717295,406,81.394192
860.868937,284,81.591497
998.717968,351,81.834733
831.928391,280,82.028399
527.062363,230,82.188782
784.293775,274,82.380334
785.227275,276,83.227128
1412.233467,484,83.563399
1311.066324,500,83.910563
1095.029921,383,84.176973
372.030062,167,84.293451
382.706525,165,84.408087
287.391428,136,84.706682
1101.834043,407,84.988818
344.008647,147,85.091348
320.121914,140,85.188535
704.924983,257,85.366354
368.204349,170,85.485013
967.018175,324,85.708596
1329.968913,480,86.041142
131.615374,70,86.287967
1403.724471,500,86.634985
718.86203,250,86.807942
923.038091,320,87.029969
1346.427311,473,87.35712
517.252476,196,87.492821
1405.464403,500,88.044195
1286.329609,461,88.363299
690.855371,247,88.534117
1355.951724,485,88.869303
469.319458,203,89.010925
1129.150013,394,89.282619
388.686554,176,89.606488
512.210423,199,89.746893
829.237522,316,89.970443
1189.291867,414,90.259536
739.670762,274,90.451016
714.553258,257,90.630624
769.077326,273,90.822058
623.110635,225,91.52933
810.503498,286,91.727499
600.53215,209,91.872225
577.111601,210,92.018014
638.470514,219,92.168787
599.554089,219,92.321119
545.898503,191,92.453098
729.492072,251,92.62588
367.61154,144,92.726544
628.987804,218,93.076751
677.269058,235,93.240001
656.940735,235,93.40392
611.233627,215,93.554824
700.212912,253,93.729587
512.561816,181,93.855722
579.787935,210,94.001621
678.185848,239,94.1684
694.765653,250,94.341275
527.319503,200,94.683307
660.639195,224,94.838519
619.395674,218,94.991927
740.858102,245,95.16177
653.412993,226,95.320338
358.576718,140,95.41742
599.695084,210,95.563158
593.060949,201,95.701468
638.67922,224,95.857183
722.817431,247,96.029167
894.69384,318,96.452976
464.043595,170,96.571726
401.118927,156,96.680423
961.079013,331,96.909308
519.753022,198,97.046419
849.988442,297,97.251834
389.70033,171,97.370605
931.235792,330,97.598497
803.31781,297,98.008363
789.423479,280,98.203693
639.123851,225,98.36001
709.084815,238,98.525326
782.769082,267,98.709526
778.410202,272,98.897873
725.403173,260,99.077854
383.677782,151,99.18254
643.438948,216,99.749118
764.424259,266,99.933419
679.610487,230,100.092959
798.851796,262,100.275195
679.550771,231,100.436263
961.73418,326,100.66177
949.543513,330,100.890937
963.694337,327,101.314879
767.798022,254,101.490662
272.533614,131,101.581372
1095.863837,359,101.832254
719.946571,247,102.003869
878.800649,301,102.211967
780.299741,266,102.395624
697.370345,222,102.548923
690.916645,223,102.902156
926.322065,308,103.114945
974.339911,329,103.341349
659.540659,217,103.491458
769.715181,272,103.679653
767.005508,262,103.861306
773.096404,273,104.051921
899.492402,319,104.472471
822.45902,282,104.670776
818.693811,267,104.858289
754.018202,241,105.026533
695.996601,231,105.187057
962.087529,363,105.440429
1001.913744,336,105.675405
722.401412,242,105.845589
1116.038017,378,106.310778
834.790228,276,106.501126
1022.068001,338,106.734827
919.540096,308,106.947747
748.86039,255,107.123872
693.396364,230,107.282904
200.189163,93,107.347541
754.803519,245,107.985119
1199.636509,403,108.264674
1268.060378,447,108.575149
1126.783942,377,108.836569
1352.46402,500,109.181971
1341.610277,476,109.716355
1373.813067,500,110.06472
763.865215,294,110.270476
686.593929,252,110.447365
735.460969,254,110.625526
950.14508,313,110.844746
829.954913,322,111.268619
1294.570803,477,111.601283
251.495144,124,111.688641
1168.982739,459,112.010133
1165.820337,388,112.280993
197.994001,104,112.353744
1292.050578,500,112.898463
900.18266,344,113.138537
632.27591,252,113.315375
1238.400036,429,113.611704
683.526183,245,113.783145
752.843631,263,113.964607
1356.335095,464,114.490891
986.198441,351,114.733692
1001.670869,354,114.978942
1381.64597,500,115.330437
897.549421,326,115.556224
1117.63664,347,116.390383
292.111627,136,116.484788
292.343005,139,116.581343
791.712249,247,116.75376
719.749512,323,116.977332
288.704629,133,117.069748
769.869853,238,117.234478
645.299592,227,117.391606
962.123904,313,117.814185
957.96996,312,118.030485
997.23209,333,118.261932
706.510797,232,118.422421
745.646945,260,118.602185
1196.433261,397,118.877241
941.03955,309,119.091641
1188.708976,393,119.567832
575.512173,186,119.696076
737.383568,240,119.862113
897.2663,287,120.061499
816.27301,253,120.236203
962.006993,314,120.452683
506.600317,188,120.583586
612.106011,196,120.72298
804.974285,261,121.101514
737.506937,251,121.27483
721.437956,259,121.452807
745.858095,237,121.616836
725.881327,237,121.780523
856.16349,278,121.973715
1064.03706,344,122.212321
810.922246,254,122.388559
762.931711,237,122.751906
780.264713,261,122.932816
784.75106,251,123.106761
785.17146,244,123.275257
820.617456,257,123.452341
1261.73798,408,123.734096
772.481287,242,123.902349
807.586971,259,124.587997
1083.255221,331,124.820827
548.660778,227,124.980612
766.967215,257,125.157848
955.798802,299,125.365497
1073.411864,362,125.616776
268.384072,135,125.710754
982.204917,358,126.157099
836.265922,256,126.333424
267.421997,139,126.430636
1147.097901,408,126.712976
1225.918344,390,126.982311
725.752835,246,127.152713
780.327253,248,127.323717
1034.677638,344,127.762864
1276.160395,417,128.051641
1168.759125,365,128.304278
1021.714013,319,128.525258
1017.393475,330,128.754599
808.576601,267,128.939348
906.191538,291,129.345821
1036.65222,327,129.571414
1391.697888,500,129.918663
774.778463,237,130.083156
1320.040334,421,130.374619
934.554926,295,130.579103
1336.544629,436,131.085819
1086.232655,332,131.316672
1176.126307,399,131.592069
1421.998907,459,131.909363
1112.266738,353,132.153601
824.054233,256,132.911585
1122.724259,344,133.150112
1131.677795,355,133.395372
944.348579,322,133.618082
685.297307,213,133.76598
1219.757678,408,134.047563
720.581999,281,134.44703
1006.985085,323,134.670154
811.272905,269,134.856384
1434.305338,434,135.155232
877.977375,287,135.353789
823.267477,267,135.53779
1032.2087,325,135.763115
816.157496,259,136.143934
776.559702,244,136.312893
1149.765548,358,136.560031
792.749966,255,136.736118
821.917287,266,136.920581
752.313789,244,137.088704
839.90981,254,137.264712
804.227513,257,137.647636
1042.001173,350,137.888803
762.690049,238,138.052519
864.885315,261,138.232611
786.849267,272,138.419375
864.730121,270,138.605304
815.489272,280,138.797527
1127.501261,363,139.245868
803.032731,266,139.430119
905.374287,270,139.616727
788.650561,250,139.789558
1228.038476,401,140.066826
1013.206768,316,140.284724
833.04072,266,140.46888
1281.855564,403,141.340221
1356.209573,431,141.640049
1167.889451,379,141.905371
1149.531112,364,142.158396
1024.371288,359,142.409176
982.449072,324,142.844853
226.632391,110,142.922439
784.725918,263,143.104981
1474.410935,500,143.452339
1504.006064,500,143.799534
919.758731,296,144.004302
1190.215028,425,144.50602
109.816555,61,144.549622
1065.784614,333,144.780176
1412.303103,482,145.112199
158.346234,77,145.165999
1256.679549,500,145.510088
1507.3846,500,146.054088
853.512188,277,146.245979
827.469002,278,146.437903
1100.86798,354,146.681797
862.973041,300,146.888393
827.460912,257,147.065568
816.270556,264,147.246657
767.301778,261,147.633201
1238.221169,414,147.922138
832.001054,265,148.105749
1340.871517,500,148.454364
806.152092,276,148.646003
803.019485,273,148.837848
458.917882,150,149.468244
511.885478,165,149.583087
559.712142,186,149.713029
424.121666,146,149.814479
443.486825,148,149.917809
563.572596,181,150.04414
569.506882,195,150.180606
510.908724,176,150.303565
449.262499,158,150.414157
507.412257,169,150.531838
523.044091,184,150.660384
465.797215,161,150.772488
585.849311,199,151.111796
480.499072,154,151.21802
580.893972,196,151.35387
458.083133,162,151.466645
554.467742,185,151.595135
500.14964,169,151.712146
500.432231,165,151.82654
504.094608,172,151.944342
540.360411,182,152.069814
434.75092,159,152.179785
486.172528,156,152.288235
536.127663,180,152.617303
558.806838,182,152.742696
619.86022,206,152.884146
567.227925,192,153.016774
602.278593,191,153.148217
528.9845,167,153.263576
527.308182,173,153.3836
555.316576,193,153.5169
628.582292,201,153.655509
528.010773,180,153.779788
561.280283,177,153.90159
541.333461,169,154.018566
583.554909,197,154.354938
508.15756,175,154.476445
598.524265,207,154.620246
537.369675,177,154.742507
466.299748,157,154.85057
553.082599,189,154.980816
548.149381,182,155.106454
578.838787,194,155.240815
484.647176,172,155.358615
374.466066,137,155.453726
541.394938,185,155.581223
523.862517,178,155.90137
550.181971,184,156.028478
567.724544,195,156.163925
552.760569,184,156.291128
746.250926,232,156.451779
591.139544,185,156.580575
541.994337,180,156.705743
543.011391,184,156.833445
545.239846,179,156.958457
572.199754,191,157.090658
725.486218,229,157.249715
608.136839,203,157.772568
614.042529,197,157.909944
569.642802,192,158.043768
