#{"t_start": 1656951029.0753894, "env_id": "CustomHopper-source-v0"}
r,l,t
9.873816,21,1.104551
10.531013,17,1.117097
16.707367,28,1.137585
6.328913,17,1.149689
9.767934,15,1.160323
38.815001,28,1.180165
9.610682,14,1.189949
9.971758,19,1.203496
7.302068,12,1.211975
16.700972,22,1.227152
12.386839,28,1.247317
8.725301,12,1.2556
11.413554,25,1.272714
16.751946,21,1.288338
27.011509,29,1.308675
17.47441,30,1.330241
9.44978,21,1.344925
8.284631,10,1.351803
10.551772,18,1.364372
34.860913,40,1.393103
16.080124,17,1.404665
8.974901,17,1.417375
5.059729,9,1.423663
8.899819,12,1.431925
13.479475,16,1.443258
7.489611,11,1.450879
7.7236,11,1.459136
13.461576,14,1.469083
5.046785,9,1.679553
76.294854,44,1.711011
96.9866,55,1.749727
6.801598,10,1.756508
9.097654,13,1.765431
54.390695,36,1.790948
8.772419,12,1.79914
5.818711,13,1.808261
7.444219,11,1.816067
63.720128,36,1.841643
4.94825,8,1.847283
7.860723,10,1.854159
22.786161,23,1.869997
81.117645,58,1.91132
30.394568,27,1.930513
25.628055,45,1.962689
10.130472,23,1.979029
7.854344,10,1.986271
74.225007,46,2.022744
7.784763,18,2.038428
19.782246,19,2.052445
25.62465,32,2.082142
14.489889,15,2.093493
115.987972,56,2.133878
25.936828,25,2.152175
11.903157,12,2.161315
8.191551,18,2.174718
18.856329,23,2.191096
24.404716,25,2.209195
56.874943,33,2.232437
30.37512,29,2.253388
8.107285,20,2.267388
75.13051,40,2.295746
23.48093,27,2.314501
15.564481,19,2.327681
52.687173,30,2.349673
7.62639,11,2.35749
95.434669,51,2.393766
29.868659,29,2.414382
128.302987,70,2.463605
46.032393,32,2.486001
68.652461,37,2.512779
9.570431,15,2.523488
20.094233,20,2.53803
4.086989,10,2.54549
6.85527,12,2.553829
6.226111,23,2.570132
70.488171,41,2.600127
133.740021,63,2.644036
5.865999,10,2.651042
6.748055,10,2.657955
25.225674,22,2.674313
8.958256,13,2.683452
11.129073,13,2.692547
11.778916,13,2.701615
75.544881,39,2.729377
7.568197,10,2.736318
18.8616,32,2.759394
28.228821,29,2.779557
13.768246,17,2.792072
7.461646,12,2.801047
16.678413,17,2.813149
15.046026,15,2.823649
3.840441,9,2.830441
17.599805,27,2.84928
3.774342,8,2.854664
75.200499,41,2.883715
26.85926,24,2.900475
9.97981,12,2.908661
63.546232,48,2.942757
8.563179,13,2.95164
6.939729,13,2.961465
9.090137,19,2.974661
66.099607,36,2.999703
107.251676,61,3.042265
5.188343,13,3.051488
7.414465,10,3.058197
5.525741,25,3.075627
6.131405,9,3.082456
77.414041,41,3.110612
25.217409,43,3.1415
56.124307,30,3.365112
63.628694,42,3.395132
17.154191,20,3.409043
114.971227,78,3.464374
100.764868,61,3.507597
10.775002,19,3.520744
60.189796,34,3.545258
52.691042,29,3.565371
61.21125,32,3.588167
95.226192,66,3.634587
116.838261,70,3.684346
95.48869,69,3.732491
10.358681,13,3.741385
53.404407,29,3.76226
82.643328,43,3.792348
8.637789,14,3.802552
81.806135,49,3.836683
57.647361,32,3.85877
144.856804,72,3.909222
79.494035,52,3.946053
55.730725,31,3.968171
37.651947,27,3.986754
18.493901,23,4.003397
112.355177,55,4.041483
23.917401,18,4.054144
48.441831,37,4.080318
4.850398,13,4.089813
70.419281,37,4.115434
102.562955,64,4.160351
51.036502,27,4.179795
13.386178,13,4.188729
28.529105,22,4.204
63.528399,34,4.228375
77.652451,44,4.259564
89.703075,44,4.290483
79.240605,54,4.3277
17.075216,17,4.340186
64.377481,35,4.364396
101.80796,51,4.399746
108.198264,73,4.450566
6.674076,11,4.458779
88.361266,45,4.490109
9.171345,12,4.498655
84.783863,97,4.566059
68.411578,37,4.592685
70.848085,37,4.617793
81.055201,50,4.652947
6.893248,9,4.659267
107.376367,80,4.71655
82.008658,42,4.745676
104.461346,60,4.787811
62.587482,34,5.040556
68.841446,36,5.06765
199.806594,148,5.172256
81.201329,44,5.20281
72.229122,39,5.230667
47.506752,27,5.250227
84.510944,46,5.282335
80.840719,44,5.312943
142.290411,86,5.373742
83.448636,52,5.410063
54.281478,30,5.431409
83.925844,57,5.471918
55.326854,30,5.492684
90.788336,47,5.525663
81.306381,45,5.557577
57.105075,31,5.578976
56.249521,39,5.606767
41.097932,54,5.644865
110.329064,58,5.686092
84.168946,56,5.725767
76.252035,42,5.755469
76.889381,41,5.783683
27.417302,24,5.801012
77.037225,41,5.82916
141.465023,69,5.878119
87.451471,48,5.911032
70.905318,42,5.941244
128.645624,74,5.992789
81.555292,43,6.023692
49.437644,28,6.043422
77.738903,42,6.07297
100.781906,56,6.111694
89.44684,63,6.156322
86.203834,46,6.188793
40.74361,31,6.210968
63.940504,37,6.23649
78.919248,50,6.271832
80.219704,47,6.305159
96.091757,68,6.353104
147.893871,73,6.404013
66.629106,40,6.432483
48.341065,29,6.452589
78.962312,45,6.68753
63.330814,34,6.711999
72.222615,45,6.742946
113.124232,56,6.782135
79.674703,59,6.823648
226.356106,99,6.893471
79.305111,42,6.923145
169.491036,94,6.988719
121.395314,70,7.037277
71.158239,39,7.064399
79.618293,41,7.093128
54.011087,31,7.114612
75.328285,41,7.14369
144.829526,70,7.192576
139.94907,70,7.240972
111.496004,57,7.280544
102.66027,60,7.322711
103.048815,53,7.359674
192.523688,95,7.425696
91.433399,47,7.457793
61.810969,35,7.48265
86.444347,47,7.51578
154.732246,79,7.57096
49.62628,37,7.597358
56.684024,31,7.618618
59.513992,33,7.642178
73.238705,40,7.670433
100.463907,53,7.706303
114.363806,65,7.752807
73.52437,40,7.780572
74.863643,41,7.80952
77.327943,42,7.839109
143.175978,67,7.885919
156.351149,78,7.940746
93.267252,49,7.975075
76.211894,43,8.005414
166.229437,81,8.061866
69.976612,42,8.091569
100.42423,52,8.332897
197.77951,101,8.403599
212.525058,111,8.481762
193.378977,102,8.55371
179.13018,90,8.616626
244.247684,130,8.707504
125.063572,63,8.751415
26.940634,27,8.770616
139.084559,69,8.819125
73.892789,43,8.849636
114.340146,58,8.890185
206.294694,110,8.967335
168.731166,79,9.022288
14.018487,16,9.03331
136.657435,65,9.07894
5.93508,10,9.08634
108.739071,54,9.123555
168.29757,84,9.183055
55.269061,30,9.203954
202.91945,97,9.27204
66.740788,44,9.303427
93.794372,49,9.337721
87.999878,48,9.370703
160.683411,85,9.430977
76.803215,44,9.462047
85.601133,54,9.499626
98.553083,62,9.543323
193.177137,95,9.61034
181.341396,83,9.668322
79.062006,53,10.030666
191.000098,102,10.103021
128.486077,65,10.148682
199.633577,104,10.222008
75.364769,52,10.258199
104.324514,59,10.299628
75.818633,44,10.330538
161.903076,83,10.389716
85.160884,50,10.424845
182.693318,87,10.485751
269.85257,134,10.58003
184.760368,103,10.652303
217.133821,104,10.725507
172.70953,101,10.796818
208.873658,105,10.870893
228.1145,108,10.94703
193.845604,105,11.020701
208.183995,101,11.091262
203.477975,106,11.164881
213.781085,120,11.249048
124.570257,65,11.294839
98.960981,59,11.336498
123.705394,66,11.38288
185.92403,98,11.655602
211.918423,102,11.727291
216.74819,116,11.809017
255.176624,145,11.910257
194.626986,110,11.987043
210.109984,110,12.064198
186.962275,104,12.136992
218.494454,100,12.206489
203.230487,103,12.278674
128.320116,65,12.323974
143.510012,76,12.376409
137.405576,75,12.42958
248.352411,137,12.525888
121.463333,66,12.571924
207.951754,104,12.644612
65.401593,46,12.676687
209.761184,108,12.751642
204.682402,104,12.82426
209.67209,111,12.901756
234.650085,109,12.977944
132.570045,70,13.026581
192.903186,102,13.294268
187.497288,97,13.362258
215.924177,107,13.437672
195.099724,104,13.511656
193.470664,105,13.584548
166.965232,83,13.643376
208.422577,102,13.714462
223.488896,104,13.78755
192.857464,100,13.857691
206.827786,104,13.930893
196.364205,95,13.997024
195.917063,96,14.064291
238.687663,105,14.138495
76.458429,56,14.177941
82.390691,61,14.221153
207.64896,101,14.291339
192.135181,99,14.361016
252.156345,140,14.45927
205.60126,102,14.531032
189.07207,97,14.599609
191.709963,98,14.667765
209.041498,96,15.026316
215.84608,110,15.103015
209.747167,104,15.175636
216.691034,107,15.249631
164.416452,80,15.305653
222.401421,103,15.376474
166.611313,81,15.433591
224.660843,102,15.504377
221.49044,100,15.574099
182.445664,87,15.635413
210.088216,101,15.705143
227.857848,106,15.778958
219.065218,106,15.853365
168.376031,88,15.91405
209.294203,99,15.983732
117.374519,63,16.02741
213.417756,101,16.098165
214.389053,108,16.173154
206.894188,104,16.247975
216.989764,109,16.325593
242.953991,125,16.616169
219.059803,105,16.690287
230.066472,110,16.767558
216.97302,99,16.836535
229.179545,109,16.913167
253.735084,112,16.991508
225.188968,113,17.071261
226.546968,105,17.145653
231.784238,106,17.220055
211.812383,97,17.28816
223.91414,108,17.364369
215.418567,104,17.437589
217.384061,102,17.508463
210.196629,99,17.578828
233.312042,108,17.655209
223.623011,103,17.727953
225.730691,110,17.805085
193.926963,98,17.873808
217.19198,102,17.94873
211.62167,103,18.029007
216.867949,101,18.298476
218.598909,104,18.372176
172.147293,79,18.427092
267.735969,116,18.508115
218.072034,102,18.580206
235.028067,112,18.659139
236.811294,115,18.740245
217.175983,100,18.811023
227.389022,103,18.88244
218.508169,100,18.952371
154.559923,77,19.006307
218.559674,109,19.08998
221.878184,111,19.169034
231.874639,116,19.251159
265.507735,119,19.33484
213.488975,106,19.409834
238.927528,115,19.491571
220.300426,106,19.56662
213.861279,102,19.638491
235.549801,109,20.038792
241.557989,121,20.12317
273.587116,119,20.206036
292.616895,126,20.294079
123.934185,70,20.342711
254.879603,128,20.433421
249.67911,112,20.5108
270.509931,130,20.602598
225.022039,95,20.667534
229.018404,106,20.741259
312.986906,128,20.830399
321.9175,136,20.925167
184.633663,96,20.992607
246.220716,115,21.072409
225.537069,104,21.145024
275.342251,117,21.226187
247.785467,112,21.303344
307.483844,137,21.599823
324.585991,138,21.695951
314.389787,137,21.790979
216.28108,104,21.864281
115.729724,66,21.910117
161.800437,79,21.964877
247.912226,108,22.04028
273.401967,124,22.125794
303.530573,125,22.212046
208.857822,118,22.293104
274.139352,122,22.377332
100.150421,64,22.421814
93.616088,64,22.466141
312.492731,133,22.55857
178.363137,101,22.628078
284.882574,119,22.710314
133.237382,79,22.764233
109.589826,61,22.806647
294.804474,129,22.896098
281.174564,124,22.982448
173.981708,94,23.250809
162.623114,90,23.313559
352.819542,154,23.420511
334.651044,142,23.51979
286.271563,121,23.603557
317.119908,133,23.695598
174.006998,97,23.762767
314.33419,138,23.859453
283.432516,116,23.939458
275.517393,139,24.035433
196.370292,111,24.112856
304.141425,131,24.202739
319.177856,142,24.300987
247.096555,110,24.3775
215.110424,99,24.446945
304.146075,132,24.538581
173.203507,104,24.610502
282.319521,137,25.0471
305.569675,132,25.140409
341.573887,157,25.251365
310.847676,132,25.3447
355.175889,149,25.449931
293.347916,122,25.535444
154.314117,82,25.592767
298.773513,132,25.685483
320.660345,137,25.782264
303.400105,141,25.880684
312.021895,127,25.969298
285.309557,136,26.064333
294.059803,129,26.153822
302.641095,140,26.250566
318.330824,137,26.345981
321.494551,145,26.644538
281.69266,140,26.741849
395.615609,163,26.855522
297.203561,129,26.945742
337.550849,134,27.039121
317.406989,139,27.135321
334.690822,140,27.23342
337.530858,166,27.347513
309.483888,129,27.437312
338.65503,137,27.532761
229.52403,122,27.61745
218.344404,100,27.687669
134.803712,69,27.735948
282.021161,123,27.82139
114.977909,60,27.862959
314.403579,129,27.952392
124.665193,67,27.999165
336.16706,151,28.300136
347.104948,135,28.394178
356.396462,147,28.496741
322.869146,143,28.595114
298.368574,118,28.676899
339.113168,144,28.776799
226.85836,113,28.854377
288.297574,136,28.949047
371.962203,156,29.056623
320.767599,148,29.159422
331.246605,130,29.249676
329.34239,141,29.347263
315.294542,134,29.441559
351.219371,148,29.544605
341.491625,150,30.049507
334.29298,145,30.151425
345.02016,145,30.253156
352.438384,149,30.357485
304.812681,133,30.450312
348.571947,140,30.548024
371.353267,154,30.656146
310.175514,141,30.754325
320.362737,146,30.855754
329.888962,144,30.957218
344.346049,149,31.06145
344.885188,141,31.160873
309.93949,142,31.259876
350.74178,143,31.360116
336.596665,133,31.651432
379.522306,152,31.756626
345.703822,139,31.852952
373.219101,150,31.957664
363.8762,141,32.055067
376.198943,147,32.158358
351.12331,155,32.265201
374.465478,148,32.368341
343.948242,137,32.46315
370.54226,142,32.560658
323.63613,136,32.654669
414.06212,158,32.763818
338.613537,143,32.863015
346.738393,146,32.963471
351.739221,149,33.266411
449.953285,170,33.383951
380.364777,151,33.489042
377.143426,170,33.605574
545.538825,211,33.751615
348.694402,140,33.848936
332.062713,149,33.952303
346.207717,148,34.054781
364.503703,160,34.166125
353.4566,166,34.280689
434.985752,165,34.393812
329.82796,142,34.492646
369.058277,142,34.590563
345.653355,134,35.087721
352.06493,136,35.182516
345.686704,142,35.281795
384.819033,142,35.380475
357.521471,131,35.471277
352.671467,136,35.56564
322.122557,128,35.6545
588.237144,228,35.811181
476.039137,187,35.9415
341.860995,132,36.034216
383.471969,155,36.142196
333.704983,130,36.232472
357.315667,141,36.331712
359.009316,142,36.634888
371.519652,139,36.731559
371.184938,139,36.828059
382.126072,141,36.926242
124.787976,71,36.975338
359.548262,134,37.067789
359.134712,139,37.165232
354.822058,140,37.261935
370.831777,138,37.357404
488.024138,170,37.474914
385.961259,150,37.579983
363.690957,143,37.679112
328.99443,127,37.767223
537.22343,195,37.901964
339.657738,128,37.991653
408.77158,150,38.295318
357.594623,135,38.389221
371.719221,145,38.489721
354.815284,135,38.583827
492.160006,175,38.704988
336.927245,145,38.804953
342.268953,137,38.899844
369.256467,135,38.994013
388.964102,147,39.095836
360.192853,137,39.190516
458.317969,165,39.304922
380.668558,143,39.403556
366.443993,150,39.507766
518.716254,178,39.631959
544.382414,189,40.180707
590.354746,267,40.36476
835.420827,278,40.556826
914.405779,311,40.771938
206.635844,99,40.841152
523.190428,202,40.980035
461.37926,203,41.120957
369.451899,147,41.222955
541.66686,215,41.371332
817.671282,274,41.758736
767.424068,258,41.936253
556.632953,209,42.080956
804.393573,275,42.27019
776.426305,257,42.44753
343.392943,169,42.564818
275.044208,119,42.646593
593.662358,210,42.792238
836.456641,282,42.987751
603.735609,204,43.333331
450.610472,178,43.456855
298.052092,192,43.589568
581.935905,215,43.737594
596.058653,224,43.8925
532.181302,187,44.021678
633.191253,242,44.189054
382.581312,150,44.294353
453.743828,261,44.473691
832.348919,293,44.676034
269.628035,113,45.264018
365.586654,132,45.355623
653.163285,209,45.501089
879.545137,290,45.701993
630.418987,214,45.85114
632.081189,215,45.999999
571.324443,196,46.136162
384.372137,147,46.237905
651.794779,227,46.39663
429.264935,160,46.508246
700.874044,228,46.864971
821.561435,268,47.050983
679.594494,245,47.220259
587.401256,217,47.369341
736.776886,244,47.538686
254.079953,125,47.626055
636.982382,222,47.779314
649.913999,226,47.935851
527.130089,228,48.094677
869.880231,317,48.512275
611.500563,197,48.647684
639.267957,246,48.817427
529.405496,229,48.976015
615.008688,206,49.118109
734.192756,252,49.291216
644.753135,232,49.451332
386.94266,162,49.563521
483.584062,193,49.696636
494.299992,184,49.824128
625.544739,214,50.378631
363.159208,138,50.475836
569.531662,219,50.628791
496.211544,178,50.754207
571.434111,205,50.898793
698.41463,236,51.064847
524.836537,180,51.191177
467.666495,171,51.311242
545.194639,193,51.446858
607.749011,217,51.598702
717.715983,261,51.979023
365.221913,139,52.076883
500.66877,182,52.203773
558.823604,215,52.353706
457.82719,207,52.496613
403.5886,178,52.620234
351.105802,130,52.710505
510.571753,177,52.83355
409.594849,152,52.941075
584.865431,207,53.08461
628.857269,221,53.237977
523.200252,184,53.566752
539.987745,187,53.695846
804.649226,268,53.881266
214.712813,99,53.950612
788.362682,284,54.146636
631.764775,218,54.298417
736.638852,258,54.476773
538.825783,191,54.608112
556.827207,222,54.76082
548.653556,206,55.432365
588.825461,210,55.577571
726.216684,249,55.749717
754.869917,264,55.934156
644.301914,219,56.085879
603.830036,206,56.230046
714.915936,256,56.408642
590.992223,247,56.580932
693.69395,246,56.958295
628.095794,213,57.107827
476.967474,166,57.224828
545.040651,190,57.356748
789.408849,264,57.538833
840.468842,288,57.738476
485.143385,170,57.85709
399.618079,185,57.985855
643.202778,214,58.13431
574.619415,197,58.270569
851.752241,284,58.669908
551.692282,190,58.802675
568.055484,208,58.947006
816.147729,268,59.131821
770.90895,258,59.311316
770.980781,268,59.496032
628.71578,205,59.641518
559.369918,191,59.775657
808.664146,277,59.96669
809.31722,386,60.651884
198.594779,142,60.75098
1209.693193,500,61.09773
733.51664,358,61.346311
1143.19078,500,61.693022
1037.936874,500,62.239599
694.445411,318,62.459636
385.65719,198,62.596553
1079.892101,500,62.943741
1379.386144,500,63.288335
1213.790565,500,63.83722
211.692955,126,63.926129
1110.484039,430,64.227163
877.635899,373,64.489706
1272.828452,492,64.833862
657.657137,219,65.597273
646.640208,214,65.74539
616.424687,201,65.884173
601.196398,205,66.026098
727.287645,226,66.181837
710.090046,237,66.34641
701.045936,223,66.500464
693.060798,221,66.653389
664.889466,209,66.797538
841.807569,289,67.198948
1031.644869,328,67.424924
652.783799,227,67.581826
684.399421,234,67.743226
746.397904,255,67.918365
648.035352,215,68.067303
1080.337354,385,68.332622
792.920969,243,68.702866
775.367823,255,68.878853
924.107905,283,69.075187
706.735797,226,69.232317
824.85873,272,69.420522
700.900804,225,69.576612
639.742855,212,69.722636
821.896797,265,69.905719
1117.891575,500,70.845067
744.376746,256,71.021278
1437.521561,478,71.349935
757.472418,264,71.531925
1059.739188,500,71.877084
1206.068692,500,72.425908
1130.317389,500,72.770437
1148.315063,410,73.053964
556.177748,200,73.192282
203.546038,115,73.271415
844.038381,336,73.503509
1115.735544,425,74.001777
1132.49213,418,74.289755
1060.402989,500,74.634458
841.200363,406,74.915384
643.905706,204,75.67528
686.210228,218,75.828603
744.819043,231,75.98886
622.426146,204,76.129438
720.040876,225,76.284446
457.529665,182,76.410305
525.562807,172,76.529463
559.190318,186,76.657686
803.343292,271,76.843791
783.577237,234,77.205145
571.044373,184,77.333197
647.206423,224,77.492858
629.774445,207,77.635769
643.736079,205,77.778431
874.20592,281,77.972548
757.424699,247,78.143266
589.459052,205,78.28495
648.77445,212,78.431522
598.41709,190,78.56286
608.447589,197,78.901748
801.283398,240,79.068391
794.44572,255,79.245777
746.787014,251,79.419572
716.79136,225,79.574302
833.923142,274,79.762842
646.952442,212,79.909037
587.156155,184,80.035885
895.058771,294,80.851655
894.175156,272,81.042925
764.926603,255,81.218985
780.490728,237,81.382623
646.32852,215,81.53065
850.425392,273,81.718875
695.319986,222,81.873005
828.096045,262,82.053034
1072.863817,365,82.508279
830.400859,253,82.684995
739.054584,231,82.846347
835.375119,258,83.026841
765.550572,235,83.192014
632.489954,211,83.340242
830.220701,257,83.520033
702.871379,220,83.673681
1280.755705,450,84.183992
769.986205,238,84.34825
829.483118,273,84.538072
849.069383,272,84.725282
880.394759,287,84.922856
779.215094,258,85.100525
720.696001,219,85.252698
412.336034,154,85.835743
838.124484,249,86.0083
701.800895,211,86.153958
684.304396,213,86.302782
401.944521,161,86.415118
917.701356,301,86.62366
609.182484,212,86.770529
788.503912,252,86.951303
980.118809,298,87.365174
795.021809,233,87.526971
743.657141,221,87.680603
540.396559,176,87.802987
1075.234408,327,88.028124
788.025308,251,88.201399
686.260054,212,88.34806
626.608306,198,88.484366
964.906275,313,88.700338
685.460114,215,89.053289
645.396209,207,89.195616
841.006377,275,89.385007
808.137866,237,89.548239
652.172518,217,89.697441
702.969619,214,89.844575
213.113641,101,89.914294
739.722592,218,90.065355
898.512357,252,90.238909
685.981899,207,90.381566
979.75905,311,91.019833
1533.550914,500,91.364972
1246.630028,415,91.652371
1019.267161,316,91.871484
1014.806192,354,92.116699
864.831369,279,92.520161
1052.23064,342,92.759823
1166.510863,406,93.042012
769.24507,249,93.215211
1215.007965,386,93.482265
638.656251,268,93.669387
586.606513,264,93.857011
1125.817206,368,94.319617
1173.976703,380,94.584359
985.920957,296,94.78933
946.042014,310,95.003979
786.49978,303,95.213931
223.739524,130,95.966179
1035.29837,333,96.194823
1067.932983,335,96.425887
1451.766221,500,96.768178
958.123641,313,96.982579
1102.091016,382,97.243937
768.434213,282,97.636829
956.292741,298,97.841326
799.886538,264,98.023418
643.767665,224,98.177483
1042.571669,339,98.409596
623.80223,231,98.568507
1002.302839,339,98.801666
795.44688,258,99.179288
760.661213,290,99.378617
983.967906,317,99.597115
785.466071,267,99.779908
874.616105,272,99.967421
1403.74137,486,100.301234
782.625574,250,100.473229
560.518126,189,101.026789
592.046473,197,101.163387
597.979782,201,101.302121
555.04313,194,101.436752
378.989248,137,101.531448
631.564322,213,101.67909
478.845877,178,101.801924
572.679017,196,101.937784
588.927887,207,102.0807
693.469737,244,102.248886
781.315113,257,102.62565
570.896394,207,102.770175
503.822529,172,102.88998
669.713171,225,103.046196
595.557985,202,103.186525
599.24211,197,103.323058
569.942757,206,103.465249
648.140374,221,103.618794
684.583781,225,103.775101
749.657444,257,104.149927
587.835216,196,104.285148
764.51024,268,104.470141
615.04659,202,104.610336
692.310611,230,104.768999
796.376817,272,104.956136
841.934133,284,105.152765
672.276219,227,105.308554
841.928443,267,105.491705
619.026339,244,106.159827
1194.255187,411,106.442292
825.086077,256,106.618149
1273.823015,500,106.961967
875.030171,318,107.181057
1284.649049,500,107.733873
1431.705538,492,108.073082
1044.347439,346,108.311064
1080.065296,355,108.555845
1080.760821,333,108.785625
1341.873799,500,109.328446
711.496295,266,109.511802
1225.278151,425,109.804832
978.264328,339,110.039718
1251.513696,500,110.3849
1236.386585,500,111.44163
1315.990445,453,111.755664
298.84481,137,111.851054
876.01925,341,112.089204
1337.249905,500,112.435777
1189.265769,480,112.97186
1261.279186,492,113.312135
1517.881443,488,113.648877
1270.427816,402,113.926125
1309.530849,500,114.471115
1374.598795,500,114.815032
849.349616,259,114.994239
1338.197069,500,115.339492
1111.529406,382,115.601903
575.533001,183,116.316516
554.158136,181,116.442933
535.440927,174,116.563403
488.90581,165,116.677777
468.787669,161,116.790121
571.583655,183,116.917191
615.039631,200,117.055276
528.379645,168,117.171758
657.709308,217,117.321948
571.00316,183,117.448901
509.857039,166,117.563438
647.172088,209,117.906271
591.570988,188,118.036545
260.123406,112,118.115118
720.488798,225,118.270474
630.680994,200,118.409569
547.475795,183,118.536996
571.22287,188,118.666955
735.288223,226,118.824597
546.806859,180,118.94946
594.467141,205,119.090379
598.329583,195,119.22511
509.422333,180,119.547319
717.957695,221,119.700168
589.464939,199,119.838238
679.602945,214,119.985426
653.08231,210,120.131487
644.418177,211,120.277304
565.43608,197,120.414517
619.337798,207,120.558105
460.226003,157,120.667826
571.832625,186,120.796487
827.869048,260,121.479674
528.918821,180,121.604701
1097.118381,349,121.846614
809.973729,253,122.02109
837.915377,250,122.193688
750.213877,228,122.352019
1046.095848,323,122.575227
815.020012,248,122.953605
718.725485,236,123.115553
751.372665,243,123.283548
827.931467,252,123.457549
937.467581,300,123.664395
792.912887,248,123.836238
785.738038,245,124.004868
846.19254,248,124.176018
942.173442,286,124.571677
1200.099475,382,124.836167
1057.000789,329,125.06256
777.292512,236,125.225384
860.905002,264,125.406704
1139.139556,342,125.642401
749.940868,229,125.80047
1174.630134,500,126.745392
1081.837422,365,126.997399
1116.385377,379,127.258949
672.737642,258,127.436821
1095.302495,500,127.781664
1165.351207,500,128.329691
1103.97019,500,128.672657
1190.714977,500,129.015914
1412.074213,500,129.359216
1057.878212,345,129.793067
705.834457,296,129.996582
231.208507,134,130.089699
1197.022074,500,130.432985
1119.316551,413,130.715371
1196.888424,403,130.991329
721.111662,221,131.576138
1359.345695,443,131.881446
840.898598,288,132.078975
751.321914,233,132.240052
845.005519,257,132.41702
917.449341,291,132.616999
969.817503,300,132.823178
507.605403,194,133.154971
779.662508,237,133.318777
642.723399,207,133.462944
492.444374,185,133.591075
1014.275002,334,133.822061
1068.815174,338,134.055969
769.46654,277,134.24689
1031.055809,318,134.665179
991.339509,306,134.875705
864.009089,291,135.07724
788.879984,252,135.251081
782.957035,254,135.426699
806.407731,257,135.603648
695.663824,225,135.759114
795.49999,255,135.934701
632.473263,207,136.662794
647.407665,205,136.804943
731.798824,227,136.961582
793.050831,249,137.134679
511.407423,172,137.252795
600.860471,201,137.392785
610.325282,195,137.527586
568.23725,197,137.663844
594.715796,201,137.803217
653.438353,212,138.151666
504.961373,180,138.276218
673.589544,221,138.429739
378.096993,143,138.52892
714.786752,231,138.688535
616.242909,197,138.825556
668.969694,217,138.976705
640.636718,204,139.118469
573.706438,188,139.249003
799.027881,239,139.415147
583.378787,190,139.546764
606.92953,191,139.877153
640.21056,203,140.018422
726.750773,223,140.173079
789.194119,262,140.355046
631.43027,204,140.498201
636.046819,204,140.641266
614.029436,196,140.777986
838.248236,263,140.960941
843.869227,256,141.139571
1105.7275,337,141.878766
806.464854,258,142.056802
1332.4939,448,142.364809
1014.363869,322,142.586144
1101.588205,349,142.82614
1171.562964,344,143.267599
757.455642,244,143.435907
810.884757,240,143.601468
1047.734269,338,143.833728
1035.367239,313,144.04933
1309.521445,409,144.33069
1081.774584,348,144.570219
1142.329018,338,145.007381
1023.365077,318,145.22701
800.273047,256,145.402985
691.592293,218,145.552703
1086.944689,325,145.776657
1160.081551,356,146.021292
1056.563398,324,146.243666
1043.056089,365,146.964027
817.936385,284,147.161588
950.766577,335,147.394356
751.796183,259,147.574215
848.368094,285,147.771612
758.143349,255,147.948249
854.120977,287,148.345901
771.918339,253,148.523991
641.377939,213,148.67176
831.637197,280,148.867699
820.914957,276,149.060682
695.785073,247,149.232599
934.826192,302,149.442042
1175.143601,385,149.709346
763.41326,250,150.080083
1213.022904,443,150.386297
789.422543,271,150.574697
