#{"t_start": 1656951537.112695, "env_id": "CustomHopper-source-v0"}
r,l,t
18.493901,23,4.037355
112.355177,55,4.076044
23.917401,18,4.088554
48.441831,37,4.114896
4.850398,13,4.124129
70.419281,37,4.151009
102.562955,64,4.196095
51.036502,27,4.214611
13.386178,13,4.224353
28.529105,22,4.239486
63.528399,34,4.263752
77.652451,44,4.294243
89.703075,44,4.32533
79.240605,54,4.363034
17.075216,17,4.374901
64.377481,35,4.399456
101.80796,51,4.43512
108.198264,73,4.485671
6.674076,11,4.493303
88.361266,45,4.525083
9.171345,12,4.533237
84.783863,97,4.600868
68.411578,37,4.626338
70.848085,37,4.652277
81.055201,50,4.687336
6.893248,9,4.693561
107.376367,80,4.749347
82.008658,42,4.778838
104.461346,60,4.820394
68.276241,36,5.048196
73.801779,37,5.074394
200.826883,148,5.178096
84.612338,44,5.208345
74.462088,39,5.23611
44.455877,25,5.253339
85.822538,45,5.285102
65.642012,35,5.309821
62.7592,36,5.334602
148.002554,95,5.401619
68.612851,33,5.424138
81.499861,51,5.459911
79.842183,42,5.489555
81.173479,46,5.522051
51.688793,27,5.540817
59.210328,34,5.564834
71.119234,40,5.591697
72.202963,38,5.618623
48.088141,47,5.651866
126.654404,62,5.695212
80.739994,54,5.733501
92.269527,45,5.76487
137.308592,66,5.810719
20.32651,17,5.822162
81.920657,43,5.852397
91.480784,47,5.884662
81.168552,45,5.916224
102.219621,58,5.957016
87.746025,61,5.999543
75.026968,38,6.026486
106.754895,51,6.062201
99.216646,50,6.09655
5.789342,37,6.122541
111.46293,65,6.167926
144.015082,76,6.220919
97.743882,52,6.256975
72.669306,40,6.2853
94.052692,49,6.31969
69.545251,40,6.347753
82.805765,47,6.380528
11.830973,14,6.390697
79.588748,42,6.419878
115.091874,55,6.6612
74.492588,48,6.695572
70.314272,39,6.723422
59.207263,32,6.745967
99.559571,49,6.779814
84.264176,52,6.816813
60.707337,34,6.840189
49.172543,32,6.863061
111.928156,62,6.906288
56.663107,30,6.926916
157.45823,83,6.985933
78.759615,43,7.016998
140.726852,68,7.06631
40.56655,21,7.081664
71.431612,37,7.108242
60.980715,32,7.130355
46.479962,25,7.148166
112.570724,57,7.18783
41.990983,34,7.211366
85.975051,45,7.243266
109.643942,53,7.27978
51.777414,28,7.299103
71.86442,39,7.32705
88.474377,45,7.358932
254.330364,112,7.436991
73.660695,38,7.462832
57.154519,31,7.484957
80.523471,43,7.515011
142.409456,76,7.568191
149.36847,79,7.622964
50.045095,27,7.642019
50.262306,27,7.661055
100.199364,50,7.696075
69.810358,38,7.722763
91.768775,51,7.7582
70.572547,37,7.784263
72.945885,39,7.811871
82.700225,43,7.841462
145.520023,68,7.889596
110.540196,54,7.926857
95.32393,54,7.965257
104.747477,54,8.002986
57.743178,32,8.025821
127.670082,58,8.066316
64.143272,37,8.091646
83.3933,44,8.364704
209.018891,113,8.444002
129.420931,74,8.495809
56.445608,31,8.517576
128.389897,65,8.563407
213.711826,106,8.636712
269.730429,125,8.723989
150.392651,76,8.777477
39.097686,30,8.798204
106.713663,59,8.838977
67.445812,38,8.866097
93.23412,53,8.90344
139.250397,74,8.954734
266.437539,137,9.050485
216.084685,130,9.141617
79.056834,43,9.171649
123.612977,65,9.217236
63.994276,34,9.241578
80.897529,45,9.273005
49.77474,34,9.296567
35.085633,37,9.322783
118.720683,65,9.368453
155.960599,71,9.417377
109.941784,60,9.459255
70.187369,39,9.486786
82.741371,45,9.518685
131.065722,76,9.57077
174.598311,97,9.638191
86.935681,47,9.670967
162.237139,92,9.7359
180.655804,105,10.011051
172.533165,92,10.07568
113.867154,59,10.116536
213.841533,111,10.193748
89.009053,56,10.232736
101.132779,55,10.271049
83.445313,45,10.30197
152.801554,81,10.359366
95.542122,52,10.3952
213.921617,104,10.467093
163.782357,91,10.53112
150.070339,81,10.586982
5.948901,9,10.593097
233.325098,111,10.670933
237.032085,119,10.753027
234.43868,118,10.835557
257.38363,132,10.927139
248.67883,127,11.0164
147.740032,75,11.069148
216.207603,125,11.156942
152.814005,86,11.217209
93.940884,51,11.252563
113.036905,70,11.30142
118.269976,65,11.347011
198.657588,112,11.625448
166.759052,90,11.688721
161.315102,82,11.74631
260.692528,134,11.840148
227.434321,109,11.915808
134.548318,80,11.972003
220.663189,118,12.054448
258.648974,132,12.147447
241.032449,148,12.250917
88.932608,47,12.284143
143.613096,72,12.333859
147.843161,76,12.386451
294.556744,176,12.509425
218.745938,113,12.588925
230.601185,120,12.673172
228.394587,137,12.769191
210.424687,126,12.85644
247.877675,126,12.945368
115.795519,61,12.98744
142.584128,81,13.25
236.213166,112,13.327734
226.315792,108,13.403125
244.893384,125,13.491008
219.874404,116,13.572104
175.012707,98,13.639492
238.725464,109,13.715724
145.265825,73,13.76676
239.321752,122,13.851349
103.038329,61,13.894306
214.241997,106,13.967817
235.181316,108,14.042941
288.083101,129,14.132124
130.422422,84,14.190654
218.718015,107,14.264525
221.186623,116,14.3454
272.912524,143,14.445661
197.201801,99,14.513817
214.519497,118,14.595823
261.59932,135,14.889473
271.018767,129,14.979729
304.977583,135,15.073701
290.680891,137,15.169133
257.664098,118,15.251353
133.262193,69,15.299205
284.957654,124,15.385114
150.669607,85,15.444897
302.05622,138,15.540936
292.046977,138,15.636829
142.935846,76,15.689287
262.234312,140,15.787391
194.842909,96,15.853615
229.747042,113,15.932224
295.672345,129,16.022869
326.284644,159,16.133446
71.936681,46,16.165761
299.667934,128,16.254798
316.038595,142,16.664226
295.448393,148,16.767118
302.90027,131,16.859119
340.615314,153,16.965086
224.209058,114,17.04455
225.335491,110,17.122193
259.081402,126,17.209867
304.963814,128,17.298116
284.534567,139,17.394616
289.771982,128,17.483913
302.372187,133,17.575857
292.181754,132,17.667155
288.556503,126,17.755097
264.969241,134,17.847611
308.006838,141,17.945773
279.81071,151,18.253152
304.702726,133,18.345157
269.68635,119,18.426986
221.673606,103,18.499422
318.183047,147,18.600962
305.196725,131,18.691624
342.50484,154,18.798296
326.428003,146,18.900532
256.974315,114,18.978275
294.845827,137,19.074895
313.011146,141,19.172375
256.586011,115,19.252318
245.264992,116,19.332483
315.912469,145,19.432995
273.034611,121,19.516464
311.389403,142,19.820465
295.821925,129,19.910076
319.930162,135,20.003194
307.083515,131,20.093872
301.6423,132,20.184793
291.584699,135,20.278573
297.114395,137,20.37445
156.196088,78,20.42852
248.019886,113,20.507495
298.882481,133,20.599513
289.752547,123,20.684196
300.67811,136,20.778357
289.83402,137,20.872832
308.712406,148,20.975352
309.842886,140,21.071943
304.601923,126,21.159817
327.420729,154,21.464485
302.962314,138,21.559774
258.882161,112,21.637663
316.002142,138,21.73316
285.836184,122,21.817973
334.462434,158,21.928058
307.259732,133,22.020064
351.277763,173,22.140107
315.853161,132,22.231162
316.245186,141,22.329359
310.915083,147,22.430934
167.936006,98,22.49923
296.015099,130,22.589434
320.038723,134,22.681725
271.54343,132,22.773177
229.810998,110,22.849615
348.923755,166,23.162662
391.465134,165,23.277118
327.530174,159,23.387825
312.016761,140,23.48408
348.096909,163,23.597564
287.386302,132,23.68889
318.064748,137,23.784464
240.804132,123,23.869992
388.225857,211,24.016402
313.828786,142,24.115433
325.44212,142,24.213736
338.239617,145,24.313805
355.317932,170,24.431756
301.750337,143,24.846988
349.040188,162,24.960484
308.478923,140,25.057679
344.065415,149,25.161942
296.546702,141,25.260054
324.750619,138,25.355621
324.258437,139,25.453545
319.763755,134,25.545218
310.858999,147,25.647641
318.507097,155,25.755752
310.686628,155,25.86329
337.045725,151,25.968369
335.552885,141,26.066723
313.367041,130,26.158098
317.097276,145,26.457443
322.715255,129,26.547158
347.36645,156,26.655241
322.947593,141,26.754191
320.427823,142,26.852267
333.009362,146,26.954195
321.83359,146,27.055686
301.323466,133,27.147431
321.363951,130,27.237119
386.29857,154,27.344722
314.59254,136,27.438635
315.110348,139,27.535914
404.048389,172,27.654473
309.912332,132,27.746238
97.548398,58,27.786434
354.938069,151,28.094417
204.165429,99,28.165728
304.759909,141,28.2665
325.029983,131,28.358932
360.593969,149,28.463426
363.781476,157,28.572674
303.193049,139,28.6714
327.976493,159,28.783324
300.218131,140,28.882322
302.469533,137,28.978396
352.651121,145,29.080734
376.74288,159,29.190659
335.708418,149,29.296711
331.716548,135,29.390203
359.721706,146,29.69035
336.491316,150,29.797005
328.754411,161,29.912568
260.519363,122,29.998181
356.447938,164,30.110955
475.182395,219,30.262399
336.645358,135,30.355319
338.327029,145,30.458423
356.276422,158,30.570085
343.184895,141,30.667985
443.286555,220,30.82003
349.614277,140,30.917472
437.818592,194,31.051048
354.19447,142,31.3569
353.743331,140,31.45439
327.161384,139,31.550403
415.586789,168,31.666845
309.688935,127,31.755273
347.406247,136,31.849704
546.791301,210,31.995082
366.051263,142,32.096839
339.598282,136,32.190743
350.371136,146,32.292197
391.586987,159,32.402963
520.03878,205,32.54734
380.211731,148,32.649132
711.550605,297,33.186624
347.652476,175,33.311733
453.460587,165,33.427194
771.842882,310,33.641285
363.813707,160,33.755733
719.532211,256,33.936944
1257.175225,457,34.257068
353.267823,165,34.370948
495.78478,228,34.731681
458.291155,153,34.838839
347.604032,178,34.961977
249.817026,117,35.046011
165.957624,89,35.108872
646.702347,239,35.27336
893.504932,398,35.548752
589.569491,264,35.730975
747.916742,269,35.920151
587.634704,258,36.298957
785.838014,287,36.49899
736.580794,270,36.688028
724.453214,275,36.881351
605.016276,203,37.022943
256.495111,140,37.120822
197.718426,115,37.20144
688.082272,276,37.393963
859.142848,357,37.6439
560.75258,267,38.028531
260.721097,135,38.124247
1134.670213,436,38.426947
1104.932584,500,38.776088
207.876592,106,38.849915
920.9643,336,39.08094
363.793654,184,39.208091
561.585823,202,39.548544
271.651295,136,39.644459
669.718665,281,39.840457
651.536618,381,40.109607
582.751799,219,40.261364
256.519633,120,40.344435
1168.310954,500,40.693519
745.011622,304,40.902759
960.024458,341,41.626001
322.878019,151,41.731738
874.970813,297,41.936805
760.646122,287,42.135533
145.219635,83,42.19295
381.065646,174,42.315642
445.409467,187,42.445651
1366.514019,489,42.783627
629.723646,260,43.166584
761.153895,349,43.406812
382.850471,190,43.538225
567.050803,215,43.686168
379.889624,166,43.805527
819.375893,316,44.025394
890.900869,335,44.255237
1344.456233,500,44.797478
591.853951,225,44.953424
275.967452,155,45.060273
952.104707,367,45.318829
798.864002,292,45.519752
711.503162,300,45.726582
699.259106,257,45.903518
949.532678,340,46.336665
688.55515,263,46.517226
715.714282,250,46.690101
1069.254778,419,46.981106
1254.465899,500,47.325525
696.795315,257,47.502386
791.32727,318,47.92466
556.56042,202,48.065926
749.380274,273,48.254344
885.795862,337,48.48764
689.971224,239,48.653996
873.038224,342,48.895152
1071.751297,406,49.175767
299.097376,136,49.271217
509.922064,192,49.8253
484.315532,177,49.950994
397.198142,174,50.072593
342.187347,137,50.168342
459.749479,189,50.300667
509.263523,197,50.439015
353.935154,148,50.542906
329.626205,129,50.632497
412.954857,159,50.743339
290.209936,117,50.825393
232.809536,114,50.906295
541.751189,218,51.058439
515.650359,184,51.383772
521.120099,182,51.510216
676.211456,246,51.680495
732.817701,261,51.861469
535.037493,240,52.028276
489.614703,176,52.150513
352.820628,159,52.260804
785.71458,286,52.458785
712.692542,259,52.638211
520.688509,179,52.964601
438.064642,158,53.074388
953.32979,330,53.302598
719.341961,242,53.470178
544.903187,205,53.61287
486.746361,178,53.736029
678.853674,257,53.91321
542.906169,192,54.046227
675.374913,252,54.220216
500.765777,259,54.603428
460.294897,168,54.719535
419.18842,149,54.822941
508.506141,196,54.958612
372.282821,149,55.062718
584.571442,217,55.212793
576.609169,202,55.352632
855.325614,321,55.576028
548.685295,195,55.710722
763.624481,285,55.908782
612.756561,233,56.268854
691.699875,266,56.452913
562.704654,202,56.592429
268.686078,106,56.666121
897.774494,352,56.908506
548.984339,186,57.036443
535.65647,176,57.157453
722.683402,281,57.349901
737.867836,278,57.541261
567.00901,205,58.195954
466.585472,170,58.313332
378.491333,159,58.423545
381.237842,143,58.522727
560.32413,195,58.658001
616.1274,217,58.807541
538.569426,184,58.934543
521.930018,187,59.064546
424.133518,156,59.172661
564.999713,203,59.313014
550.183158,200,59.451862
547.307341,198,59.790034
513.96966,178,59.913532
660.050911,245,60.083542
475.304732,184,60.211437
590.136551,200,60.349957
549.489318,208,60.495606
598.235261,210,60.640458
521.311395,186,60.769044
576.310307,209,60.914235
438.769186,156,61.022264
776.894409,265,61.414598
552.868798,193,61.548806
428.412684,171,61.668827
542.590043,197,61.806922
454.869673,176,61.929117
556.833015,188,62.059777
674.198793,231,62.220576
403.2599,163,62.334149
513.170276,193,62.468142
557.19429,206,62.611543
434.264012,165,62.726077
525.257863,191,63.064751
414.065332,166,63.180001
795.248412,264,63.362561
538.643974,202,63.50233
599.670882,217,63.652308
603.157098,202,63.7924
545.759834,202,63.932297
552.230616,195,64.067133
602.620048,199,64.204854
515.784898,183,64.331036
745.619127,255,64.713836
605.593241,207,64.857602
586.022067,201,64.997967
589.550695,210,65.142766
491.597992,180,65.267398
567.948709,204,65.408874
466.344577,175,65.529536
743.027875,241,65.69556
582.579214,213,65.843149
460.715626,170,65.960473
972.969342,331,66.547158
726.015481,246,66.717062
611.864996,199,66.853321
1150.009849,366,67.106519
264.72462,132,67.198897
712.880149,243,67.366264
265.024843,124,67.452021
1004.568275,316,67.670511
856.023795,271,68.060402
743.432731,238,68.22444
830.848658,267,68.408846
1104.848652,349,68.648812
350.545162,164,68.763167
820.669215,246,68.932608
896.749786,404,69.212365
1169.080125,500,69.754013
251.936603,123,69.839206
999.869344,350,70.080485
1104.601062,361,70.328233
847.798367,293,70.529856
1018.144539,331,70.758518
1263.651343,415,71.249728
1361.787836,448,71.559411
585.83447,187,71.687948
1259.099209,500,72.032806
792.444189,257,72.210589
1313.208553,422,72.50067
964.472598,356,72.957195
1081.983831,379,73.222472
752.593193,238,73.388516
1086.119335,364,73.641637
1201.364388,421,73.932963
814.181988,284,74.12874
1154.215777,397,74.943887
1257.70471,392,75.214723
943.74967,313,75.43081
898.736676,333,75.660344
1125.003566,359,75.907619
777.834818,251,76.080133
852.385117,314,76.509001
1304.867177,467,76.831249
966.170697,335,77.062101
238.295159,111,77.141021
219.684114,106,77.215666
949.34235,323,77.438348
1002.425429,330,77.664497
689.266998,240,78.036645
1152.679705,395,78.311892
666.719571,233,78.474993
1260.470427,500,78.825317
1162.239801,380,79.090671
1037.981128,362,79.343019
950.618906,327,79.766684
1178.651604,406,80.047535
711.532447,317,80.266473
803.910031,256,80.442621
861.2682,291,80.647483
537.852732,199,80.78421
1107.788023,356,81.240271
780.904635,280,81.43673
1315.133506,493,81.780623
923.547614,308,81.995472
1028.767088,337,82.230958
462.471201,184,82.360923
861.988005,288,82.562216
794.059662,268,83.251637
654.391349,266,83.439317
1201.936624,389,83.710331
1334.881978,493,84.056216
1322.039296,494,84.40138
1046.082587,392,84.874398
1097.077021,376,85.138308
784.325223,260,85.317964
1107.260365,383,85.58325
1375.275096,500,85.93224
1211.354413,413,86.431708
1268.156447,500,86.77713
714.702297,229,86.935929
782.782412,266,87.118959
790.343662,279,87.311837
735.384156,251,87.48482
885.567496,317,87.704028
1219.233335,421,88.198124
1187.13363,419,88.486395
1244.652255,473,88.813791
247.306388,112,88.891575
895.196136,286,89.089091
859.653526,328,89.31636
996.774824,368,89.775581
731.297295,253,89.949878
799.007318,268,90.134429
1249.732844,424,90.426341
699.7057,245,90.595749
972.562393,347,90.834374
784.094262,274,91.586574
1027.098452,344,91.829103
830.784034,287,92.030329
506.498948,173,92.151395
625.613875,210,92.298165
555.748066,197,92.436673
770.447686,288,92.637165
517.896222,179,92.762548
626.671229,216,93.117909
728.206454,248,93.292497
770.613183,268,93.481085
587.672978,197,93.618373
620.401515,209,93.764672
616.763578,212,93.914496
713.396771,237,94.080492
789.729888,286,94.280328
555.467963,188,94.411343
1065.39176,344,94.857914
501.665136,167,94.973953
1223.411931,443,95.283217
814.600472,280,95.478645
612.143098,214,95.628045
611.947741,212,95.776897
741.384687,236,95.942236
867.313493,301,96.350853
672.554064,228,96.509524
575.774814,205,96.654637
855.272386,277,96.846231
535.082889,185,96.975244
1219.044604,500,97.32269
830.114418,273,97.511422
852.976115,296,97.715858
765.189219,268,98.103078
1397.245582,500,98.453661
641.835201,217,98.605509
939.811649,340,98.843249
813.413864,256,99.023178
866.268812,334,99.257137
582.111109,194,99.955998
1270.320949,500,100.300888
759.382781,324,100.525793
1061.92489,394,100.798984
1040.07769,331,101.02883
866.176027,302,101.237702
1333.012586,441,101.748773
1210.608636,445,102.054885
600.357117,198,102.190847
725.91159,240,102.356226
1171.946332,500,102.701963
768.741593,258,103.088353
867.953087,277,103.279594
1008.569036,342,103.515908
704.23296,271,103.703568
737.173375,242,103.870941
530.015593,224,104.025325
765.048448,272,104.213411
1432.425873,500,104.763687
542.025402,185,104.894006
476.971001,185,105.02295
702.224369,224,105.179516
1080.609591,347,105.419483
1230.874464,418,105.708456
904.268859,289,105.909024
996.101798,320,106.335006
1066.061693,365,106.586567
907.637491,330,106.814174
709.451621,257,106.992281
479.5715,175,107.111806
935.435506,315,107.328744
711.620759,245,107.498074
729.708839,231,107.656579
1285.462921,500,108.401101
624.002238,206,108.543159
541.293501,194,108.677253
1355.297897,437,108.978642
1247.868771,500,109.324662
526.884359,202,109.464693
1441.928638,500,110.015765
805.874395,281,110.216607
1259.901729,443,110.523255
653.410347,210,110.669516
1000.076988,357,110.917727
1330.447947,500,111.464278
148.313536,71,111.514076
655.087155,246,111.684899
568.648312,229,111.844458
919.742827,317,112.064507
749.560901,233,112.227059
832.621587,280,112.422862
1088.376965,407,112.706296
1311.722266,500,113.257129
1077.862684,372,113.51521
1361.25376,500,113.860055
1300.319598,500,114.207102
426.274503,179,114.331023
1121.210741,387,114.803006
1202.88516,402,115.081054
1034.653346,351,115.322074
427.63576,179,115.445779
546.933338,195,115.58041
1075.311283,386,115.844903
867.484992,274,116.528731
609.715314,211,116.674776
885.927951,280,116.867059
889.673167,283,117.061915
618.601806,190,117.192765
835.244337,252,117.366152
773.162062,242,117.532603
599.533507,198,117.669041
550.858089,184,118.006205
819.147842,249,118.177995
693.702509,235,118.340119
1415.39553,435,118.639826
1385.156306,445,118.946285
1125.112194,348,119.18605
677.51135,209,119.330084
917.098758,286,119.731819
452.427131,164,119.845774
609.481357,192,119.977925
656.104331,207,120.118993
548.929911,186,120.24701
817.973706,268,120.431841
1079.570767,340,120.665856
695.046433,229,120.824323
398.820337,149,120.927326
928.446584,291,121.331988
582.038509,193,121.465333
1089.490541,341,121.699687
897.562562,277,121.889879
787.554724,293,122.09638
893.551295,275,122.288971
594.307696,203,122.431414
606.965466,207,122.576108
1315.112506,421,123.07305
1064.0308,325,123.299346
813.638314,250,123.472713
1133.620721,361,123.722441
879.126168,293,123.924898
988.725375,311,124.140466
841.683998,264,124.936393
1337.830311,419,125.226145
246.470087,104,125.297948
1181.855878,366,125.548805
990.821071,348,125.787877
1626.150297,499,126.131559
1352.003359,413,126.618752
384.636566,164,126.731626
1142.686764,428,127.026289
1245.293667,403,127.301576
1373.85099,428,127.594891
1266.719374,500,128.147694
1265.569749,433,128.445146
1262.199096,424,128.734728
1087.86726,327,128.958084
1119.420466,335,129.187475
849.912829,272,129.37324
1177.432627,361,129.826309
1529.120507,498,130.168974
1380.731258,438,130.46966
1096.394028,353,130.711479
1441.570165,500,131.257666
1212.600146,413,131.543976
959.179452,302,131.756115
1146.118616,359,132.00497
926.315795,344,132.243933
1407.970286,438,132.549895
1118.053293,363,133.34146
1075.612858,338,133.577027
1422.159324,500,133.924674
738.117064,230,134.083757
1042.822175,313,134.299416
1347.91541,412,134.784583
1352.432668,456,135.100224
1380.588617,437,135.402114
1477.314556,500,135.746212
1374.368782,500,136.090426
1409.973915,500,136.637018
1430.488604,472,136.964629
1023.774813,332,137.19485
1035.775386,342,137.430986
1337.518204,438,137.734377
1520.717059,499,138.282732
1142.901602,383,138.546438
1152.455627,383,138.810419
1504.669023,500,139.156349
1339.452122,432,139.654547
905.313307,278,139.846761
842.127784,282,140.041836
837.927006,275,140.231065
1060.122347,329,140.457133
1189.036413,366,140.70846
1062.576972,335,140.939402
1293.904233,447,141.669532
1280.791033,500,142.014773
904.95597,286,142.212475
1348.60192,500,142.557497
1098.941227,350,142.998149
1331.472335,429,143.293188
989.075928,311,143.508351
1504.970211,500,143.852928
1379.489392,500,144.199633
1577.313157,500,144.749684
1502.857265,481,145.081525
1504.950446,500,145.425335
926.151364,320,145.64507
1446.042156,456,145.957818
988.522383,300,146.361605
1422.076118,438,146.663542
1359.158022,435,146.964103
424.973069,149,147.066671
1155.412329,374,147.324178
1521.818661,470,147.845184
646.172172,223,147.997936
1467.817409,451,148.306288
1469.17339,500,148.648148
512.391454,187,148.776573
1337.876119,427,149.068662
565.77875,186,149.196145
311.811588,122,149.657676
800.658857,261,149.8363
549.539793,184,149.96303
680.173916,225,150.118279
516.810638,174,150.237515
589.195455,195,150.372973
518.311445,190,150.503793
564.770474,191,150.635392
361.183575,135,150.728847
493.60767,176,150.849736
574.362891,194,150.984478
387.793084,144,151.288796
570.988095,192,151.421104
462.002109,160,151.530779
551.962887,183,151.657181
561.255931,190,151.788821
632.482228,211,151.9341
615.31348,210,152.078954
608.23037,211,152.225126
402.441149,143,152.324002
524.274321,175,152.444513
363.344827,136,152.539359
382.4653,140,152.844733
409.540124,145,152.945415
601.022509,216,153.095996
620.247441,212,153.243665
542.010332,177,153.367372
594.105272,196,153.503
530.701539,177,153.625878
572.256232,207,153.769428
619.796848,212,153.917275
839.263974,275,154.109018
555.836656,187,154.445009
788.9704,245,154.616629
617.892176,213,154.765737
1009.408286,327,154.992148
441.960289,152,155.098917
767.510676,252,155.273765
606.05025,204,155.415731
659.100416,220,155.568174
436.773031,152,155.674207
590.586588,199,155.812304
648.580665,210,156.16436
735.563265,232,156.324933
539.970734,192,156.459198
553.848682,188,156.589474
725.675561,230,156.748591
623.062327,208,156.892435
548.142831,192,157.025541
664.904868,233,157.186947
559.627843,193,157.319965
793.779186,259,158.131631
575.068138,197,158.267927
869.5481,273,158.456686
570.547723,190,158.588205
632.824781,207,158.730448
535.004586,192,158.863131
826.533501,258,159.041466
880.098852,286,159.237368
729.022971,234,159.602708
911.987054,300,159.81083
675.21148,237,159.974916
767.581577,238,160.139605
638.468598,204,160.280752
851.827378,270,160.467851
841.149836,258,160.645903
638.714455,216,160.796094
674.327042,224,160.950081
802.158478,249,161.331842
842.601944,276,161.522485
850.5588,278,161.715611
423.457565,162,161.82817
794.566585,246,161.999048
758.174678,238,162.164102
567.203034,198,162.301123
735.738457,224,162.456195
