#{"t_start": 1656952366.8526673, "env_id": "CustomHopper-source-v0"}
r,l,t
1353.592375,433,137.033574
1418.872896,468,137.355292
1304.593967,419,137.845377
891.444183,264,138.026661
890.023445,269,138.212903
856.06159,264,138.394612
1157.917663,349,138.635158
1063.478363,317,138.852065
803.980059,240,139.017213
948.108817,286,139.42262
887.535375,279,139.616874
910.91972,275,139.808286
1449.619745,500,140.155741
905.436971,275,140.346926
1497.701179,500,140.693427
884.574433,282,141.090618
1081.321154,324,141.31433
895.076363,279,141.507299
1503.379235,500,141.852437
1413.904843,500,142.198636
1376.625727,500,142.749514
191.773803,88,142.811013
957.044763,296,143.014673
1062.397654,318,143.233649
1610.678102,500,143.576308
265.171084,112,143.65441
1301.765193,381,143.916451
793.941137,240,144.28652
1306.368039,392,144.556469
619.310782,197,144.692522
784.298429,233,144.853771
804.443318,236,145.016347
1132.409177,335,145.248686
855.684528,257,145.425907
1523.367785,500,145.973248
1549.546279,500,146.315816
1505.744352,500,146.659469
1366.677077,410,146.941974
992.295857,313,147.882988
991.234571,311,148.096797
670.428577,219,148.247211
1176.995844,373,148.50417
1445.875634,500,148.847128
1395.886019,500,149.391474
972.921932,312,149.607082
894.567184,290,149.807173
209.657558,97,149.875175
1539.980529,500,150.221714
1431.616591,500,150.567315
1455.541215,500,151.118533
837.597229,267,151.304087
1382.011303,441,151.608346
846.470132,273,151.7982
1222.449068,406,152.077144
1462.146321,500,152.619709
1431.567703,500,152.965201
934.872163,297,153.170462
657.894561,211,153.316427
549.785298,183,153.443191
658.696048,214,153.590909
793.844289,255,153.766605
906.505564,289,154.164286
1389.292856,500,154.511037
1423.189083,500,154.857222
1396.906535,500,155.202666
787.893142,254,155.378183
1028.289912,356,155.827206
1453.347493,500,156.171262
1508.817782,500,156.515588
827.629464,267,156.699638
748.715948,241,156.865902
856.227813,271,157.052459
721.27503,235,157.415183
1404.414083,500,157.760018
821.614272,265,157.943249
782.366487,244,158.111037
720.163104,225,158.267246
1380.128156,450,158.577904
1292.208606,420,159.06864
1002.988568,323,159.29158
1024.512303,325,159.516673
1410.558857,500,159.862484
1079.456713,347,160.101922
597.739664,199,160.239097
619.243217,203,160.379359
1560.892527,500,160.930043
1480.041221,470,161.254785
1029.717502,332,161.483698
1380.547116,500,161.829741
1325.284667,413,162.32036
1204.77414,377,162.580953
1521.638656,500,162.927485
822.3989,263,163.109561
1439.443481,500,163.453786
623.340477,209,164.233328
762.628823,241,164.400854
1380.277612,446,164.709669
854.788809,293,164.912587
831.324684,268,165.097453
747.101507,235,165.260281
1387.11807,500,165.80507
1393.919991,500,166.152241
1462.988922,500,166.497185
1236.113791,394,166.770222
1376.586529,500,167.118216
1523.65661,493,167.661097
1386.039322,500,168.005795
956.217002,298,168.211025
1250.595978,406,168.491015
1332.808456,500,169.034181
582.499711,193,169.167699
1385.542458,500,169.513241
1368.426865,500,169.859113
1365.955437,450,170.169517
644.448659,217,170.320553
775.825857,244,170.688358
1408.359721,500,171.035003
1417.863526,500,171.381064
879.71741,288,171.580907
1283.692422,429,171.876494
1441.57155,500,172.419323
1228.899066,398,172.695443
1405.475807,500,173.041253
785.875134,274,173.230506
1391.573175,500,173.577262
825.846706,263,173.968016
1157.395857,377,174.232007
639.068639,208,174.377207
1408.828581,453,174.692209
838.583464,270,174.880828
970.828325,309,175.096608
769.747632,239,175.46544
1401.351401,500,175.811845
1427.826234,500,176.156764
1423.079657,500,176.502429
1395.811696,500,177.050269
1397.442073,500,177.396496
1379.550638,500,177.743994
1447.730429,500,178.090452
1162.378444,371,178.347424
1384.424047,500,178.903032
1237.414259,413,179.191929
1548.587649,498,179.539723
1223.265583,388,179.809614
887.056303,262,180.747661
723.667008,216,180.897318
894.823708,268,181.083269
969.203239,298,181.289458
622.74065,194,181.423582
849.602879,252,181.598143
912.687316,275,181.787624
836.852172,258,181.966055
558.138977,187,182.305213
774.700934,232,182.467415
1151.435856,355,182.714379
856.860516,271,182.902347
683.077986,212,183.050694
1480.65479,500,183.398511
816.948728,241,183.566746
811.566363,244,183.942194
853.134437,257,184.122111
873.416487,268,184.307727
908.025274,270,184.495018
785.558715,231,184.655092
862.961631,255,184.831685
673.165358,204,184.972388
1084.143402,330,185.19978
1014.22035,298,185.608204
828.833926,244,185.778625
955.590957,280,185.97363
1594.402568,500,186.318824
895.293485,265,186.503153
1419.372977,445,186.809787
799.856197,239,187.179388
1060.052617,333,187.409175
1058.930836,345,187.646889
948.991072,280,187.840623
1000.566218,316,188.058538
949.409685,284,188.25587
822.489849,241,188.422534
977.522817,307,188.840223
912.137967,276,189.030444
891.304541,267,189.215605
920.694142,289,189.414824
817.420059,269,189.600779
569.483696,183,189.727386
872.21941,256,189.903385
1101.07209,361,190.358986
748.466927,219,190.511874
858.160902,256,190.689036
902.292738,290,190.890348
1099.35353,339,191.125337
982.263356,315,191.344841
1457.042086,447,191.654124
924.430603,295,192.061333
833.880282,246,192.232099
1454.609266,500,192.577519
1305.826492,415,192.865108
870.437544,257,193.043307
892.345545,281,193.237933
1489.73114,500,193.787973
890.377377,269,193.975914
678.417118,206,194.118526
837.699615,253,194.29353
1047.071845,316,194.513751
1043.292638,352,194.756869
865.822484,255,194.934321
693.088462,211,195.282891
422.8482,150,195.388408
648.187641,205,195.530861
1280.450755,396,195.805548
603.66579,194,195.939856
1216.286196,396,196.213416
1225.669791,405,196.493753
1348.087111,452,197.378265
1347.554587,500,197.723316
1385.462744,500,198.070472
886.543886,305,198.282724
1320.985299,500,198.835794
1331.155174,500,199.1834
1352.692715,500,199.529078
1334.032569,500,199.877098
1343.94152,500,200.424877
1370.506073,500,200.772264
1379.747204,500,201.118378
1394.424893,500,201.466207
1331.323019,500,202.012583
1395.243227,500,202.358816
1396.156583,500,202.70492
1437.051283,500,203.05076
1372.580663,500,203.603945
1469.784124,500,203.949027
1484.334902,500,204.294058
1462.401957,500,204.639754
1412.23873,500,205.19022
1523.910332,483,205.524807
1537.972755,500,205.870831
1492.440843,500,206.216472
1474.854182,500,206.563261
1480.46797,500,207.114267
1492.918116,500,207.459118
1439.926695,464,207.779606
1149.02493,355,208.02383
1476.130464,500,208.572633
1522.159279,500,208.916636
1615.916882,500,209.261193
1626.559519,497,209.602492
1425.055406,448,210.123622
656.974634,240,210.289077
1504.280233,500,210.630582
773.6953,247,210.800445
1056.560178,320,211.020036
210.863884,94,211.086243
1507.491663,500,211.429862
1529.154047,500,211.978834
1521.001779,500,212.32195
1027.730133,317,212.539902
1565.5243,495,212.879963
1035.749034,321,213.710264
801.826259,245,213.878696
1198.034547,365,214.129145
950.670612,288,214.328445
733.603695,230,214.486032
1039.552582,324,214.707461
979.071564,294,215.114127
1606.360149,490,215.451237
1370.961131,423,215.742258
1521.859694,500,216.085195
1092.360564,333,216.314971
1537.824153,500,216.863311
1017.792137,303,217.073968
839.370736,264,217.255354
1622.490909,500,217.59745
1002.068064,318,217.816402
789.228509,244,217.9837
955.300688,274,218.376911
1560.217879,500,218.719814
893.266899,276,218.90919
1008.800715,299,219.113262
1547.967874,500,219.456007
1612.044843,500,220.00084
1514.803425,500,220.349486
1558.817216,500,220.69618
942.25469,288,220.894733
787.90863,245,221.063354
1170.60699,350,221.304008
1103.839984,335,221.740229
1496.199146,500,222.083892
936.096718,291,222.28297
1213.346548,362,222.530885
1027.456577,307,222.742159
920.239345,278,222.934133
1515.439476,500,223.478753
1536.634461,500,223.823953
1457.438529,500,224.169638
1482.504274,500,224.515167
1603.48995,500,225.058183
1074.472569,324,225.282538
830.227758,250,225.455858
1160.708474,345,225.691603
822.655964,247,225.861539
1124.050067,338,226.094598
1471.249421,500,226.64172
1481.480942,500,226.986731
783.32259,235,227.14934
1515.804316,500,227.492925
1009.047116,296,227.697527
1501.522948,500,228.252075
1517.07622,500,228.59972
1148.19931,340,228.8356
865.514015,265,229.020147
984.008919,297,229.225624
936.538065,275,229.41454
1023.923937,301,230.098372
1503.442073,500,230.441608
1535.211476,500,230.784981
1572.609234,500,231.127804
1184.644731,343,231.569455
1504.736087,500,231.91728
1020.568504,301,232.128808
1291.574671,371,232.387766
1557.746927,500,232.736232
1256.103652,398,233.217264
1533.190735,500,233.566621
1162.647027,341,233.803786
1050.32593,306,234.015448
829.259711,253,234.191529
1555.716329,500,234.534644
1079.552786,325,234.965044
955.34194,290,235.164205
968.88172,288,235.362215
1534.090454,500,235.70495
1552.870004,500,236.046817
1094.367084,317,236.471951
1530.33169,500,236.815238
1566.041481,500,237.158252
993.324662,286,237.355331
1561.180136,500,237.698265
1231.121171,350,238.145289
1000.138719,292,238.346977
1053.390754,299,238.554668
1039.002243,304,238.764093
1476.746171,423,239.055732
1618.958414,500,239.399648
1521.061647,500,239.951565
1532.02217,500,240.295904
1520.687335,500,240.639931
1511.146902,500,240.983936
1563.653697,461,241.507967
1091.229791,319,241.732023
1250.312349,365,241.984753
1509.616598,500,242.331962
1599.538393,500,242.881239
1137.444613,327,243.109316
1526.375024,500,243.455652
1121.43772,324,243.679829
1484.954633,500,244.026957
1556.490134,500,244.578165
1135.409433,332,244.809423
1259.45342,371,245.064698
869.883699,256,245.243023
1112.376681,308,245.45518
1540.225681,500,245.801098
1480.649187,500,246.663978
982.314619,323,246.890219
1432.762419,500,247.23841
1389.651009,500,247.584728
1396.737638,500,248.133528
1458.041279,500,248.478146
1454.585836,500,248.821237
1421.380774,500,249.164851
1410.893097,500,249.715159
1468.847991,500,250.059131
1452.868029,500,250.405377
1416.592707,500,250.74976
1483.610289,500,251.297228
1490.663096,500,251.640812
1454.24247,500,251.985286
1471.263628,500,252.328924
1466.58183,500,252.87857
1475.446736,500,253.222268
983.914323,328,253.449191
924.186302,292,253.650891
1462.792731,500,253.995274
1472.624502,500,254.539633
1128.026059,347,254.77884
1462.348012,500,255.122924
1488.891939,500,255.466594
1472.920179,500,256.011608
995.106634,305,256.221986
364.543275,142,256.320745
1512.032762,500,256.66497
547.341469,212,256.813625
1492.306827,500,257.160057
1503.570882,500,257.704704
1537.369134,464,258.023059
1471.363502,500,258.36815
1444.300315,500,258.712753
1461.474664,500,259.260244
1318.866867,394,259.528899
1479.707969,500,259.875972
1496.94364,500,260.219695
1493.278097,500,260.562932
1495.07622,500,261.108987
1452.890994,500,261.452704
1464.691273,500,261.795399
1304.312971,393,262.064625
628.215436,198,262.749416
572.71081,182,262.875315
826.037638,248,263.046436
714.37872,214,263.193788
641.725845,198,263.331281
660.219188,206,263.473392
628.633375,197,263.609235
569.478015,180,263.733913
634.773704,198,263.870811
847.835365,260,264.247473
645.417406,201,264.386522
647.454092,202,264.526781
628.25663,196,264.663482
751.814008,221,264.816006
728.651875,218,264.967226
571.478396,182,265.093242
624.820853,197,265.22953
555.643167,178,265.352822
808.070844,234,265.514826
787.199546,230,265.880435
662.106753,204,266.02062
620.619136,194,266.153427
772.4737,228,266.311157
585.677074,186,266.439395
869.548154,255,266.614817
634.683357,198,266.752239
726.856203,219,266.902601
761.260321,223,267.056493
1083.595464,306,267.466313
845.759282,242,267.633417
699.681328,213,267.780547
660.180886,204,267.922637
1107.923463,321,268.143916
814.135859,240,268.310173
945.981375,270,268.495793
786.610973,235,268.658747
958.515212,269,268.845768
704.587761,214,269.194477
1331.576151,381,269.460365
839.499616,246,269.631198
856.085275,249,269.804537
841.935264,243,269.972647
636.437327,198,270.110924
776.111291,226,270.269457
884.916088,259,270.449477
767.469667,223,270.804654
924.125664,271,270.991845
855.915086,250,271.164681
1383.262569,405,271.445526
882.657212,264,271.630006
833.016732,239,271.795619
1218.363746,352,272.037687
1565.113898,466,272.55927
851.876808,246,272.729426
905.607972,261,272.910098
993.271354,283,273.106799
785.155854,242,273.274792
1111.168235,325,273.49905
852.320773,260,273.679213
1351.965311,407,274.164695
911.527837,264,274.34812
884.422749,270,274.535126
866.426593,257,274.712843
1511.777451,449,275.02318
872.677828,259,275.202743
853.837606,246,275.576575
1334.971752,377,275.838314
1067.957693,309,276.052497
921.114058,279,276.246754
904.227959,270,276.436666
887.417348,261,276.619369
898.198363,283,276.814963
1586.286505,500,277.361597
895.451479,265,277.545747
1072.434309,310,277.761885
1555.616478,500,278.106477
1488.064579,500,278.453208
1370.045989,500,279.419097
1174.344565,417,279.708932
1628.49878,483,280.042831
1359.752034,500,280.390074
1352.897303,500,280.936367
1406.151853,500,281.282441
1229.988209,421,281.574101
1277.61467,425,281.868734
1443.004636,500,282.429496
1480.401163,486,282.765569
1429.431426,500,283.112906
1381.586359,500,283.459238
1244.015988,430,283.956475
1153.567382,346,284.195851
1403.742818,500,284.542146
1578.508058,500,284.886873
1478.393843,500,285.233862
1411.078172,500,285.781728
1408.082891,500,286.126854
1501.58127,500,286.471817
1595.806956,500,286.815822
1555.767934,500,287.356998
1656.48147,468,287.677699
1634.716308,500,288.021086
1559.913592,500,288.364753
945.561279,296,288.569232
1492.075121,500,289.11623
1662.864302,500,289.460364
885.209642,264,289.643233
1200.188456,350,289.883726
1664.514846,500,290.432263
1076.312683,315,290.649488
1613.878388,500,290.99316
1240.002333,359,291.24104
1562.958048,500,291.584569
1507.408067,500,292.139297
1365.412611,392,292.408715
1224.984928,360,292.655643
1371.276733,399,292.928892
1044.168693,304,293.138171
1416.712604,500,293.685131
866.375053,271,293.873209
787.959887,236,294.036249
1090.708362,331,294.26452
1261.827383,387,294.531133
1058.827574,316,294.748912
620.113806,202,294.888618
589.878142,188,295.641587
572.274198,184,295.771311
613.414464,196,295.910031
593.128558,190,296.043958
575.520722,187,296.176473
887.739068,268,296.366001
603.529482,195,296.503609
577.401258,188,296.635764
551.41001,178,296.761447
579.384273,186,296.892249
575.279914,186,297.229628
617.456637,198,297.368014
587.393511,187,297.497958
622.668473,199,297.635906
516.434538,168,297.753361
379.95123,138,297.849598
573.229468,185,297.979034
609.320972,197,298.1166
615.4055,196,298.252179
585.260044,188,298.38291
622.44039,200,298.521512
581.684299,187,298.859384
609.331608,194,298.995075
584.432546,188,299.126083
585.187083,188,299.257073
416.807863,143,299.356597
586.108972,189,299.488479
624.009816,199,299.626646
596.282942,191,299.75935
632.246633,202,299.8998
570.661019,184,300.027586
621.11789,200,300.167104
647.670704,206,300.515657
609.913922,198,300.652766
547.860768,177,300.775934
588.222636,189,300.907563
625.012118,203,301.047713
590.103344,190,301.179398
617.106948,197,301.316314
604.712352,194,301.451607
579.943029,184,301.578763
629.462554,200,301.717228
849.855752,265,302.10524
751.507407,235,302.269
570.427557,183,302.396674
864.885139,264,302.581514
609.210225,195,302.717216
603.929981,197,302.854607
687.229935,213,303.003572
603.632141,195,303.138839
601.03329,191,303.271423
563.813488,182,303.397947
747.828782,225,303.755315
754.121615,229,303.915223
623.886487,201,304.056542
603.248098,196,304.192753
605.35264,195,304.328659
599.097656,192,304.46318
865.132316,263,304.645804
714.299173,219,304.798305
767.04402,237,304.962866
578.81976,188,305.093053
610.252328,195,305.429146
604.088901,198,305.566517
863.570292,265,305.750416
860.882247,267,305.935262
565.692367,188,306.067705
839.571482,250,306.243723
1010.323181,298,306.449549
580.999482,193,306.583505
1081.87395,338,307.015189
1414.752506,444,307.323375
665.214044,208,307.468859
758.134346,228,307.62777
999.286853,298,307.834802
711.652896,219,307.986845
632.214303,201,308.127196
482.340559,160,308.238633
847.134677,255,308.618186
851.262308,255,308.79541
1039.301578,312,309.010896
823.363169,243,309.180738
1161.269015,363,309.433241
585.143328,202,309.573905
734.073214,220,309.727292
864.598468,262,309.909606
629.072419,207,310.253763
737.709233,228,310.412188
1583.558494,500,310.759247
883.189922,270,310.945914
1618.769507,499,311.293181
882.473672,264,311.478668
1264.516918,417,312.355183
1499.227079,500,312.700509
1056.789878,330,312.928681
720.023599,236,313.091571
1105.988083,339,313.324499
1396.68996,500,313.872218
1022.596402,345,314.110318
1081.892849,341,314.345105
1482.70665,500,314.689284
1193.178071,352,314.930793
1377.222747,453,315.448285
1583.253074,500,315.791911
1431.603793,500,316.137907
1177.846198,356,316.383476
1479.056785,500,316.938927
1532.836286,500,317.284289
1119.581473,362,317.53387
1342.783606,432,317.830314
1473.790541,500,318.173361
1502.03721,500,318.71698
1142.250677,360,318.966327
1132.674907,358,319.213766
867.564259,292,319.415264
1232.537257,394,319.688598
1253.139052,380,320.151996
1146.161704,356,320.399132
1009.778645,337,320.631771
1358.784852,433,320.931593
1080.632553,352,321.173769
923.212319,286,321.371355
1548.457101,500,321.916219
1496.294251,500,322.261749
917.246727,290,322.461073
1553.325601,500,322.804422
1499.910735,500,323.148211
1547.717635,500,323.693324
1506.82796,500,324.038837
1538.403551,500,324.384649
881.807436,283,324.580919
1565.628221,500,325.127089
1562.004652,500,325.473076
1353.110286,408,325.753839
1529.120245,500,326.098862
1538.339875,500,326.650602
1015.17116,297,326.856196
1542.773309,452,327.167543
1534.514924,444,327.474415
1564.584173,467,327.796738
1132.356913,354,328.731431
1039.882766,329,328.958015
1522.707867,500,329.305668
1172.312284,369,329.563622
1551.148241,500,330.109781
1270.854366,403,330.38973
1211.104045,381,330.654549
1228.048109,377,330.917312
999.773339,327,331.145699
1242.903428,395,331.421149
1477.93093,500,331.97187
1048.929347,342,332.208374
1445.196604,447,332.51602
1269.447433,421,332.80706
1292.999037,404,333.085711
1167.166537,356,333.538623
1002.641265,302,333.748029
1494.127486,500,334.095086
997.491222,319,334.315978
1288.992738,406,334.594406
815.914805,271,334.982886
1443.925971,500,335.328302
1477.091942,500,335.673187
1504.190746,477,336.001711
1493.616892,480,336.331828
1519.508906,500,336.876073
1230.994621,373,337.135033
1162.940143,360,337.383448
1430.480876,500,337.728697
1412.589721,443,338.237934
1492.539523,500,338.583618
1584.374474,500,338.928644
1236.312996,381,339.192502
1418.000396,500,339.538478
1520.917988,500,340.085548
1546.495249,500,340.430279
1499.523859,500,340.774888
1463.33805,500,341.120053
1568.23123,492,341.659938
1530.550174,500,342.004986
939.104088,290,342.206426
1249.953684,404,342.485834
987.594973,304,342.696827
1045.852888,328,343.125227
1500.467943,500,343.47103
1447.449085,447,343.780612
1497.243673,500,344.126183
1366.755578,424,344.420114
1304.342246,500,345.289016
1339.020874,500,345.637592
928.137603,327,345.864769
1312.319447,500,346.212423
1332.122963,500,346.76582
1334.237118,500,347.120592
1312.964698,500,347.471786
1323.087105,500,347.82122
1333.231027,500,348.379332
1308.524871,500,348.72761
1324.94922,500,349.075909
1335.977396,500,349.423905
1386.269776,500,349.974659
1398.00703,500,350.32239
1394.348845,500,350.67073
1410.702181,500,351.019012
1202.547873,411,351.511712
1499.867295,500,351.861193
1388.10103,500,352.210878
1462.650183,454,352.527135
1425.422015,500,352.876049
1405.250914,500,353.430772
1386.032511,500,353.777681
1401.769658,500,354.125213
1249.612811,402,354.402383
1464.611386,463,354.920614
1337.950148,500,355.264258
1397.063631,500,355.609554
1452.191258,500,355.95405
1455.968729,500,356.4995
1488.376514,500,356.845607
1442.253187,500,357.193103
1379.999151,500,357.54098
1471.724599,500,358.089201
1453.994937,500,358.434811
1198.967501,398,358.708964
1445.740602,500,359.05479
1219.547558,385,359.321378
1291.587091,409,359.805552
1419.504989,500,360.15081
1438.443011,500,360.497096
1441.869093,500,360.842754
1474.848864,500,361.757541
1589.665487,488,362.094373
1482.207685,500,362.438481
1462.473512,500,362.782734
1492.474841,500,363.332267
1494.407651,500,363.676231
1444.83768,500,364.02093
1458.352996,500,364.366699
1566.268,500,364.91502
1484.476922,500,365.260759
1414.581947,500,365.606452
1433.144819,500,365.950282
1491.613808,500,366.49797
1302.938964,398,366.772788
1501.220568,500,367.117198
1538.612888,500,367.462109
1350.040823,404,367.940592
1452.074254,500,368.284691
1479.885245,500,368.629877
1443.108445,500,368.976775
1533.819358,457,369.492144
1494.333294,500,369.837334
1333.913881,403,370.115738
1473.329147,500,370.459766
1509.650549,500,370.804458
1566.715982,500,371.3537
1478.791981,500,371.702774
1312.808728,391,371.973574
1194.472195,360,372.223829
1546.739448,500,372.777078
1296.716348,397,373.051911
1414.33583,429,373.348621
1264.348196,407,373.630022
1504.116619,451,373.939996
1514.21096,500,374.481067
1581.00615,500,374.825157
1551.759263,463,375.143879
1498.647747,500,375.487856
1527.416052,461,376.00978
1060.526632,322,376.232734
1592.510319,500,376.576222
1051.046471,319,376.795368
1589.874424,500,377.141859
1043.434515,317,377.36295
628.128254,197,377.869969
646.456825,204,378.011349
648.711305,203,378.152017
637.652835,199,378.289605
629.841468,196,378.425107
626.088303,198,378.562329
606.598925,194,378.697756
631.469521,198,378.835164
639.604305,202,378.975713
610.557514,192,379.109934
646.294001,202,379.455971
861.991377,250,379.628885
766.480649,224,379.784558
715.599445,217,379.934711
742.699889,219,380.086139
640.622496,201,380.225035
636.892042,199,380.362688
719.420679,216,380.511703
649.158612,201,380.650195
855.708245,243,381.023328
861.000915,252,381.19929
851.530341,247,381.371621
664.283835,205,381.513308
732.793428,219,381.665589
797.105702,232,381.826442
815.241568,236,381.990277
846.067059,242,382.158247
637.259377,200,382.297253
634.94637,199,382.63998
834.555123,240,382.805998
846.778048,245,382.975041
791.782,232,383.1352
735.718425,219,383.286483
844.805479,245,383.455675
841.768338,240,383.621755
743.753062,221,383.773829
850.938749,242,383.941405
805.65627,236,384.302527
887.107127,253,384.476559
777.643563,229,384.635428
635.173928,201,384.774537
948.187801,272,384.962709
910.380745,270,385.149104
918.684956,264,385.331822
649.000854,202,385.471611
740.786801,223,385.6265
850.851768,244,385.99744
847.643122,245,386.167811
950.553232,279,386.36106
882.741372,251,386.535171
871.748591,247,386.706516
930.705451,276,386.896759
918.600251,264,387.08025
802.857507,232,387.240479
921.806196,271,387.626204
986.885792,282,387.819939
932.754041,271,388.007237
1145.439353,325,388.231177
841.659133,240,388.397358
1020.134597,299,388.603366
877.39981,256,388.779844
1366.714529,399,389.253938
894.363106,254,389.429475
933.817805,272,389.616975
926.94689,269,389.80337
1274.017234,372,390.059444
918.033752,275,390.249214
970.324187,281,390.442245
987.333006,289,390.844804
916.365775,258,391.022113
1585.408689,459,391.336936
917.352403,263,391.518159
866.12344,250,391.690486
1325.024467,374,391.948043
918.833236,262,392.337874
900.199716,264,392.521396
777.365682,229,392.679879
912.49021,261,392.860991
1533.43136,445,393.170352
1019.461547,285,393.368679
927.064833,262,393.549893
886.888377,249,393.722152
1556.307958,500,394.44175
1422.610472,500,394.787207
1303.218942,477,395.117137
1437.670136,500,395.46342
1225.464549,369,395.92081
1271.500184,381,396.184881
1427.793866,500,396.530736
1429.841211,449,396.841706
1324.226471,411,397.125132
1505.877296,500,397.669737
768.884079,316,397.889488
1296.003617,406,398.169878
1464.369287,463,398.489323
1388.405181,500,399.042196
1504.862239,500,399.390209
1396.523641,500,399.736768
1395.452597,500,400.082972
1532.924932,459,400.601526
1503.625859,472,400.928557
1174.311922,365,401.181354
1219.594295,381,401.444901
1448.864253,500,401.791091
1462.782774,492,402.329404
1479.35568,500,402.67497
1096.820692,337,402.908392
1600.264025,500,403.253883
1262.193828,385,403.521662
1069.08161,322,403.949596
1474.044809,500,404.294585
1464.042247,500,404.639056
1487.532345,466,404.959155
1485.906856,500,405.502756
1486.532046,458,405.820273
1287.309974,404,406.10131
1121.424269,348,406.341559
1103.364083,343,406.58054
1438.894317,500,407.134119
1320.788295,410,407.419563
1501.50182,500,407.766865
1371.572354,440,408.073274
1318.015429,393,408.345675
189.508278,85,408.405855
1113.245395,344,408.857343
1398.928552,500,409.203026
1565.89847,500,409.548087
1122.53429,442,409.855275
816.088637,252,410.644646
839.122296,255,410.820872
831.015647,264,411.003392
779.750121,239,411.168724
966.303019,293,411.371196
893.403509,286,411.568646
961.387681,293,411.771184
1031.4737,323,412.194864
787.383767,248,412.366637
1041.212384,307,412.579313
844.62063,258,412.757629
750.437637,233,412.918732
760.501996,238,413.08409
761.489884,235,413.247694
833.272051,264,413.430722
885.847634,280,413.826063
959.604586,292,414.028585
806.06265,259,414.207395
1059.78388,327,414.432456
1012.089987,300,414.638994
810.23064,248,414.810879
832.01898,268,414.995978
837.99822,266,415.385899
690.506122,222,415.539785
866.481014,274,415.729022
860.85423,267,415.913301
729.444892,227,416.0711
856.330017,271,416.263599
782.059237,243,416.431721
824.814126,264,416.614661
943.3446,287,417.028149
1034.765446,308,417.268742
798.630053,244,417.448911
971.825057,296,417.655902
966.589608,297,417.863222
852.13731,257,418.042058
1050.28938,316,418.261567
1019.869787,308,418.676309
1511.43773,470,419.004622
848.36872,276,419.198036
885.987879,278,419.390806
844.782449,266,419.576861
1076.341061,331,419.807379
887.244581,276,420.000526
1235.993257,391,420.472959
1027.809285,315,420.692503
932.956758,282,420.888582
996.139256,307,421.102281
1104.737805,334,421.335017
968.09117,309,421.550308
1048.521027,320,421.97292
853.288781,259,422.153658
935.926644,283,422.350741
837.386613,257,422.530831
1082.866654,337,422.764914
1301.60066,402,423.045422
1057.407648,329,423.274159
967.000468,290,423.701509
1046.352412,321,423.93952
917.672627,282,424.136057
849.942332,281,424.331266
1087.869628,332,424.560613
1028.516086,321,424.783101
1035.548912,320,425.202813
1019.978296,318,425.422131
1175.653401,361,425.670629
1039.294817,314,425.886997
1025.466017,313,426.102281
1391.472169,424,426.39329
794.557666,227,427.166332
913.582049,249,427.338163
886.640572,251,427.51067
704.720988,207,427.653473
982.077902,282,427.848562
909.710105,253,428.023018
962.379397,261,428.203538
845.754405,238,428.367711
772.153014,221,428.726242
864.591345,242,428.893917
777.96216,225,429.049654
917.666387,282,429.244196
911.126139,257,429.421988
847.128772,236,429.585588
668.176342,201,429.724103
943.191125,268,429.910103
876.838605,245,430.28215
934.031526,255,430.459285
1243.028054,374,430.716415
1171.922701,341,430.950372
943.296039,268,431.136752
1346.990478,377,431.396831
873.36796,257,431.575109
1310.035521,357,432.027451
1186.23105,328,432.254834
864.347864,240,432.421761
925.641821,256,432.599475
877.90021,246,432.770244
924.159172,253,432.9461
949.722473,279,433.139866
965.860535,296,433.550545
869.884804,242,433.718991
1107.393301,312,433.934491
1254.801275,341,434.171362
934.939448,259,434.351213
983.30477,277,434.543509
1303.254865,360,434.792465
962.060877,284,435.190806
936.970443,281,435.386274
972.627083,268,435.571428
975.35721,266,435.757492
898.762746,277,435.949394
951.654263,265,436.13397
908.064045,270,436.320772
853.121653,234,436.482869
747.189955,217,436.833337
831.441037,234,436.995651
873.772252,244,437.164721
1237.746431,339,437.399529
899.927446,245,437.56837
901.276392,247,437.739799
918.591116,252,437.914067
865.969929,237,438.077698
964.598971,287,438.476174
874.007096,241,438.643422
1100.895205,314,438.859466
1645.611933,500,439.202606
976.76911,285,439.399513
812.536902,229,439.557252
1012.284478,279,439.748441
972.183427,287,440.151424
1001.585399,292,440.352898
1732.537572,486,440.687294
973.800405,276,440.87874
1453.622006,432,441.176905
939.289467,268,441.361951
1747.84246,500,441.907975
919.122494,254,442.083948
953.738874,271,442.27146
1364.669536,390,442.538409
1542.633305,448,442.846193
1520.119697,500,443.801454
1518.648668,500,444.146212
1495.447576,500,444.490795
1541.460979,500,444.835906
1413.923458,410,445.316006
1487.584887,500,445.658754
1513.118755,500,446.003036
1612.085394,500,446.34782
1508.769281,500,446.89863
1509.908772,500,447.242044
1504.906843,500,447.586757
1511.885433,500,447.932046
1089.965055,313,448.3518
1532.885259,500,448.695361
1517.264321,500,449.03897
1561.79959,500,449.382946
1514.000657,500,449.925257
1530.630838,500,450.273622
1631.950251,498,450.619133
1601.714414,500,450.965316
1468.018821,500,451.313247
1611.827906,488,451.857816
1591.677541,500,452.202991
1560.836871,500,452.547873
1550.448766,500,452.894311
1411.040077,415,453.381327
1518.320898,500,453.726735
1555.354332,500,454.071392
1552.973156,500,454.416383
1577.144983,500,454.966859
1396.86194,419,455.258649
1576.67552,500,455.606214
1327.641335,401,455.883506
1287.455087,384,456.149717
1591.196098,500,456.70037
1620.646624,500,457.0442
1426.777155,409,457.325691
