#{"t_start": 1656950204.814334, "env_id": "CustomHopper-source-v0"}
r,l,t
6.85527,12,2.529264
6.226111,23,2.54548
70.488171,41,2.575507
133.740021,63,2.61973
5.865999,10,2.626689
6.748055,10,2.633672
25.225674,22,2.65034
8.958256,13,2.659282
11.129073,13,2.668213
11.778916,13,2.677428
75.544881,39,2.705562
7.568197,10,2.712679
18.8616,32,2.735991
28.228821,29,2.756397
13.768246,17,2.769673
7.461646,12,2.778145
16.678413,17,2.790213
15.046026,15,2.80052
3.840441,9,2.807305
17.599805,27,2.827163
3.774342,8,2.832877
75.200499,41,2.862261
26.85926,24,2.878927
9.97981,12,2.887098
63.546232,48,2.921192
8.563179,13,2.930189
6.939729,13,2.940037
9.090137,19,2.953041
66.099607,36,2.979537
107.251676,61,3.022561
5.188343,13,3.031717
7.414465,10,3.038538
5.525741,25,3.055712
6.131405,9,3.062818
77.414041,41,3.090986
25.217409,43,3.121904
55.907555,30,3.342824
63.672499,42,3.372854
17.309424,20,3.38676
116.629378,78,3.442296
100.12484,61,3.485518
10.853849,19,3.498753
60.100171,34,3.522679
52.468879,29,3.54264
59.093455,31,3.564667
9.554186,20,3.578664
78.28923,48,3.612518
110.404454,68,3.660918
97.602254,66,3.706803
11.574553,14,3.716403
56.305129,31,3.73888
79.209594,41,3.767858
73.656208,38,3.79394
8.017073,20,3.808373
68.644479,36,3.833579
148.238864,72,3.884064
51.773015,51,3.920524
11.23061,12,3.928807
104.927621,58,3.969773
101.907495,50,4.005061
47.747318,38,4.032574
44.60754,36,4.057436
6.485165,14,4.067989
70.878267,38,4.094178
100.197205,63,4.138473
50.155635,27,4.157955
14.198257,13,4.166949
12.663453,14,4.176385
8.872808,10,4.183877
59.813189,33,4.206838
72.802185,42,4.236432
80.936027,41,4.264744
87.752645,53,4.301817
20.404399,22,4.317981
62.025098,34,4.341435
84.346233,43,4.371838
62.859524,36,4.397305
34.858286,35,4.421719
13.197669,17,4.434522
97.9698,48,4.467298
16.475572,17,4.479885
78.625535,58,4.520285
6.689612,11,4.527937
81.39997,54,4.566418
74.688366,39,4.593295
62.769028,35,4.61823
113.381359,85,4.678169
10.035461,13,4.687842
54.598911,31,4.70921
62.455965,36,4.734674
29.357634,24,4.751186
16.914674,16,4.762193
13.305134,13,4.970353
64.058299,35,4.995664
62.445054,33,5.019003
207.908906,144,5.120811
85.765352,51,5.157144
71.986413,40,5.185401
41.795881,23,5.201729
81.872325,44,5.233297
66.440092,36,5.257746
111.779691,74,5.310624
58.619501,32,5.332901
88.626335,57,5.373157
92.879868,63,5.417444
69.998015,38,5.444354
80.567071,48,5.477927
73.787413,44,5.508671
57.9784,31,5.530865
64.80166,42,5.560679
51.257336,56,5.599595
102.66222,54,5.638089
89.907842,61,5.681537
105.860589,50,5.717125
137.288659,66,5.763115
9.327398,10,5.770612
84.870501,45,5.801741
96.984851,49,5.836326
80.79018,49,5.870886
137.534202,80,5.927549
78.589983,48,5.961717
64.878264,33,5.985253
97.432665,49,6.019646
87.221949,45,6.050708
4.1084,35,6.075826
113.993762,69,6.12434
146.191928,77,6.177971
99.488894,52,6.214866
77.044081,50,6.250582
81.195592,47,6.283896
81.940105,54,6.322019
136.688124,66,6.368184
54.905701,31,6.389776
19.800645,16,6.401893
107.889239,66,6.646441
72.608926,43,6.676702
68.229475,37,6.703444
80.6145,43,6.733984
89.413388,56,6.773151
296.59923,124,6.860345
68.518652,37,6.88581
31.860839,31,6.908239
81.734039,44,6.939317
101.945773,59,6.980638
96.618107,53,7.017723
95.790097,47,7.049988
65.814327,35,7.075145
55.658482,32,7.098893
129.135307,65,7.145131
27.68661,26,7.163628
101.580922,53,7.201287
134.632607,67,7.248071
100.464057,60,7.290456
248.126891,141,7.388979
84.988111,44,7.419943
91.138885,49,7.454627
68.070373,38,7.481403
131.405521,66,7.527911
66.676523,44,7.558254
55.999043,29,7.579048
63.427374,35,7.603171
78.948364,45,7.634768
102.250064,54,7.673176
92.909293,62,7.717067
70.518894,37,7.74326
97.744438,58,7.78419
58.961632,31,7.80572
159.799935,87,7.866981
100.862824,52,7.903598
92.511213,48,7.937378
70.983748,48,7.970989
153.964996,72,8.021704
86.965743,54,8.263744
169.229831,85,8.323548
275.758897,147,8.426405
78.90802,50,8.461527
249.098702,129,8.552402
48.18891,30,8.574183
282.379457,137,8.669446
221.819656,103,8.74198
29.289687,26,8.759887
79.420286,45,8.792082
113.929681,66,8.838808
215.225745,120,8.923233
90.264608,50,8.958536
49.467858,36,8.984226
47.629677,33,9.006768
88.554469,46,9.039281
6.131344,10,9.046139
18.597131,18,9.058422
110.431263,55,9.097735
132.415172,70,9.147201
60.298621,33,9.170551
79.325085,48,9.204121
46.162034,32,9.226343
41.160978,35,9.251458
135.51268,72,9.302005
72.965686,44,9.333261
154.892681,84,9.392123
78.450808,43,9.422782
87.731907,57,9.462826
91.489359,66,9.509202
186.201227,91,9.574013
188.558799,92,9.638285
230.762759,128,9.928135
209.156156,113,10.007628
116.868734,60,10.049616
196.967347,108,10.125753
208.13674,135,10.220967
84.574312,46,10.25387
115.626517,65,10.299813
246.528665,132,10.39302
210.034731,108,10.469026
137.644414,77,10.523293
263.09428,142,10.622819
160.063674,91,10.686197
265.473305,140,10.785491
193.52404,101,10.856187
254.291164,120,10.941441
214.068421,111,11.018438
213.952032,113,11.097773
254.279455,135,11.193201
191.680773,106,11.267117
196.45818,103,11.339887
215.345167,111,11.631061
254.858785,138,11.726722
177.821313,118,11.809476
61.843544,38,11.836027
144.760462,84,11.894918
192.150185,98,11.964697
219.637524,129,12.055408
312.6371,150,12.161202
162.789226,99,12.230348
203.079351,98,12.299365
113.382117,66,12.345297
230.69621,138,12.44285
120.081098,60,12.485006
280.492836,141,12.583733
279.158956,151,12.688909
255.273624,139,12.787514
253.556771,123,12.873888
195.389178,106,12.948834
292.569076,149,13.254095
96.144902,56,13.293514
239.428443,114,13.373882
231.797634,122,13.459919
250.394588,148,13.563789
189.474163,103,13.636514
162.567252,88,13.698599
188.73458,122,13.783947
262.463126,132,13.87619
215.486981,99,13.946011
287.584972,130,14.037854
223.776376,135,14.131995
44.566081,32,14.154713
268.599887,134,14.249228
194.106666,104,14.321342
255.320284,137,14.418267
202.857356,113,14.497846
212.691094,125,14.58514
198.624771,116,14.866722
282.607798,130,14.958487
296.555444,134,15.052368
327.176203,160,15.165271
157.806695,94,15.230597
121.96179,66,15.278047
309.682004,150,15.38296
205.988849,121,15.468089
180.451339,103,15.540797
307.414001,140,15.638609
250.171568,133,15.731733
179.472637,109,15.808289
263.744718,137,15.905062
167.848835,97,15.972707
291.49138,126,16.061209
250.522729,155,16.17098
294.264337,123,16.256937
189.299982,98,16.61197
326.744777,151,16.71774
293.399452,132,16.810033
204.44677,136,16.905813
306.278736,143,17.005669
205.468195,112,17.083611
323.754667,145,17.184264
313.802431,158,17.294499
299.939862,151,17.398941
313.585905,163,17.51228
188.754628,116,17.592996
306.777705,144,17.692836
274.234368,131,17.784011
345.231327,184,17.912061
206.556535,109,18.193568
294.340034,128,18.282982
297.390857,129,18.372572
287.397656,140,18.470026
333.157828,163,18.584335
361.743833,192,18.718051
193.379914,107,18.793035
316.402195,145,18.894301
224.333223,119,18.977582
285.256619,132,19.069282
344.299907,175,19.191584
314.332101,166,19.307575
303.597943,140,19.405116
246.766607,124,19.491709
210.952434,115,19.571663
276.850975,117,19.851527
303.358185,144,19.953138
311.709912,137,20.048949
311.908187,142,20.148138
317.272571,161,20.260797
381.499254,193,20.395525
286.729045,129,20.485253
352.252005,157,20.595422
329.240993,150,20.699796
319.618571,164,20.813263
277.969082,128,20.902297
339.207604,159,21.013287
168.76219,84,21.071229
295.660576,124,21.158445
348.229455,167,21.480531
317.089951,171,21.601076
289.408425,125,21.687751
309.038613,138,21.784459
303.85699,126,21.873026
315.105626,127,21.961542
318.094293,140,22.059922
161.717579,89,22.122851
392.420533,207,22.266322
430.075178,232,22.428583
368.666103,189,22.560942
375.029635,187,22.690809
241.835871,134,22.784209
215.535693,110,22.86134
367.179649,183,23.190514
329.481431,154,23.298794
358.681994,171,23.417973
326.239764,148,23.521437
339.189087,139,23.618454
324.796179,146,23.721582
289.65925,120,23.805092
264.771427,130,23.895333
363.3018,170,24.014285
262.714896,120,24.097949
373.694407,192,24.232765
335.124862,145,24.3344
267.243533,122,24.41936
339.564001,165,24.738226
347.093852,157,24.848344
330.376588,146,24.949175
329.211469,145,25.050347
335.880948,164,25.165118
292.706936,124,25.251009
194.238181,102,25.321813
363.941579,165,25.436094
314.772016,151,25.541654
307.241803,138,25.638369
348.360905,160,25.750132
310.274665,134,25.843369
326.299444,129,25.933236
361.569484,152,26.03936
318.262777,135,26.133485
271.688847,124,26.418952
302.726791,122,26.504314
313.653045,145,26.605647
302.791406,131,26.697692
327.613528,135,26.79272
306.386507,146,26.89471
327.338608,148,26.998866
313.619497,145,27.099957
304.516635,138,27.195948
337.519673,139,27.293037
320.386426,139,27.390333
278.495959,129,27.480411
307.831949,134,27.57437
315.673129,137,27.671515
339.056698,158,27.990571
311.156565,134,28.085298
291.707015,131,28.17745
230.142598,109,28.25496
329.071028,156,28.363909
325.129288,135,28.45909
334.846767,155,28.568087
318.313934,129,28.657867
317.71651,138,28.75476
323.670775,145,28.856174
360.416814,179,28.981624
236.502814,112,29.060014
322.064273,150,29.16422
342.001432,146,29.267893
322.198142,126,29.355574
356.930594,168,29.674787
337.367533,146,29.777123
188.95341,103,29.849605
212.782822,101,29.920964
344.562146,145,30.021527
375.052027,183,30.149566
339.697108,140,30.246365
312.571938,135,30.340861
281.68617,122,30.425489
306.953951,132,30.516979
325.986412,142,30.61615
339.449811,149,30.719997
360.521986,163,30.832875
309.5365,134,30.926501
346.890638,148,31.029565
264.583035,112,31.308319
298.95185,147,31.411294
321.561476,135,31.505862
327.405286,140,31.603566
294.342927,121,31.687868
367.90549,152,31.793481
343.391341,139,31.891228
388.656285,173,32.011626
313.964544,142,32.110128
315.041207,125,32.196829
341.803368,149,32.300847
351.290629,152,32.406967
230.974164,109,32.483872
299.092285,125,32.570646
350.223792,140,32.668328
351.307999,145,33.054872
362.956176,138,33.151171
335.874333,142,33.250324
354.207352,153,33.357188
359.500716,145,33.458444
346.606769,151,33.564678
346.599368,137,33.660126
360.975093,144,33.761518
389.532779,149,33.865769
240.400197,114,33.9455
370.071677,147,34.048549
358.468924,144,34.148661
357.408412,152,34.255736
367.954899,148,34.359266
357.211904,139,34.664831
246.451688,111,34.743593
259.608139,114,34.82387
398.987269,159,34.93522
374.615599,152,35.041408
368.912177,150,35.145952
382.535998,147,35.248808
357.752669,148,35.352841
355.224665,139,35.450398
324.910172,130,35.541109
369.756305,140,35.63917
197.436745,96,35.707375
346.864168,135,35.801488
349.018977,140,35.899639
358.634274,149,36.002621
379.582108,143,36.308689
369.100766,139,36.407255
327.894714,130,36.498862
271.423494,120,36.583174
264.650378,119,36.667368
381.68633,157,36.777938
354.662475,139,36.875606
362.135297,144,36.977357
347.82027,144,37.078829
314.7077,142,37.180541
341.777429,139,37.27818
332.16912,131,37.370519
232.143913,102,37.443431
373.340714,156,37.555194
346.586563,132,37.648681
319.39904,138,37.945524
364.811916,136,38.042042
303.336638,133,38.138257
356.388141,145,38.240484
254.24289,115,38.321432
368.042538,142,38.421264
361.137494,142,38.522273
359.309624,141,38.620952
371.646475,146,38.72413
310.458648,124,38.812419
257.539695,117,38.894252
340.731015,131,38.987008
335.24968,140,39.085092
240.399864,102,39.157843
393.859066,164,39.273453
347.923786,139,39.577725
388.623237,146,39.680226
361.932787,146,39.782687
372.379701,142,39.881601
390.090532,154,39.989235
378.203858,140,40.087527
324.942966,146,40.190468
362.635766,140,40.28826
354.512994,141,40.387219
379.912271,158,40.497258
364.097698,137,40.592087
342.611169,136,40.688086
343.800668,137,40.782857
344.720547,137,40.878755
365.714078,149,41.189875
355.67327,140,41.287898
355.254723,143,41.388218
345.177617,145,41.489208
363.646775,145,41.59015
367.112474,144,41.691966
345.753686,141,41.790257
399.504028,146,41.893425
346.167271,138,41.989112
357.961253,144,42.089924
342.459983,131,42.182295
346.997739,141,42.281413
365.010281,141,42.379616
363.517159,143,42.480043
326.51328,136,42.575001
383.147097,141,42.879942
387.621583,144,42.980466
350.915926,147,43.083318
377.867776,139,43.18014
307.129643,126,43.268792
375.240472,149,43.372211
394.709188,143,43.471852
244.50137,109,43.548339
417.538648,166,43.665405
353.13964,141,43.765548
354.611278,137,43.861425
362.122138,136,43.95667
236.986618,105,44.030717
382.419001,149,44.133961
380.25676,144,44.235515
389.018584,147,44.546268
365.099203,130,44.637193
390.367845,148,44.741092
410.376072,154,44.847531
376.783346,141,44.946461
409.000272,148,45.049247
211.478757,95,45.116116
249.956943,107,45.191241
387.982528,154,45.297276
394.815458,147,45.399776
392.809553,145,45.499878
390.290656,149,45.603614
387.192421,148,45.706325
385.799486,143,45.804954
407.505041,163,46.123664
606.082446,269,46.311488
410.951182,162,46.423459
389.632385,144,46.523714
398.959374,150,46.62795
405.562756,146,46.729533
319.507439,122,46.814722
472.488006,191,46.947414
465.064268,190,47.079315
371.09106,140,47.177115
410.825273,151,47.282839
417.081917,154,47.389782
410.207393,173,47.511235
408.922115,146,47.822233
407.356281,146,47.924805
426.307668,152,48.032096
411.33215,152,48.138523
439.788207,167,48.255591
415.044647,147,48.359031
410.39227,145,48.459674
364.314502,140,48.557652
479.720047,185,48.68773
386.108684,143,48.78729
220.871265,105,48.861896
409.370189,147,48.96491
409.942221,151,49.070708
376.961255,136,49.539114
356.518767,136,49.634349
374.032128,145,49.73641
319.886094,120,49.820648
361.570467,142,49.919567
454.562194,178,50.04373
380.007877,143,50.143899
348.57626,153,50.251657
370.249267,141,50.349819
389.901786,142,50.449641
336.047578,123,50.535943
319.593417,122,50.621515
358.922895,130,50.712043
327.880702,127,50.800177
368.217507,141,51.107116
381.848822,140,51.204533
396.961417,146,51.305062
380.767666,141,51.403994
367.595466,149,51.506944
380.339635,151,51.612588
392.474983,147,51.715548
362.207092,142,51.814491
373.345398,142,51.913287
376.303943,142,52.012475
354.890058,139,52.110045
410.66863,154,52.216159
405.540698,158,52.326448
329.529704,126,52.414456
333.211409,124,52.500874
358.202548,129,52.79558
401.32354,148,52.899769
392.848657,145,53.000069
385.083754,145,53.101367
325.006515,124,53.188153
410.504441,155,53.296887
376.895078,134,53.390217
235.287718,103,53.463288
392.069017,141,53.561682
358.733913,146,53.66473
367.429641,137,53.76013
380.830978,135,53.854186
384.238881,158,53.965572
380.707162,139,54.061615
394.603929,147,54.3699
368.689456,145,54.470842
387.946452,143,54.571429
386.764593,141,54.669357
380.475983,142,54.768486
314.189673,118,54.850895
378.829327,139,54.948976
376.81946,143,55.047883
377.273264,138,55.143862
389.736299,143,55.243915
397.862954,142,55.342698
363.907638,135,55.43732
392.963302,144,55.538633
359.921876,133,55.631559
370.595718,137,55.726772
234.92691,125,56.015317
378.699348,138,56.115326
381.728861,147,56.218064
367.161187,138,56.315456
330.948989,136,56.411977
365.264535,135,56.506981
365.547978,137,56.603722
140.815685,72,56.655073
400.482144,144,56.756487
372.44563,139,56.853458
131.47928,67,56.900801
380.048766,138,56.999347
373.84796,143,57.099262
351.154069,136,57.195153
380.053736,140,57.294114
368.58429,143,57.394408
371.975949,147,57.697093
375.166259,142,57.796536
352.020361,129,57.886517
368.734496,138,57.98262
364.074818,145,58.083584
351.757872,140,58.180467
360.296886,141,58.279004
382.849056,140,58.376343
391.040304,145,58.476736
360.166522,131,58.567926
367.737174,136,58.662733
393.821136,148,58.765415
356.418232,134,58.85896
383.607018,143,58.959007
391.460284,145,59.26601
392.569494,139,59.365369
381.243143,135,59.460565
386.022215,142,59.560105
387.320862,140,59.658293
370.866443,132,59.750716
394.596142,147,59.853788
376.727103,141,59.953255
397.655017,144,60.053823
389.082658,144,60.154556
387.137805,141,60.254333
359.196325,127,60.343944
346.281452,127,60.433069
389.933362,142,60.533508
360.538561,127,60.623694
410.712672,150,60.936216
396.833162,140,61.035299
244.785527,100,61.105717
367.561194,129,61.199284
390.527939,143,61.30669
398.375469,147,61.417873
387.078238,142,61.516967
378.91127,139,61.6136
387.316043,141,61.712541
364.571935,132,61.804624
153.523738,73,61.855793
350.990493,127,61.944438
394.203755,145,62.045992
374.692132,140,62.143443
387.582267,138,62.238613
383.919733,139,62.33619
373.634278,139,62.631964
390.434332,142,62.730779
397.870668,144,62.831877
406.479569,148,62.934653
392.794125,141,63.032647
410.6864,149,63.137385
388.520168,144,63.237408
392.412738,139,63.335471
353.310977,141,63.434999
417.727457,151,63.540854
390.974601,137,63.636216
395.789534,140,63.734348
389.484845,138,63.831584
389.347703,144,63.931875
375.572476,138,64.237409
402.546502,146,64.341901
396.095622,146,64.444974
401.395495,141,64.545559
403.982292,144,64.647089
383.378863,141,64.747695
384.231925,141,64.847028
405.691951,146,64.949191
387.326387,142,65.049377
370.209738,133,65.142555
389.953205,142,65.241555
391.283995,146,65.343948
387.412171,140,65.441142
402.120724,148,65.544158
386.238845,145,65.645352
778.255089,253,66.099044
627.4836,210,66.244214
437.78666,157,66.353966
429.455493,158,66.463934
482.445978,172,66.583485
428.044409,155,66.690522
443.165897,160,66.801466
505.491917,173,66.921152
431.189748,153,67.026433
652.533696,216,67.177242
410.630967,145,67.278004
408.873563,155,67.592412
1021.213379,333,67.822876
651.421699,219,67.974772
551.539063,188,68.104766
648.025707,218,68.256482
737.357633,257,68.433974
659.017023,218,68.585289
606.69668,195,68.720216
433.001586,167,68.835732
626.850986,208,69.179451
427.912294,149,69.282281
838.352847,278,69.474085
656.826784,217,69.623992
467.030871,163,69.736719
746.624007,239,69.900372
501.412643,172,70.019428
423.906998,148,70.121544
401.952924,145,70.221996
429.731212,155,70.32899
667.048665,231,70.488022
407.179079,150,70.796122
617.48913,207,70.938639
664.094337,220,71.090919
607.494451,200,71.228973
710.015834,228,71.386835
725.683746,243,71.554179
332.621598,132,71.645265
317.38195,130,71.734685
292.580704,125,71.820726
353.485678,137,71.914925
306.682521,128,72.004029
418.053173,153,72.1095
915.743625,288,72.505671
675.957584,224,72.660109
653.096967,213,72.807923
636.545019,208,72.951602
945.209397,341,73.187992
662.301471,248,73.359305
511.593884,207,73.501107
664.018362,212,73.647768
627.673888,204,73.788335
669.274664,226,74.142508
715.399475,243,74.309809
396.39003,144,74.409044
249.02925,111,74.485742
615.793119,200,74.623438
660.927426,214,74.770991
656.709941,213,74.917832
295.848383,121,75.001683
400.510076,144,75.102314
460.956468,157,75.210209
398.781727,143,75.30982
461.603789,161,75.420466
875.068955,295,75.823483
1210.865221,382,76.086162
660.389828,211,76.231961
472.671818,162,76.344334
654.52062,219,76.49506
637.811089,202,76.634443
500.871496,169,76.751198
645.493293,213,76.8986
376.290875,142,76.996543
645.734241,208,77.346966
784.342506,256,77.523427
346.66939,143,77.621861
695.018014,228,77.779
517.495994,179,77.903179
646.053239,216,78.053973
704.819809,233,78.214946
656.748608,216,78.36472
529.059308,181,78.490154
659.089548,216,78.639591
475.984259,198,78.973277
376.09537,145,79.07372
747.228795,238,79.238004
521.914052,219,79.389134
1165.531567,384,79.652935
644.358941,219,79.804642
700.687019,286,80.001628
401.393481,156,80.109976
711.14662,230,80.268126
399.97086,162,80.578423
770.835154,253,80.752718
634.005192,209,80.897087
510.163098,170,81.014474
1186.92662,500,81.359277
665.670336,216,81.508373
496.250766,207,81.652025
702.36171,231,82.390348
887.865156,290,82.590852
1329.286995,445,82.898221
1232.722306,408,83.180443
961.274454,311,83.395962
1157.103131,380,83.856777
677.021003,227,84.012948
624.645876,213,84.15955
666.990196,228,84.316655
675.485826,228,84.47297
1320.346575,500,84.818237
939.287652,349,85.058564
712.696767,240,85.222641
895.323098,289,85.619732
892.865469,291,85.819889
677.358739,219,85.970364
648.013414,219,86.12249
1312.361053,500,86.466989
595.270138,220,86.619234
618.420002,218,86.770339
1464.013446,469,87.295015
1076.54815,350,87.53686
1042.043601,341,87.773379
689.457587,221,87.926653
883.583941,291,88.12832
1332.240384,430,88.426363
1106.813162,365,88.895262
785.798534,257,89.076186
641.818774,219,89.22904
969.89775,320,89.450645
1007.564021,322,89.673705
1492.820419,500,90.019595
671.702253,225,90.377821
1478.284792,500,90.724526
1570.237582,500,91.070395
1234.862645,500,91.418113
841.854279,273,91.606911
1384.200083,500,92.161743
1066.065415,351,92.404874
839.069113,282,92.598672
806.023768,274,92.788242
819.438363,291,92.989528
1297.877071,500,93.334138
1545.636044,500,93.88545
1584.846865,500,94.228557
841.389524,275,94.417923
809.038415,267,94.601402
1494.866973,500,94.946359
1498.500844,490,95.486085
831.307938,276,95.676894
1399.545597,500,96.020655
772.11909,268,96.206105
1484.888127,500,96.552004
1561.098572,500,97.107134
1477.981159,500,97.452231
850.34727,275,97.6412
1019.394966,330,97.868158
1554.390397,500,98.212983
374.211646,134,98.658789
382.895039,141,98.756326
360.083925,131,98.847245
378.818647,134,98.940132
369.084608,132,99.03243
509.670468,174,99.151948
611.793175,203,99.292799
365.803234,135,99.38631
401.180732,141,99.483762
386.559224,142,99.582123
532.207216,182,99.707495
637.754563,215,99.856207
442.62726,155,99.964899
486.57595,165,100.284621
387.329374,140,100.381835
625.570639,214,100.531317
542.790131,192,100.664482
399.124251,143,100.764032
610.095152,204,100.905339
390.769596,138,101.00124
483.251679,176,101.123752
600.332628,214,101.271974
572.364023,191,101.404604
370.650821,135,101.499664
369.46532,136,101.594663
736.472298,257,101.974445
803.805852,266,102.159212
520.874903,174,102.280155
862.939238,285,102.478054
556.744051,199,102.616485
820.534504,286,102.815389
601.58236,205,102.958019
1078.326326,352,103.202507
805.860889,261,103.587494
368.214819,139,103.684511
609.424288,212,103.832125
475.260354,172,103.951686
605.547533,208,104.095537
779.851389,257,104.273078
521.512354,191,104.405614
809.463737,271,104.593777
778.310215,274,104.783801
583.90699,209,105.136081
633.010386,223,105.29108
578.229753,192,105.423347
1107.743768,357,105.669574
567.148463,216,105.817833
612.896495,204,105.958549
615.467763,207,106.101329
618.842587,213,106.248646
919.079933,299,106.454883
718.118348,240,106.818514
585.115006,211,106.965146
615.744731,212,107.113519
855.744907,300,107.321785
614.219073,220,107.474133
600.200383,205,107.61586
1039.803254,338,107.84899
646.320437,223,108.003703
1331.251955,445,108.511047
805.907867,276,108.702039
645.749239,225,108.858499
1255.220188,428,109.154718
1081.940537,354,109.40062
812.98282,267,109.585956
834.317269,288,109.98457
766.94115,267,110.170592
1082.830919,356,110.41667
835.31801,272,110.605158
777.392858,265,110.788167
955.505258,319,111.009747
800.839054,270,111.197044
1302.564106,416,111.684013
1196.679074,419,111.974869
556.172765,214,112.122373
1358.098086,500,112.468662
770.414424,267,112.653682
603.914394,219,112.805317
761.399836,267,113.185867
1366.104508,500,113.531655
868.54159,295,113.736765
1360.103954,500,114.08358
1546.808916,491,114.424992
523.64624,223,115.200734
495.176097,218,115.356603
353.972241,151,115.462378
1187.743057,500,115.808484
275.564912,126,115.896036
1148.574271,500,116.240232
475.365583,207,116.38329
787.72188,242,116.756485
875.026998,271,116.944377
558.816356,233,117.106412
751.191202,356,117.354486
540.070186,220,117.507144
520.772625,210,117.652994
1443.603292,500,117.998419
293.607471,133,118.091311
1262.266744,425,118.583909
705.6684,229,118.74221
1303.006068,500,119.086778
700.259764,221,119.2401
311.259001,135,119.333699
907.30475,282,119.528982
1142.277087,382,119.989418
289.950855,130,120.080022
927.184508,290,120.27973
936.67511,293,120.481604
767.046285,243,120.649817
1473.092362,500,120.99481
1110.333558,329,121.222387
1247.538848,500,121.774709
1503.495097,500,122.122358
850.686047,267,122.307709
606.788007,199,122.445933
1111.691297,335,122.677852
951.299647,303,122.88778
1181.357006,369,123.348104
709.636145,235,123.511337
870.183343,276,123.701711
1283.271753,500,124.047372
1146.680989,371,124.304351
1281.410318,500,124.85589
1039.2546,329,125.086605
1094.422473,338,125.323368
1218.132649,374,125.585037
827.051198,260,125.768294
1245.242206,391,126.041222
916.169131,286,126.438831
826.74848,262,126.619513
801.561963,243,126.788539
1531.728237,500,127.133939
