#{"t_start": 1656948037.7760494, "env_id": "CustomHopper-source-v0"}
r,l,t
9.44978,21,2.726164
8.284631,10,2.732824
10.551772,18,2.745155
34.860913,40,2.772755
16.080124,17,2.784432
8.974901,17,2.796179
5.059729,9,2.802073
8.899819,12,2.810427
13.479475,16,2.821311
7.489611,11,2.828791
7.7236,11,2.836157
13.461576,14,2.845814
5.046785,9,3.068088
76.294854,44,3.098744
96.9866,55,3.136819
6.801598,10,3.14394
9.097654,13,3.153184
54.390695,36,3.178568
8.772419,12,3.186691
5.818711,13,3.195685
7.444219,11,3.203551
63.720128,36,3.228433
4.94825,8,3.23402
7.860723,10,3.240945
22.786161,23,3.256601
81.117645,58,3.296534
30.394568,27,3.314865
25.628055,45,3.345827
10.130472,23,3.361714
7.854344,10,3.368583
74.225007,46,3.400357
7.784763,18,3.412607
19.782246,19,3.425506
25.62465,32,3.447496
14.489889,15,3.457825
115.987972,56,3.495925
25.936828,25,3.513121
11.903157,12,3.521369
8.191551,18,3.53375
18.856329,23,3.549634
24.404716,25,3.567365
56.874943,33,3.589788
30.37512,29,3.609669
8.107285,20,3.623357
75.13051,40,3.650451
23.48093,27,3.669037
15.564481,19,3.68218
52.687173,30,3.702945
7.62639,11,3.710532
95.434669,51,3.745494
29.868659,29,3.766598
128.302987,70,3.814014
46.032393,32,3.83699
68.652461,37,3.867676
9.570431,15,3.878114
20.094233,20,3.892299
4.086989,10,3.899564
6.85527,12,3.908063
6.226111,23,3.924036
70.488171,41,3.95283
133.740021,63,4.003173
5.865999,10,4.014414
6.748055,10,4.027015
25.225674,22,4.050758
8.958256,13,4.062872
11.129073,13,4.078284
11.778916,13,4.090887
75.544881,39,4.131309
7.568197,10,4.144098
18.8616,32,4.179984
28.228821,29,4.211545
13.768246,17,4.228358
7.461646,12,4.242764
16.678413,17,4.261045
15.046026,15,4.27774
3.840441,9,4.288315
17.599805,27,4.316605
3.774342,8,4.326144
75.200499,41,4.37089
26.85926,24,4.395931
9.97981,12,4.408475
63.546232,48,4.456615
8.563179,13,4.469732
6.939729,13,4.482722
9.090137,19,4.502225
66.099607,36,4.53789
107.251676,61,4.598173
5.188343,13,4.611294
7.414465,10,4.621423
5.525741,25,4.646022
6.131405,9,4.655077
77.414041,41,4.693162
25.217409,43,4.735449
56.124307,30,5.04437
63.628694,42,5.074339
17.154191,20,5.088213
114.971227,78,5.141867
100.764868,61,5.1842
10.775002,19,5.197407
60.189796,34,5.221053
52.691042,29,5.241666
61.21125,32,5.263493
95.226192,66,5.309232
116.838261,70,5.360025
95.48869,69,5.415345
10.358681,13,5.424404
53.404407,29,5.444888
82.643328,43,5.475784
8.637789,14,5.48567
81.806135,49,5.522821
57.647361,32,5.547952
144.856804,72,5.599349
79.494035,52,5.637155
55.730725,31,5.659708
37.651947,27,5.678213
18.493901,23,5.695136
112.355177,55,5.732825
23.917401,18,5.745909
48.441831,37,5.77219
4.850398,13,5.781854
70.419281,37,5.807066
102.562955,64,5.853022
51.036502,27,5.872642
13.386178,13,5.881596
28.529105,22,5.896908
63.528399,34,5.921232
77.652451,44,5.953003
89.703075,44,5.984429
79.240605,54,6.02174
17.075216,17,6.034299
64.377481,35,6.058375
101.80796,51,6.094266
108.198264,73,6.14609
6.674076,11,6.154313
88.361266,45,6.185216
9.171345,12,6.194364
84.783863,97,6.262498
68.411578,37,6.289763
70.848085,37,6.316125
81.055201,50,6.351649
6.893248,9,6.35821
107.376367,80,6.417854
82.008658,42,6.450971
104.461346,60,6.497678
62.587482,34,6.766538
68.841446,36,6.797667
199.806594,148,6.909108
81.201329,44,6.939182
72.229122,39,6.967379
47.506752,27,6.987538
84.510944,46,7.020052
80.840719,44,7.051278
142.290411,86,7.112984
83.448636,52,7.148813
54.281478,30,7.170704
83.925844,57,7.21128
55.326854,30,7.23228
90.788336,47,7.266204
81.306381,45,7.298875
57.105075,31,7.321795
56.249521,39,7.350862
41.097932,54,7.389713
110.329064,58,7.431143
84.168946,56,7.471943
76.252035,42,7.503545
76.889381,41,7.534112
27.417302,24,7.550546
77.037225,41,7.580864
141.465023,69,7.629644
87.451471,48,7.665088
70.905318,42,7.695487
128.645624,74,7.749994
81.555292,43,7.780271
49.437644,28,7.800274
77.738903,42,7.830022
100.781906,56,7.869335
89.44684,63,7.914525
86.203834,46,7.946603
40.74361,31,7.969102
63.940504,37,7.99629
78.919248,50,8.03116
80.219704,47,8.064424
96.091757,68,8.113024
147.893871,73,8.164867
66.629106,40,8.192679
48.341065,29,8.213837
78.962312,45,8.486803
63.330814,34,8.513514
72.222615,45,8.548918
113.124232,56,8.591388
79.674703,59,8.636877
226.356106,99,8.714375
79.305111,42,8.745972
169.491036,94,8.813461
121.395314,70,8.864282
71.158239,39,8.892893
79.618293,41,8.925134
54.011087,31,8.954565
75.328285,41,9.000352
144.829526,70,9.070626
139.94907,70,9.143552
111.496004,57,9.201386
102.66027,60,9.263754
103.048815,53,9.318889
192.523688,95,9.413209
91.433399,47,9.459296
61.810969,35,9.493026
86.444347,47,9.538449
154.732246,79,9.616364
49.62628,37,9.652534
56.684024,31,9.683188
59.513992,33,9.716414
73.238705,40,9.753324
100.463907,53,9.792327
114.363806,65,9.838834
73.52437,40,9.874187
74.863643,41,9.904552
77.327943,42,9.93543
143.175978,67,9.982346
156.351149,78,10.040785
93.267252,49,10.075965
76.211894,43,10.108017
166.229437,81,10.166811
69.976612,42,10.196429
100.42423,52,10.447936
197.77951,101,10.519746
212.525058,111,10.598021
193.378977,102,10.67067
179.13018,90,10.733982
244.247684,130,10.826814
125.063572,63,10.87271
26.940634,27,10.89155
139.084559,69,10.940325
73.892789,43,10.971435
114.340146,58,11.012153
206.294694,110,11.090268
168.731166,79,11.146131
14.018487,16,11.157208
136.657435,65,11.203687
5.93508,10,11.211242
108.739071,54,11.249266
168.29757,84,11.308121
55.269061,30,11.329313
202.91945,97,11.398041
66.740788,44,11.430381
93.794372,49,11.465264
87.999878,48,11.49924
160.683411,85,11.559263
76.803215,44,11.590933
85.601133,54,11.629583
98.553083,62,11.674049
193.177137,95,11.740739
181.341396,83,11.799981
79.062006,53,12.182522
191.000098,102,12.265498
128.486077,65,12.311978
199.633577,104,12.385914
75.364769,52,12.422715
104.324514,59,12.464265
75.818633,44,12.494662
161.903076,83,12.554602
85.160884,50,12.59007
182.693318,87,12.651147
269.85257,134,12.745404
184.760368,103,12.819124
217.133821,104,12.892831
172.70953,101,12.965132
208.873658,105,13.039554
228.1145,108,13.115717
193.845604,105,13.190477
208.183995,101,13.262791
203.477975,106,13.338595
213.781085,120,13.423702
124.570257,65,13.470164
98.960981,59,13.512185
123.705394,66,13.558901
185.92403,98,13.844164
211.918423,102,13.915686
216.74819,116,14.000714
255.176624,145,14.1028
194.626986,110,14.179889
210.109984,110,14.257374
186.962275,104,14.33031
218.494454,100,14.401121
203.230487,103,14.47375
128.320116,65,14.519396
143.510012,76,14.572353
137.405576,75,14.624686
248.352411,137,14.721903
121.463333,66,14.767889
207.951754,104,14.841166
65.401593,46,14.872922
209.761184,108,14.949023
204.682402,104,15.022139
209.67209,111,15.100465
234.650085,109,15.177236
132.570045,70,15.226663
192.903186,102,15.51245
187.497288,97,15.579643
215.924177,107,15.655336
195.099724,104,15.728947
193.470664,105,15.802753
166.965232,83,15.860653
208.422577,102,15.932423
223.488896,104,16.005535
192.857464,100,16.075027
206.827786,104,16.14814
196.364205,95,16.215207
195.917063,96,16.284358
238.687663,105,16.358165
76.458429,56,16.397716
82.390691,61,16.44061
207.64896,101,16.511631
192.135181,99,16.580959
252.156345,140,16.680439
205.60126,102,16.751221
189.07207,97,16.819801
191.709963,98,16.88928
209.041498,96,17.266576
215.84608,110,17.346532
209.747167,104,17.419979
216.691034,107,17.496412
164.416452,80,17.554143
222.401421,103,17.626569
166.611313,81,17.68562
224.660843,102,17.76611
221.49044,100,17.835811
182.445664,87,17.897046
210.088216,101,17.967603
227.857848,106,18.041876
219.065218,106,18.116273
168.376031,88,18.177629
209.294203,99,18.246017
117.374519,63,18.289963
213.417756,101,18.360346
214.389053,108,18.435826
206.894188,104,18.509173
216.989764,109,18.585215
242.953991,125,18.892734
219.059803,105,18.966294
230.066472,110,19.042963
216.97302,99,19.113275
229.179545,109,19.18932
253.735084,112,19.267415
225.188968,113,19.347019
226.546968,105,19.419924
231.784238,106,19.494867
211.812383,97,19.56333
223.91414,108,19.63905
215.418567,104,19.710886
217.384061,102,19.782606
210.196629,99,19.852454
233.312042,108,19.927383
223.623011,103,19.999014
225.730691,110,20.075425
193.926963,98,20.144135
217.19198,102,20.214725
211.62167,103,20.287309
216.867949,101,20.570029
218.598909,104,20.643498
172.147293,79,20.698347
267.735969,116,20.778749
218.072034,102,20.850267
235.028067,112,20.92871
236.811294,115,21.008429
217.175983,100,21.07864
227.389022,103,21.150668
218.508169,100,21.219799
154.559923,77,21.27386
218.559674,109,21.350369
221.878184,111,21.428452
231.874639,116,21.508552
265.507735,119,21.591744
213.488975,106,21.665907
238.927528,115,21.746297
220.300426,106,21.820668
213.861279,102,21.892375
235.549801,109,22.307421
241.557989,121,22.392306
273.587116,119,22.475438
292.616895,126,22.564596
123.934185,70,22.613421
254.879603,128,22.702994
249.67911,112,22.781142
270.509931,130,22.871899
225.022039,95,22.938179
229.018404,106,23.010584
312.986906,128,23.099986
321.9175,136,23.194852
184.633663,96,23.262394
246.220716,115,23.341419
225.537069,104,23.414116
275.342251,117,23.495396
247.785467,112,23.574018
307.483844,137,23.885064
324.585991,138,23.982112
314.389787,137,24.07799
216.28108,104,24.153255
115.729724,66,24.199463
161.800437,79,24.255052
247.912226,108,24.330932
273.401967,124,24.417546
303.530573,125,24.504783
208.857822,118,24.586574
274.139352,122,24.671714
100.150421,64,24.716511
93.616088,64,24.761421
312.492731,133,24.855298
178.363137,101,24.925072
284.882574,119,25.007785
133.237382,79,25.063215
109.589826,61,25.105633
294.804474,129,25.195845
281.174564,124,25.282554
173.981708,94,25.557294
162.623114,90,25.620253
352.819542,154,25.727768
334.651044,142,25.825956
286.271563,121,25.910779
317.119908,133,26.002118
174.006998,97,26.069997
314.33419,138,26.166332
283.432516,116,26.247055
275.517393,139,26.343252
196.370292,111,26.421041
304.141425,131,26.511735
319.177856,142,26.61063
247.096555,110,26.686962
215.110424,99,26.755904
304.146075,132,26.847737
173.203507,104,26.919901
282.319521,137,27.451638
305.569675,132,27.54329
341.573887,157,27.652568
310.847676,132,27.743979
355.175889,149,27.847616
293.347916,122,27.932273
154.314117,82,27.989454
298.773513,132,28.080916
320.660345,137,28.1757
303.400105,141,28.274139
312.021895,127,28.362275
285.309557,136,28.456192
294.059803,129,28.545411
302.641095,140,28.642457
318.330824,137,28.737667
321.494551,145,29.053416
281.69266,140,29.151708
395.615609,163,29.264549
297.203561,129,29.355461
337.550849,134,29.449045
317.406989,139,29.54666
334.690822,140,29.645403
337.530858,166,29.760427
309.483888,129,29.849797
338.65503,137,29.945549
229.52403,122,30.030579
218.344404,100,30.100108
134.803712,69,30.149117
282.021161,123,30.235553
114.977909,60,30.277257
314.403579,129,30.369945
124.665193,67,30.41789
336.16706,151,30.737936
347.104948,135,30.832253
356.396462,147,30.933685
322.869146,143,31.034855
298.368574,118,31.116962
339.113168,144,31.216752
226.85836,113,31.296134
288.297574,136,31.389666
371.962203,156,31.499816
320.767599,148,31.604163
331.246605,130,31.695192
329.34239,141,31.793185
315.294542,134,31.887208
351.219371,148,31.991146
341.491625,150,32.51361
334.29298,145,32.616739
345.02016,145,32.719862
352.438384,149,32.826026
304.812681,133,32.919375
348.571947,140,33.017726
371.353267,154,33.127172
310.175514,141,33.225692
320.362737,146,33.328756
329.888962,144,33.42953
344.346049,149,33.533816
344.885188,141,33.631781
309.93949,142,33.729682
350.74178,143,33.830037
336.596665,133,34.1347
379.522306,152,34.241993
345.703822,139,34.339492
373.219101,150,34.445569
363.8762,141,34.543516
376.198943,147,34.645452
351.12331,155,34.754346
374.465478,148,34.857468
343.948242,137,34.953123
370.54226,142,35.052362
323.63613,136,35.146611
414.06212,158,35.257265
338.613537,143,35.35628
346.738393,146,35.45862
351.739221,149,35.777256
449.953285,170,35.89438
380.364777,151,35.999416
377.143426,170,36.117177
545.538825,211,36.263492
348.694402,140,36.363473
332.062713,149,36.467828
346.207717,148,36.574303
364.503703,160,36.68517
353.4566,166,36.799988
434.985752,165,36.914943
329.82796,142,37.013016
369.058277,142,37.112955
345.653355,134,37.635401
352.06493,136,37.730065
345.686704,142,37.829206
384.819033,142,37.927955
357.521471,131,38.019002
352.671467,136,38.114989
322.122557,128,38.204322
588.237144,228,38.364905
476.039137,187,38.495098
341.860995,132,38.58737
383.471969,155,38.695344
333.704983,130,38.786358
357.315667,141,38.883882
359.009316,142,39.192539
371.519652,139,39.29107
371.184938,139,39.388036
382.126072,141,39.48685
124.787976,71,39.536217
359.548262,134,39.629355
359.134712,139,39.72673
354.822058,140,39.824894
370.831777,138,39.92001
488.024138,170,40.038273
385.961259,150,40.142409
363.690957,143,40.242853
328.99443,127,40.331196
537.22343,195,40.466668
339.657738,128,40.555767
408.77158,150,40.875487
357.594623,135,40.970343
371.719221,145,41.070789
354.815284,135,41.165847
492.160006,175,41.287754
336.927245,145,41.388144
342.268953,137,41.483219
369.256467,135,41.57839
388.964102,147,41.680164
360.192853,137,41.775345
458.317969,165,41.89038
380.668558,143,41.990801
366.443993,150,42.094845
518.716254,178,42.218884
544.382414,189,42.786018
590.354746,267,42.970105
835.420827,278,43.161964
914.405779,311,43.37758
206.635844,99,43.446477
523.190428,202,43.586926
461.37926,203,43.727914
369.451899,147,43.831745
541.66686,215,43.980048
817.671282,274,44.376697
767.424068,258,44.554916
556.632953,209,44.699699
804.393573,275,44.890287
776.426305,257,45.067711
343.392943,169,45.1857
275.044208,119,45.268303
593.662358,210,45.413457
836.456641,282,45.607319
603.735609,204,45.96098
450.610472,178,46.084613
298.052092,192,46.217354
581.935905,215,46.366084
596.058653,224,46.521606
532.181302,187,46.651017
633.191253,242,46.818598
382.581312,150,46.923207
453.743828,261,47.103108
832.348919,293,47.305032
269.628035,113,47.858113
365.586654,132,47.950179
653.163285,209,48.095839
879.545137,290,48.295985
630.418987,214,48.44504
632.081189,215,48.594767
571.324443,196,48.729376
384.372137,147,48.8321
651.794779,227,48.988648
429.264935,160,49.100164
700.874044,228,49.469835
821.561435,268,49.654999
679.594494,245,49.825286
587.401256,217,49.97565
736.776886,244,50.144764
254.079953,125,50.232232
636.982382,222,50.386279
649.913999,226,50.542538
527.130089,228,50.700751
869.880231,317,51.138073
611.500563,197,51.275567
639.267957,246,51.445849
529.405496,229,51.604364
615.008688,206,51.746737
734.192756,252,51.922767
644.753135,232,52.082673
386.94266,162,52.195161
483.584062,193,52.3288
494.299992,184,52.456533
625.544739,214,53.029612
363.159208,138,53.124812
569.531662,219,53.280359
496.211544,178,53.403609
571.434111,205,53.546438
698.41463,236,53.709072
524.836537,180,53.835852
467.666495,171,53.954063
545.194639,193,54.089498
607.749011,217,54.24086
717.715983,261,54.635259
365.221913,139,54.731798
500.66877,182,54.857344
558.823604,215,55.006286
457.82719,207,55.150596
403.5886,178,55.274661
351.105802,130,55.36475
510.571753,177,55.487851
409.594849,152,55.594791
584.865431,207,55.738314
628.857269,221,55.892257
523.200252,184,56.241494
539.987745,187,56.370782
804.649226,268,56.556278
214.712813,99,56.624886
788.362682,284,56.821688
631.764775,218,56.972629
736.638852,258,57.151262
538.825783,191,57.283211
556.827207,222,57.437551
548.653556,206,58.1287
588.825461,210,58.274456
726.216684,249,58.4465
754.869917,264,58.629504
644.301914,219,58.783588
603.830036,206,58.926744
714.915936,256,59.105649
590.992223,247,59.276683
693.69395,246,59.659964
628.095794,213,59.807497
476.967474,166,59.922398
545.040651,190,60.055931
789.408849,264,60.238269
840.468842,288,60.437689
485.143385,170,60.55535
399.618079,185,60.683449
643.202778,214,60.830868
574.619415,197,60.966328
851.752241,284,61.381376
551.692282,190,61.514875
568.055484,208,61.658855
816.147729,268,61.843684
770.90895,258,62.022472
770.980781,268,62.207731
628.71578,205,62.34954
559.369918,191,62.482028
808.664146,277,62.674591
809.31722,386,63.361455
198.594779,142,63.460562
1209.693193,500,63.807109
733.51664,358,64.05602
1143.19078,500,64.402895
1037.936874,500,64.959868
694.445411,318,65.181336
385.65719,198,65.318326
1079.892101,500,65.663203
1379.386144,500,66.008028
1213.790565,500,66.571779
211.692955,126,66.659127
1110.484039,430,66.956472
877.635899,373,67.216025
1272.828452,492,67.559028
657.657137,219,68.347672
646.640208,214,68.496116
616.424687,201,68.635398
601.196398,205,68.776658
727.287645,226,68.931408
710.090046,237,69.096313
701.045936,223,69.250887
693.060798,221,69.402947
664.889466,209,69.548695
841.807569,289,69.961531
1031.644869,328,70.188134
652.783799,227,70.345394
684.399421,234,70.507064
746.397904,255,70.682573
648.035352,215,70.832472
1080.337354,385,71.098667
792.920969,243,71.493117
775.367823,255,71.668948
924.107905,283,71.864932
706.735797,226,72.021184
824.85873,272,72.209119
700.900804,225,72.364202
639.742855,212,72.509775
821.896797,265,72.69343
1117.891575,500,73.649642
744.376746,256,73.827518
1437.521561,478,74.156658
757.472418,264,74.339064
1059.739188,500,74.684804
1206.068692,500,75.249209
1130.317389,500,75.597383
1148.315063,410,75.881584
556.177748,200,76.020576
203.546038,115,76.101042
844.038381,336,76.33469
1115.735544,425,76.843205
1132.49213,418,77.133302
1060.402989,500,77.479855
841.200363,406,77.76163
643.905706,204,78.540074
686.210228,218,78.690954
744.819043,231,78.853642
622.426146,204,78.997298
720.040876,225,79.1534
457.529665,182,79.279899
525.562807,172,79.402104
559.190318,186,79.5325
803.343292,271,79.720999
783.577237,234,80.08839
571.044373,184,80.216553
647.206423,224,80.372771
629.774445,207,80.515578
643.736079,205,80.65811
874.20592,281,80.851055
757.424699,247,81.021794
589.459052,205,81.163959
648.77445,212,81.31058
598.41709,190,81.441948
608.447589,197,81.787473
801.283398,240,81.953165
794.44572,255,82.131344
746.787014,251,82.305025
716.79136,225,82.461178
833.923142,274,82.650233
646.952442,212,82.797921
587.156155,184,82.925766
895.058771,294,83.75297
894.175156,272,83.941941
764.926603,255,84.121
780.490728,237,84.28735
646.32852,215,84.43749
850.425392,273,84.628093
695.319986,222,84.784384
828.096045,262,84.967181
1072.863817,365,85.421111
830.400859,253,85.596917
739.054584,231,85.759235
835.375119,258,85.939028
765.550572,235,86.103639
632.489954,211,86.251425
830.220701,257,86.431125
702.871379,220,86.58545
1280.755705,450,87.102881
769.986205,238,87.268245
829.483118,273,87.460072
849.069383,272,87.647986
880.394759,287,87.84731
779.215094,258,88.025924
720.696001,219,88.181577
412.336034,154,88.772203
838.124484,249,88.946981
701.800895,211,89.093704
684.304396,213,89.241869
401.944521,161,89.354764
917.701356,301,89.561459
609.182484,212,89.707876
788.503912,252,89.882699
980.118809,298,90.289674
795.021809,233,90.451305
743.657141,221,90.605192
540.396559,176,90.727505
1075.234408,327,90.953011
788.025308,251,91.12683
686.260054,212,91.273636
626.608306,198,91.41
964.906275,313,91.626722
685.460114,215,91.981452
645.396209,207,92.125486
841.006377,275,92.314476
808.137866,237,92.478601
652.172518,217,92.628085
702.969619,214,92.775171
213.113641,101,92.845941
739.722592,218,92.996206
898.512357,252,93.170181
685.981899,207,93.313231
979.75905,311,93.939668
1533.550914,500,94.286461
1246.630028,415,94.573725
1019.267161,316,94.792884
1014.806192,354,95.037564
864.831369,279,95.431283
1052.23064,342,95.66922
1166.510863,406,95.95257
769.24507,249,96.125989
1215.007965,386,96.394872
638.656251,268,96.581233
586.606513,264,96.764941
1125.817206,368,97.223186
1173.976703,380,97.488704
985.920957,296,97.693701
946.042014,310,97.908718
786.49978,303,98.11839
223.739524,130,98.875526
1035.29837,333,99.108974
1067.932983,335,99.34092
1451.766221,500,99.687082
958.123641,313,99.904097
1102.091016,382,100.167486
768.434213,282,100.569568
956.292741,298,100.776907
799.886538,264,100.959649
643.767665,224,101.11524
1042.571669,339,101.35024
623.80223,231,101.510303
1002.302839,339,101.744437
795.44688,258,102.127211
760.661213,290,102.327969
983.967906,317,102.546929
785.466071,267,102.731061
874.616105,272,102.918004
1403.74137,486,103.252095
782.625574,250,103.424778
560.518126,189,104.003766
592.046473,197,104.140242
597.979782,201,104.278786
555.04313,194,104.411797
378.989248,137,104.506118
631.564322,213,104.65311
478.845877,178,104.776397
572.679017,196,104.911162
588.927887,207,105.054389
693.469737,244,105.22276
781.315113,257,105.599759
570.896394,207,105.744292
503.822529,172,105.863774
669.713171,225,106.019746
595.557985,202,106.159771
599.24211,197,106.295954
569.942757,206,106.439331
648.140374,221,106.593029
684.583781,225,106.749195
749.657444,257,107.125705
587.835216,196,107.261811
764.51024,268,107.448552
615.04659,202,107.589204
692.310611,230,107.749281
796.376817,272,107.93826
841.934133,284,108.134843
672.276219,227,108.292042
841.928443,267,108.477344
619.026339,244,109.15299
1194.255187,411,109.436284
825.086077,256,109.613541
1273.823015,500,109.958963
875.030171,318,110.178793
1284.649049,500,110.72524
1431.705538,492,111.064955
1044.347439,346,111.303388
1080.065296,355,111.548571
1080.760821,333,111.778603
1341.873799,500,112.336791
711.496295,266,112.525978
1225.278151,425,112.822318
978.264328,339,113.058535
1251.513696,500,113.405594
1236.386585,500,114.458429
1315.990445,453,114.773149
298.84481,137,114.868329
876.01925,341,115.104539
1337.249905,500,115.452174
1189.265769,480,115.990419
1261.279186,492,116.332601
1517.881443,488,116.669852
1270.427816,402,116.947979
1309.530849,500,117.495826
1374.598795,500,117.842335
849.349616,259,118.02193
1338.197069,500,118.370072
1111.529406,382,118.636045
575.533001,183,119.368298
554.158136,181,119.49461
535.440927,174,119.616126
488.90581,165,119.730687
468.787669,161,119.843003
571.583655,183,119.970683
615.039631,200,120.109739
528.379645,168,120.226301
657.709308,217,120.377575
571.00316,183,120.504709
509.857039,166,120.620049
647.172088,209,120.967897
591.570988,188,121.098428
260.123406,112,121.17716
720.488798,225,121.334615
630.680994,200,121.473404
547.475795,183,121.601293
571.22287,188,121.732619
735.288223,226,121.890044
546.806859,180,122.015266
594.467141,205,122.158167
598.329583,195,122.293653
509.422333,180,122.626182
717.957695,221,122.779818
589.464939,199,122.918851
679.602945,214,123.067472
653.08231,210,123.214522
644.418177,211,123.361668
565.43608,197,123.499881
619.337798,207,123.643708
460.226003,157,123.753431
571.832625,186,123.883412
827.869048,260,124.574896
528.918821,180,124.701174
1097.118381,349,124.942928
809.973729,253,125.119536
837.915377,250,125.293808
750.213877,228,125.45224
1046.095848,323,125.676188
815.020012,248,126.04946
718.725485,236,126.216126
751.372665,243,126.387391
827.931467,252,126.563622
937.467581,300,126.774443
792.912887,248,126.946971
785.738038,245,127.117589
846.19254,248,127.289642
942.173442,286,127.693692
1200.099475,382,127.959386
1057.000789,329,128.186801
777.292512,236,128.350454
860.905002,264,128.532884
1139.139556,342,128.76999
749.940868,229,128.928534
1174.630134,500,129.880388
1081.837422,365,130.132789
1116.385377,379,130.39447
672.737642,258,130.57368
1095.302495,500,130.920875
1165.351207,500,131.461626
1103.97019,500,131.805682
1190.714977,500,132.158309
1412.074213,500,132.502809
1057.878212,345,132.9372
705.834457,296,133.143355
231.208507,134,133.236047
1197.022074,500,133.581592
1119.316551,413,133.866841
1196.888424,403,134.145547
721.111662,221,134.753408
1359.345695,443,135.059591
840.898598,288,135.259623
751.321914,233,135.422038
845.005519,257,135.601219
917.449341,291,135.803433
969.817503,300,136.011216
507.605403,194,136.353023
779.662508,237,136.517263
642.723399,207,136.661069
492.444374,185,136.789577
1014.275002,334,137.021246
1068.815174,338,137.255362
769.46654,277,137.446501
1031.055809,318,137.871765
991.339509,306,138.082818
864.009089,291,138.283765
788.879984,252,138.457803
782.957035,254,138.633381
806.407731,257,138.810207
695.663824,225,138.965957
795.49999,255,139.1416
632.473263,207,139.876397
647.407665,205,140.019619
731.798824,227,140.178133
793.050831,249,140.352069
511.407423,172,140.472415
600.860471,201,140.612522
610.325282,195,140.748347
568.23725,197,140.887313
594.715796,201,141.02723
653.438353,212,141.378464
504.961373,180,141.506194
673.589544,221,141.662221
378.096993,143,141.76408
714.786752,231,141.926614
616.242909,197,142.065019
668.969694,217,142.216181
640.636718,204,142.358834
573.706438,188,142.488659
799.027881,239,142.654557
583.378787,190,142.786989
606.92953,191,143.124229
640.21056,203,143.268296
726.750773,223,143.425254
789.194119,262,143.609046
631.43027,204,143.752484
636.046819,204,143.896322
614.029436,196,144.034169
838.248236,263,144.217184
843.869227,256,144.395283
1105.7275,337,145.140605
806.464854,258,145.319731
1332.4939,448,145.630077
1014.363869,322,145.852661
1101.588205,349,146.092495
1171.562964,344,146.532512
757.455642,244,146.703681
810.884757,240,146.872462
1047.734269,338,147.109675
1035.367239,313,147.328883
1309.521445,409,147.616175
1081.774584,348,147.860607
1142.329018,338,148.304559
1023.365077,318,148.526552
800.273047,256,148.706092
691.592293,218,148.859452
1086.944689,325,149.088029
1160.081551,356,149.337544
1056.563398,324,149.564487
1043.056089,365,150.277706
817.936385,284,150.475594
950.766577,335,150.707417
751.796183,259,150.891237
848.368094,285,151.088389
758.143349,255,151.267285
854.120977,287,151.665992
771.918339,253,151.841598
641.377939,213,151.99052
831.637197,280,152.183978
820.914957,276,152.37684
695.785073,247,152.54823
934.826192,302,152.757019
1175.143601,385,153.02287
763.41326,250,153.407372
1213.022904,443,153.714528
789.422543,271,153.905371
