#{"t_start": 1656953187.6509643, "env_id": "CustomHopper-source-v0"}
r,l,t
380.707162,139,54.14063
394.603929,147,54.443998
368.689456,145,54.544465
387.946452,143,54.64521
386.764593,141,54.74271
380.475983,142,54.841561
314.189673,118,54.923236
378.829327,139,55.02058
376.81946,143,55.119871
377.273264,138,55.215894
389.736299,143,55.315764
397.862954,142,55.413834
363.907638,135,55.507589
392.963302,144,55.608831
359.921876,133,55.701568
370.595718,137,55.796457
234.92691,125,56.084558
378.699348,138,56.180558
381.728861,147,56.283828
367.161187,138,56.379507
330.948989,136,56.475059
365.264535,135,56.569018
365.547978,137,56.663865
140.815685,72,56.714104
400.482144,144,56.815267
372.44563,139,56.91215
131.47928,67,56.958785
380.048766,138,57.05458
373.84796,143,57.154923
351.154069,136,57.249062
380.053736,140,57.346485
368.58429,143,57.446353
371.975949,147,57.750695
375.166259,142,57.849798
352.020361,129,57.941187
368.734496,138,58.0377
364.074818,145,58.138505
351.757872,140,58.23632
360.296886,141,58.334354
382.849056,140,58.432282
391.040304,145,58.533847
360.166522,131,58.624978
367.737174,136,58.71971
393.821136,148,58.823562
356.418232,134,58.916856
383.607018,143,59.016685
391.460284,145,59.317856
392.569494,139,59.415512
381.243143,135,59.509948
386.022215,142,59.609128
387.320862,140,59.706352
370.866443,132,59.798094
394.596142,147,59.900213
376.727103,141,59.998055
397.655017,144,60.097678
389.082658,144,60.198157
387.137805,141,60.295663
359.196325,127,60.383825
346.281452,127,60.47194
389.933362,142,60.570688
360.538561,127,60.658759
410.712672,150,60.962907
396.833162,140,61.062181
244.785527,100,61.133344
367.561194,129,61.225362
390.527939,143,61.326737
398.375469,147,61.43009
387.078238,142,61.531209
378.91127,139,61.628424
387.316043,141,61.727376
364.571935,132,61.821202
153.523738,73,61.872992
350.990493,127,61.963527
394.203755,145,62.066657
374.692132,140,62.165469
387.582267,138,62.262466
383.919733,139,62.361111
373.634278,139,62.659845
390.434332,142,62.76031
397.870668,144,62.863093
406.479569,148,62.967169
392.794125,141,63.067415
410.6864,149,63.172512
388.520168,144,63.274849
392.412738,139,63.372852
353.310977,141,63.471772
417.727457,151,63.57896
390.974601,137,63.675065
395.789534,140,63.77379
389.484845,138,63.871268
389.347703,144,63.974027
375.572476,138,64.27106
402.546502,146,64.374366
396.095622,146,64.476725
401.395495,141,64.576638
403.982292,144,64.677275
383.378863,141,64.776451
384.231925,141,64.876215
405.691951,146,64.978299
387.326387,142,65.07914
370.209738,133,65.172073
389.953205,142,65.271004
391.283995,146,65.373881
387.412171,140,65.471579
402.120724,148,65.57575
386.238845,145,65.676761
778.255089,253,66.134071
627.4836,210,66.281018
437.78666,157,66.389997
429.455493,158,66.500994
482.445978,172,66.621218
428.044409,155,66.728487
443.165897,160,66.840718
505.491917,173,66.961434
431.189748,153,67.068455
652.533696,216,67.218414
410.630967,145,67.319308
408.873563,155,67.629701
1021.213379,333,67.859684
651.421699,219,68.011442
551.539063,188,68.14204
648.025707,218,68.292233
737.357633,257,68.470375
659.017023,218,68.620805
606.69668,195,68.755656
433.001586,167,68.872604
626.850986,208,69.215971
427.912294,149,69.319176
838.352847,278,69.512544
656.826784,217,69.664838
467.030871,163,69.780006
746.624007,239,69.946475
501.412643,172,70.065841
423.906998,148,70.169388
401.952924,145,70.27082
429.731212,155,70.380341
667.048665,231,70.541912
407.179079,150,70.851305
617.48913,207,70.996875
664.094337,220,71.150255
607.494451,200,71.290509
710.015834,228,71.449768
725.683746,243,71.619375
332.621598,132,71.710812
317.38195,130,71.801266
292.580704,125,71.888364
353.485678,137,71.983869
306.682521,128,72.073401
418.053173,153,72.179906
915.743625,288,72.586512
675.957584,224,72.742918
653.096967,213,72.891814
636.545019,208,73.037444
945.209397,341,73.275319
662.301471,248,73.448393
511.593884,207,73.592705
664.018362,212,73.739707
627.673888,204,73.88173
669.274664,226,74.240753
715.399475,243,74.409722
396.39003,144,74.510087
249.02925,111,74.587646
615.793119,200,74.726038
660.927426,214,74.873639
656.709941,213,75.02138
295.848383,121,75.105834
400.510076,144,75.206594
460.956468,157,75.315529
398.781727,143,75.415174
461.603789,161,75.526684
875.068955,295,75.929602
1210.865221,382,76.193229
660.389828,211,76.339625
472.671818,162,76.452201
654.52062,219,76.603539
637.811089,202,76.743208
500.871496,169,76.861215
645.493293,213,77.009586
376.290875,142,77.10814
645.734241,208,77.451132
784.342506,256,77.629921
346.66939,143,77.729186
695.018014,228,77.888358
517.495994,179,78.013408
646.053239,216,78.164533
704.819809,233,78.325841
656.748608,216,78.478166
529.059308,181,78.605939
659.089548,216,78.757356
475.984259,198,79.101451
376.09537,145,79.202537
747.228795,238,79.368044
521.914052,219,79.521495
1165.531567,384,79.787095
644.358941,219,79.93985
700.687019,286,80.138539
401.393481,156,80.24775
711.14662,230,80.406567
399.97086,162,80.720331
770.835154,253,80.89508
634.005192,209,81.039404
510.163098,170,81.157583
1186.92662,500,81.503349
665.670336,216,81.652222
496.250766,207,81.796288
702.36171,231,82.535873
887.865156,290,82.736696
1329.286995,445,83.043441
1232.722306,408,83.324985
961.274454,311,83.539774
1157.103131,380,84.007267
677.021003,227,84.164189
624.645876,213,84.311749
666.990196,228,84.46951
675.485826,228,84.626358
1320.346575,500,84.974042
939.287652,349,85.21668
712.696767,240,85.382423
895.323098,289,85.786451
892.865469,291,85.987883
677.358739,219,86.139883
648.013414,219,86.291587
1312.361053,500,86.638701
595.270138,220,86.790648
618.420002,218,86.942145
1464.013446,469,87.465216
1076.54815,350,87.706458
1042.043601,341,87.942515
689.457587,221,88.095427
883.583941,291,88.296064
1332.240384,430,88.594311
1106.813162,365,89.052218
785.798534,257,89.229469
641.818774,219,89.382077
969.89775,320,89.603163
1007.564021,322,89.824934
1492.820419,500,90.169567
671.702253,225,90.527222
1478.284792,500,90.872677
1570.237582,500,91.217165
1234.862645,500,91.563643
841.854279,273,91.751769
1384.200083,500,92.299179
1066.065415,351,92.5413
839.069113,282,92.735501
806.023768,274,92.923692
819.438363,291,93.124192
1297.877071,500,93.46883
1545.636044,500,94.01059
1584.846865,500,94.355494
841.389524,275,94.544528
809.038415,267,94.72864
1494.866973,500,95.072753
1498.500844,490,95.609853
831.307938,276,95.799687
1399.545597,500,96.145428
772.11909,268,96.328916
1484.888127,500,96.673008
1561.098572,500,97.237154
1477.981159,500,97.587786
850.34727,275,97.781438
1019.394966,330,98.012851
1554.390397,500,98.362625
374.211646,134,98.807272
382.895039,141,98.906698
360.083925,131,98.998481
378.818647,134,99.092229
369.084608,132,99.184835
509.670468,174,99.305801
611.793175,203,99.448371
365.803234,135,99.542731
401.180732,141,99.641904
386.559224,142,99.741798
532.207216,182,99.868906
637.754563,215,100.018637
442.62726,155,100.126596
486.57595,165,100.44801
387.329374,140,100.54562
625.570639,214,100.69434
542.790131,192,100.827414
399.124251,143,100.926609
610.095152,204,101.068636
390.769596,138,101.164623
483.251679,176,101.287054
600.332628,214,101.434652
572.364023,191,101.567974
370.650821,135,101.661891
369.46532,136,101.755864
736.472298,257,102.140839
803.805852,266,102.325799
520.874903,174,102.447411
862.939238,285,102.644252
556.744051,199,102.782372
820.534504,286,102.980449
601.58236,205,103.121348
1078.326326,352,103.364113
805.860889,261,103.746971
368.214819,139,103.843965
609.424288,212,103.991952
475.260354,172,104.112436
605.547533,208,104.256566
779.851389,257,104.435743
521.512354,191,104.568845
809.463737,271,104.756946
778.310215,274,104.948567
583.90699,209,105.295993
633.010386,223,105.452671
578.229753,192,105.586577
1107.743768,357,105.835512
567.148463,216,105.986389
612.896495,204,106.127543
615.467763,207,106.271016
618.842587,213,106.42013
919.079933,299,106.628209
718.118348,240,106.994756
585.115006,211,107.140603
615.744731,212,107.288299
855.744907,300,107.496722
614.219073,220,107.649184
600.200383,205,107.792671
1039.803254,338,108.027703
646.320437,223,108.183145
1331.251955,445,108.690767
805.907867,276,108.882847
645.749239,225,109.03862
1255.220188,428,109.335017
1081.940537,354,109.580706
812.98282,267,109.765788
834.317269,288,110.164705
766.94115,267,110.350277
1082.830919,356,110.597219
835.31801,272,110.787133
777.392858,265,110.972019
955.505258,319,111.19331
800.839054,270,111.386253
1302.564106,416,111.882987
1196.679074,419,112.175181
556.172765,214,112.324374
1358.098086,500,112.673344
770.414424,267,112.859151
603.914394,219,113.012372
761.399836,267,113.404706
1366.104508,500,113.75434
868.54159,295,113.960682
1360.103954,500,114.309107
1546.808916,491,114.654748
523.64624,223,115.435069
495.176097,218,115.587197
353.972241,151,115.692063
1187.743057,500,116.040198
275.564912,126,116.128188
1148.574271,500,116.472506
475.365583,207,116.615607
787.72188,242,116.986606
875.026998,271,117.173195
558.816356,233,117.334088
751.191202,356,117.580261
540.070186,220,117.731491
520.772625,210,117.876454
1443.603292,500,118.220996
293.607471,133,118.313696
1262.266744,425,118.812003
705.6684,229,118.9715
1303.006068,500,119.318132
700.259764,221,119.473145
311.259001,135,119.567425
907.30475,282,119.76374
1142.277087,382,120.226272
289.950855,130,120.31655
927.184508,290,120.517459
936.67511,293,120.719311
767.046285,243,120.887451
1473.092362,500,121.234032
1110.333558,329,121.462668
1247.538848,500,122.007281
1503.495097,500,122.353503
850.686047,267,122.538315
606.788007,199,122.67712
1111.691297,335,122.907894
951.299647,303,123.116785
1181.357006,369,123.579538
709.636145,235,123.74263
870.183343,276,123.933704
1283.271753,500,124.283126
1146.680989,371,124.540619
1281.410318,500,125.096649
1039.2546,329,125.32996
1094.422473,338,125.566073
1218.132649,374,125.825656
827.051198,260,126.008126
1245.242206,391,126.279586
916.169131,286,126.690349
826.74848,262,126.871865
801.561963,243,127.040695
