#{"t_start": 1656948295.0103543, "env_id": "CustomHopper-source-v0"}
r,l,t
779.878424,261,149.855088
589.969831,196,149.992764
649.817152,217,150.145503
703.541111,230,150.307168
232.037259,99,150.377164
901.684131,300,150.589982
1218.445951,391,150.863324
723.586246,236,151.235003
808.146475,275,151.428871
631.806778,210,151.577023
798.848223,255,151.756742
604.45201,211,151.904359
765.402856,249,152.079176
708.753852,231,152.240226
1153.742648,364,152.495145
797.01295,243,153.244301
806.587969,249,153.421393
1148.689232,349,153.667793
840.373172,255,153.847766
1091.880936,328,154.076951
1424.870424,435,154.38357
1085.872944,327,154.816605
1133.993756,353,155.066066
1324.011965,382,155.334077
1165.144858,372,155.594112
684.214777,213,155.743225
1097.949366,350,155.988883
1112.651353,318,156.413218
865.505219,263,156.598855
1599.092423,500,156.954286
1595.437136,500,157.304592
1348.790271,409,157.591292
870.703709,257,157.769698
805.044938,239,158.433455
1110.872269,331,158.664345
952.715016,304,158.878363
1112.175711,324,159.107299
780.772515,236,159.272437
915.815914,278,159.467324
631.59399,204,159.610758
896.899251,272,160.008957
885.218155,270,160.200147
877.630433,270,160.390847
753.056387,237,160.55832
1304.404212,381,160.826457
1084.226787,325,161.056172
869.382103,266,161.243321
904.664774,272,161.63884
1218.414315,361,161.892752
736.160205,216,162.043875
869.932182,261,162.228184
1326.187086,394,162.505036
745.034311,223,162.661945
871.461065,257,162.84323
596.986562,195,163.596659
582.018743,200,163.735795
745.152525,242,163.904607
654.482159,214,164.053968
723.561991,225,164.210132
602.046739,205,164.353111
540.533376,177,164.47605
537.197834,188,164.607072
614.796056,211,164.752979
714.352879,229,165.115682
688.179484,223,165.272144
572.395327,188,165.404309
652.598925,221,165.558762
650.705545,217,165.709893
410.156171,154,165.818376
670.801816,227,165.977923
817.171098,266,166.163039
429.701271,159,166.274533
621.525991,206,166.418846
791.929585,259,166.81169
604.075868,204,166.956209
703.730076,225,167.114601
612.216945,205,167.25748
598.498973,206,167.402874
556.253666,204,167.544431
923.453517,284,167.742202
810.288732,258,167.922767
680.374886,224,168.079411
667.588933,214,168.786374
832.572033,263,168.972231
871.666013,263,169.158167
865.99163,257,169.339159
710.158097,230,169.501529
720.298496,221,169.658516
674.56239,210,169.806936
847.08915,252,169.984371
690.567867,213,170.33516
637.359595,204,170.479512
839.014573,239,170.647871
721.690446,223,170.80465
784.326081,229,170.966614
881.824551,263,171.152132
757.741891,238,171.319704
731.578499,213,171.469073
849.920135,260,171.651921
764.356539,217,172.005813
871.474704,255,172.185779
880.811886,257,172.367415
898.099939,276,172.561743
811.20273,254,172.741729
833.605581,252,172.91969
697.139353,209,173.068436
825.518341,252,173.245945
1574.350323,500,174.203645
1043.719038,324,174.429459
1262.098757,413,174.719021
1330.820412,435,175.023705
1085.190404,346,175.26602
1460.427278,462,175.79518
706.377416,223,175.951596
1085.796419,346,176.194299
844.962441,265,176.37872
600.807255,188,176.51028
1124.109101,352,176.756089
577.499463,193,176.890377
533.676235,173,177.216122
1178.19971,368,177.472867
551.060658,177,177.596111
1367.750412,421,177.889063
795.703718,248,178.061251
715.475828,223,178.21678
991.391918,324,178.443814
819.940497,263,179.201538
758.134965,233,179.364184
772.25238,254,179.54163
792.634088,254,179.717978
692.563016,232,179.880599
694.423127,226,180.038675
746.833542,233,180.201395
800.466718,251,180.376741
547.730709,177,180.701383
993.20879,312,180.91838
716.97599,228,181.077717
1303.282408,408,181.361396
786.028955,246,181.533182
1024.233676,329,181.761655
535.984434,171,181.880888
822.635594,263,182.063886
1200.22191,407,182.551392
772.426625,252,182.726709
1023.456951,335,182.95982
792.765486,255,183.13752
1520.567593,474,183.466172
974.484583,302,183.674963
608.060762,192,184.304399
993.157736,313,184.522753
795.234589,259,184.703374
630.953314,213,184.852241
956.924831,294,185.05756
827.593396,257,185.237345
987.577431,305,185.450707
899.077003,267,185.841181
836.42385,266,186.02554
868.012321,280,186.220634
992.678844,301,186.430046
1078.188156,335,186.663231
343.833848,136,186.757776
784.655337,279,186.951965
823.647323,251,187.127123
1052.961544,336,187.558277
995.024744,304,187.7699
847.831539,260,187.951287
788.09961,248,188.124713
852.885442,279,188.31914
828.361138,280,188.514642
817.498824,251,188.689816
693.55687,211,188.836628
378.253299,158,189.435667
648.372679,268,189.623645
605.355373,246,189.795912
171.624734,80,189.851444
154.154746,74,189.903557
1183.126114,500,190.252469
611.136735,238,190.418919
771.226044,306,190.632938
1249.165135,500,191.185009
856.606787,316,191.40701
1178.008894,471,191.736273
1156.84267,500,192.087782
1271.503056,500,192.63639
1247.242662,500,192.986251
964.923004,317,193.207404
1225.66349,500,193.555918
1244.224838,500,193.904599
807.069905,251,194.663068
1431.621829,500,195.012285
1332.212709,457,195.329461
814.589412,247,195.501887
1366.625779,500,195.851676
385.442421,155,196.157802
1456.132524,500,196.507553
1036.454034,337,196.742272
1437.45463,468,197.070214
1445.915219,500,197.418535
1423.49567,500,197.97084
1026.022958,330,198.200738
1408.541786,500,198.548325
837.915198,261,198.729764
1456.62338,500,199.076468
1416.441371,500,199.977264
1451.726547,500,200.324714
1125.591835,371,200.582297
1025.980801,328,200.810162
1442.526972,500,201.355167
1364.15173,434,201.656645
1106.010478,338,201.891409
1050.226724,319,202.113316
723.250629,223,202.268513
1494.120407,500,202.615983
1145.045373,348,203.05706
659.224446,201,203.196361
848.70205,259,203.376577
957.72925,337,203.610984
683.878049,239,203.77766
1124.161845,341,204.014716
1119.338401,352,204.258266
1356.719357,500,205.119514
1388.252526,500,205.466574
1367.816472,500,205.814742
1373.867506,500,206.16116
1368.737568,500,206.707758
1349.198721,500,207.055948
1320.622782,500,207.404698
953.707081,353,207.651369
1452.027512,459,208.175021
1424.460822,500,208.523148
1399.408458,500,208.870787
529.617044,167,208.9873
1454.17968,500,209.335845
1423.814136,500,210.267705
1368.728966,500,210.619744
1429.760436,500,210.974541
1033.82724,337,211.213262
1444.131173,500,211.76459
1441.485612,500,212.115876
1059.91815,333,212.34721
1434.163133,467,212.671882
1266.636941,406,212.953124
1266.917854,409,213.440005
1394.088532,500,213.78658
1469.278838,500,214.133504
1466.094141,500,214.479787
1417.736482,500,215.422013
1375.98502,500,215.770909
1381.625925,500,216.119597
1328.154053,500,216.467626
1420.561654,500,217.013488
1478.537821,500,217.360931
1393.700272,500,217.708736
1402.989085,500,218.056665
594.735778,194,218.393358
1435.221317,500,218.743073
1372.421718,452,219.057074
1254.547467,415,219.345058
1450.935803,500,219.691914
1279.264298,500,220.570524
1222.010649,414,220.859147
1333.733957,500,221.207567
1303.504891,500,221.555676
1029.425377,351,222.004124
317.539542,135,222.102382
1416.015906,500,222.450263
1301.272591,500,222.798142
1296.659918,500,223.146209
1394.993326,500,223.701553
1337.822117,500,224.051086
1307.836503,500,224.400949
1295.498691,500,224.750725
789.462871,247,225.468735
612.677968,208,225.614727
782.758959,244,225.785299
783.393086,251,225.960486
870.061245,271,226.149879
849.98258,266,226.336151
649.862166,207,226.480063
1042.995177,322,226.70471
982.592959,296,227.116155
698.065658,221,227.269985
797.460186,242,227.438606
792.270983,244,227.607892
945.983721,290,227.809653
1110.907018,345,228.049978
1075.589716,325,228.275743
1062.083291,331,228.708095
619.894155,203,228.849171
1059.32177,320,229.072499
595.046772,187,229.202927
824.244285,257,229.382077
837.456383,259,229.561999
808.656576,255,229.73947
840.610576,268,229.927054
552.251937,175,230.467768
787.55944,254,230.645079
505.826308,166,230.760368
563.327824,185,230.88865
570.361222,185,231.017092
680.909357,220,231.170359
751.96157,233,231.332992
757.34827,233,231.495129
824.971884,259,231.675485
825.056112,264,232.064197
808.433118,264,232.249368
807.375006,259,232.43
551.320338,178,232.554021
822.766389,257,232.733923
790.666064,247,232.90679
822.615789,255,233.085392
789.052826,251,233.260279
1336.905711,437,233.763638
455.319598,150,233.867841
782.696494,243,234.038952
884.903299,277,234.231626
800.753693,262,234.414397
822.054408,260,234.59505
577.636903,185,234.724054
668.02457,221,235.668643
785.180176,263,235.852294
722.804256,240,236.019836
771.726639,260,236.201518
853.910345,290,236.40399
550.778664,188,236.535297
700.596438,238,236.701885
905.280614,305,236.914555
1016.117433,341,237.351203
603.043778,202,237.491805
579.164623,194,237.627627
563.305201,197,237.766013
598.408611,202,237.906914
972.749458,324,238.133526
757.05821,256,238.313492
643.707326,219,238.467242
789.265869,275,238.866202
1216.974867,404,239.150871
853.268415,283,239.350734
587.884451,209,239.498568
562.691946,189,239.633307
704.694124,238,239.801177
947.102756,318,240.022489
1566.563807,500,241.031282
1628.928459,500,241.379454
443.181442,164,241.493567
1610.165961,500,241.841182
1622.443368,500,242.3963
1230.087723,360,242.648387
1509.938224,439,242.955431
1539.274396,500,243.30619
1618.785128,500,243.654913
1612.757777,500,244.210658
1603.559941,500,244.562146
1153.427222,326,244.788888
1559.402165,500,245.136823
1503.730168,500,246.195829
1520.795622,500,246.544063
1515.932129,500,246.892499
1196.011408,357,247.140141
1426.427964,500,247.692196
988.60593,291,247.893912
1404.189979,500,248.241152
620.346802,191,248.373377
1546.993714,500,248.722565
847.515189,262,249.107498
1537.438073,500,249.455519
1545.129084,500,249.80408
1049.20192,312,250.021499
1457.317882,500,250.369037
1426.22372,500,251.353122
1482.022173,500,251.700774
1466.210254,500,252.049006
808.508692,245,252.220279
1463.580128,500,252.769358
1374.049269,500,253.117458
1563.743955,500,253.463756
841.350397,260,253.644825
1103.117551,342,253.883323
1061.362292,325,254.314542
1167.391441,356,254.563911
1228.78401,371,254.824898
1547.350778,500,255.176001
814.55939,251,255.353279
